{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 0, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=5), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3878,  688,  510,  374,  302,  262,  250,  187,  171,  166,  161,
        124,  124,  163,  169,  202,  342])}
      train: epoch 0 loss 0.109236  MAE  0.1821  rmse  0.2494  df(ActivateDay.Avg) 0.0060
               valid loss 0.029052  MAE  0.1676  rmse  0.2224  df(ActivateDay.Avg) 0.0716
                test loss 0.029193  MAE  0.1660  rmse  0.2225  df(ActivateDay.Avg) 0.0947
      train: epoch 1 loss 0.088729  MAE  0.1615  rmse  0.2261  df(ActivateDay.Avg) 0.0543
               valid loss 0.028658  MAE  0.1630  rmse  0.2211  df(ActivateDay.Avg) 0.0347
                test loss 0.028931  MAE  0.1618  rmse  0.2218  df(ActivateDay.Avg) 0.0577
      train: epoch 2 loss 0.087614  MAE  0.1591  rmse  0.2246  df(ActivateDay.Avg) 0.0586
               valid loss 0.028201  MAE  0.1578  rmse  0.2218  df(ActivateDay.Avg) 0.0841
      train: epoch 3 loss 0.086888  MAE  0.1600  rmse  0.2238  df(ActivateDay.Avg) 0.0491
               valid loss 0.028367  MAE  0.1623  rmse  0.2228  df(ActivateDay.Avg) 0.0641
      train: epoch 4 loss 0.086520  MAE  0.1587  rmse  0.2235  df(ActivateDay.Avg) 0.0614
               valid loss 0.028336  MAE  0.1501  rmse  0.2228  df(ActivateDay.Avg) 0.1658
      train: epoch 5 loss 0.084658  MAE  0.1573  rmse  0.2209  df(ActivateDay.Avg) 0.0491
               valid loss 0.028224  MAE  0.1609  rmse  0.2187  df(ActivateDay.Avg) 0.0595
