{'model_name': 'MLP', 'embedding_size': 64, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'deep_layers': [100, 50], 'dropout_p': 0.2, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.0001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=4), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3894,  692,  517,  377,  289,  240,  229,  189,  189,  176,  165,
        127,  117,  155,  173,  193,  351])}
      train: epoch 0 loss 0.122529  auc  0.0000 MAE  0.1725 rmse  0.2495  df(ActivateDay.Avg) 0.0349
               valid loss 0.613533  auc  0.0000 MAE  0.1618 rmse  0.2337  df(ActivateDay.Avg) 0.0970
                test loss 0.590138  auc  0.0000 MAE  0.1660 rmse  0.2407  df(ActivateDay.Avg) 0.0782
      train: epoch 1 loss 0.108347  auc  0.0000 MAE  0.1627 rmse  0.2346  df(ActivateDay.Avg) 0.0596
               valid loss 0.619951  auc  0.0000 MAE  0.1612 rmse  0.2330  df(ActivateDay.Avg) 0.1086
                test loss 0.590259  auc  0.0000 MAE  0.1655 rmse  0.2394  df(ActivateDay.Avg) 0.0799
      train: epoch 2 loss 0.105398  auc  0.0000 MAE  0.1612 rmse  0.2314  df(ActivateDay.Avg) 0.0609
               valid loss 0.655053  auc  0.0000 MAE  0.1556 rmse  0.2319  df(ActivateDay.Avg) 0.1356
                test loss 0.627521  auc  0.0000 MAE  0.1612 rmse  0.2400  df(ActivateDay.Avg) 0.1080
      train: epoch 3 loss 0.103112  auc  0.0000 MAE  0.1592 rmse  0.2289  df(ActivateDay.Avg) 0.0674
               valid loss 0.591181  auc  0.0000 MAE  0.1612 rmse  0.2312  df(ActivateDay.Avg) 0.0257
                test loss 0.567091  auc  0.0000 MAE  0.1670 rmse  0.2399  df(ActivateDay.Avg) 0.0052
      train: epoch 4 loss 0.099597  auc  0.0000 MAE  0.1561 rmse  0.2249  df(ActivateDay.Avg) 0.0499
               valid loss 0.598478  auc  0.0000 MAE  0.1612 rmse  0.2300  df(ActivateDay.Avg) 0.0754
                test loss 0.574737  auc  0.0000 MAE  0.1669 rmse  0.2386  df(ActivateDay.Avg) 0.0414
      train: epoch 5 loss 0.100035  auc  0.0000 MAE  0.1563 rmse  0.2254  df(ActivateDay.Avg) 0.0513
               valid loss 0.634509  auc  0.0000 MAE  0.1559 rmse  0.2295  df(ActivateDay.Avg) 0.1120
                test loss 0.602333  auc  0.0000 MAE  0.1610 rmse  0.2364  df(ActivateDay.Avg) 0.0814
      train: epoch 6 loss 0.097818  auc  0.0000 MAE  0.1550 rmse  0.2229  df(ActivateDay.Avg) 0.0578
               valid loss 0.596198  auc  0.0000 MAE  0.1596 rmse  0.2294  df(ActivateDay.Avg) 0.0379
                test loss 0.566950  auc  0.0000 MAE  0.1651 rmse  0.2386  df(ActivateDay.Avg) 0.0020
      train: epoch 7 loss 0.096796  auc  0.0000 MAE  0.1535 rmse  0.2217  df(ActivateDay.Avg) 0.0437
               valid loss 0.621893  auc  0.0000 MAE  0.1553 rmse  0.2292  df(ActivateDay.Avg) 0.0747
                test loss 0.590719  auc  0.0000 MAE  0.1608 rmse  0.2382  df(ActivateDay.Avg) 0.0392
      train: epoch 8 loss 0.095263  auc  0.0000 MAE  0.1523 rmse  0.2200  df(ActivateDay.Avg) 0.0477
               valid loss 0.652884  auc  0.0000 MAE  0.1561 rmse  0.2322  df(ActivateDay.Avg) 0.1632
