{'model_name': 'CFIN', 'conv_size': 256, 'context_size': 32, 'embedding_size': 64, 'deep_layers': [100, 50], 'attn_enable': 1, 'attn_size': 128, 'kernel_size': 5, 'stride': 5, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'dropout_p': 0.1, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 2, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=2), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3892,  672,  537,  372,  279,  267,  256,  184,  178,  181,  153,
        123,  116,  161,  167,  187,  348])}
      train: epoch 0 loss 0.124963  auc  0.0000 MAE  0.1720 rmse  0.2519  df(ActivateDay.Avg) 0.0549
               valid loss 0.692547  auc  0.0000 MAE  0.1564 rmse  0.2461  df(ActivateDay.Avg) 0.0613
                test loss 0.818907  auc  0.0000 MAE  0.1643 rmse  0.2540  df(ActivateDay.Avg) 0.0782
      train: epoch 1 loss 0.115782  auc  0.0000 MAE  0.1675 rmse  0.2425  df(ActivateDay.Avg) 0.0452
               valid loss 0.626893  auc  0.0000 MAE  0.1669 rmse  0.2402  df(ActivateDay.Avg) 0.1177
                test loss 0.741829  auc  0.0000 MAE  0.1731 rmse  0.2479  df(ActivateDay.Avg) 0.1358
      train: epoch 2 loss 0.112643  auc  0.0000 MAE  0.1676 rmse  0.2392  df(ActivateDay.Avg) 0.0380
               valid loss 0.602018  auc  0.0000 MAE  0.1772 rmse  0.2462  df(ActivateDay.Avg) 0.0491
      train: epoch 3 loss 0.112369  auc  0.0000 MAE  0.1696 rmse  0.2389  df(ActivateDay.Avg) 0.0236
               valid loss 0.685850  auc  0.0000 MAE  0.1554 rmse  0.2414  df(ActivateDay.Avg) 0.1592
      train: epoch 4 loss 0.112055  auc  0.0000 MAE  0.1676 rmse  0.2386  df(ActivateDay.Avg) 0.0418
               valid loss 0.616218  auc  0.0000 MAE  0.1681 rmse  0.2420  df(ActivateDay.Avg) 0.0371
      train: epoch 5 loss 0.108356  auc  0.0000 MAE  0.1654 rmse  0.2346  df(ActivateDay.Avg) 0.0226
               valid loss 0.700932  auc  0.0000 MAE  0.1547 rmse  0.2441  df(ActivateDay.Avg) 0.1805
      train: epoch 6 loss 0.104735  auc  0.0000 MAE  0.1617 rmse  0.2306  df(ActivateDay.Avg) 0.0245
               valid loss 0.575715  auc  0.0000 MAE  0.1746 rmse  0.2422  df(ActivateDay.Avg) 0.0347
      train: epoch 7 loss 0.103622  auc  0.0000 MAE  0.1601 rmse  0.2294  df(ActivateDay.Avg) 0.0384
               valid loss 0.607129  auc  0.0000 MAE  0.1636 rmse  0.2484  df(ActivateDay.Avg) 0.0379
      train: epoch 8 loss 0.103575  auc  0.0000 MAE  0.1601 rmse  0.2294  df(ActivateDay.Avg) 0.0258
               valid loss 0.560804  auc  0.0000 MAE  0.1971 rmse  0.2534  df(ActivateDay.Avg) 0.0784
      train: epoch 9 loss 0.103057  auc  0.0000 MAE  0.1596 rmse  0.2288  df(ActivateDay.Avg) 0.0381
               valid loss 0.571185  auc  0.0000 MAE  0.1705 rmse  0.2429  df(ActivateDay.Avg) 0.0390
     train: epoch 10 loss 0.099018  auc  0.0000 MAE  0.1552 rmse  0.2243  df(ActivateDay.Avg) 0.0329
               valid loss 0.716705  auc  0.0000 MAE  0.1580 rmse  0.2449  df(ActivateDay.Avg) 0.0922
     train: epoch 11 loss 0.097246  auc  0.0000 MAE  0.1535 rmse  0.2222  df(ActivateDay.Avg) 0.0368
               valid loss 0.653409  auc  0.0000 MAE  0.1648 rmse  0.2485  df(ActivateDay.Avg) 0.1786
     train: epoch 12 loss 0.094946  auc  0.0000 MAE  0.1511 rmse  0.2196  df(ActivateDay.Avg) 0.0342
               valid loss 0.681757  auc  0.0000 MAE  0.1675 rmse  0.2509  df(ActivateDay.Avg) 0.1760
     train: epoch 13 loss 0.094723  auc  0.0000 MAE  0.1510 rmse  0.2193  df(ActivateDay.Avg) 0.0331
               valid loss 0.690693  auc  0.0000 MAE  0.1592 rmse  0.2519  df(ActivateDay.Avg) 0.0936
     train: epoch 14 loss 0.094606  auc  0.0000 MAE  0.1501 rmse  0.2192  df(ActivateDay.Avg) 0.0307
               valid loss 0.681577  auc  0.0000 MAE  0.1667 rmse  0.2510  df(ActivateDay.Avg) 0.1409
     train: epoch 15 loss 0.092112  auc  0.0000 MAE  0.1490 rmse  0.2163  df(ActivateDay.Avg) 0.0297
               valid loss 0.683077  auc  0.0000 MAE  0.1652 rmse  0.2502  df(ActivateDay.Avg) 0.0991
     train: epoch 16 loss 0.090057  auc  0.0000 MAE  0.1465 rmse  0.2139  df(ActivateDay.Avg) 0.0174
               valid loss 0.545277  auc  0.0000 MAE  0.1833 rmse  0.2535  df(ActivateDay.Avg) 0.1293
     train: epoch 17 loss 0.088843  auc  0.0000 MAE  0.1443 rmse  0.2124  df(ActivateDay.Avg) 0.0245
               valid loss 0.651413  auc  0.0000 MAE  0.1719 rmse  0.2532  df(ActivateDay.Avg) 0.0800
     train: epoch 18 loss 0.087841  auc  0.0000 MAE  0.1421 rmse  0.2112  df(ActivateDay.Avg) 0.0342
