{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_output_size_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_output_size_2': 64, 'liner_1_output_size': 128, 'dropout_p': 0.2, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=0), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3892,  672,  537,  372,  279,  267,  256,  184,  178,  181,  153,
        123,  116,  161,  167,  187,  348])}
      train: epoch 0 loss 0.113912  auc  0.0000 MAE  0.1752 rmse  0.2405  df(ActivateDay.Avg) 0.0327
               valid loss 0.500617  auc  0.0000 MAE  0.1664 rmse  0.2276  df(ActivateDay.Avg) 0.0851
                test loss 0.538489  auc  0.0000 MAE  0.1705 rmse  0.2333  df(ActivateDay.Avg) 0.0590
      train: epoch 1 loss 0.098598  auc  0.0000 MAE  0.1621 rmse  0.2238  df(ActivateDay.Avg) 0.0092
               valid loss 0.513413  auc  0.0000 MAE  0.1626 rmse  0.2242  df(ActivateDay.Avg) 0.0234
                test loss 0.554369  auc  0.0000 MAE  0.1679 rmse  0.2309  df(ActivateDay.Avg) 0.0093
      train: epoch 2 loss 0.097485  auc  0.0000 MAE  0.1610 rmse  0.2225  df(ActivateDay.Avg) 0.0108
               valid loss 0.508010  auc  0.0000 MAE  0.1624 rmse  0.2228  df(ActivateDay.Avg) 0.0413
                test loss 0.548651  auc  0.0000 MAE  0.1678 rmse  0.2307  df(ActivateDay.Avg) 0.0143
      train: epoch 3 loss 0.094631  auc  0.0000 MAE  0.1588 rmse  0.2192  df(ActivateDay.Avg) 0.0142
               valid loss 0.586991  auc  0.0000 MAE  0.1494 rmse  0.2257  df(ActivateDay.Avg) 0.1137
      train: epoch 4 loss 0.094934  auc  0.0000 MAE  0.1583 rmse  0.2196  df(ActivateDay.Avg) 0.0083
