{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=4), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3915,  679,  514,  362,  268,  263,  241,  181,  181,  188,  158,
        138,  120,  154,  184,  194,  333])}
      train: epoch 0 loss 0.610146  MAE  0.1758  rmse  0.2490  df(ActivateDay.Avg) 0.0343
               valid loss 0.126491  MAE  0.1474  rmse  0.2098  df(ActivateDay.Avg) 0.0245
                test loss 0.126363  MAE  0.1475  rmse  0.2116  df(ActivateDay.Avg) 0.0270
      train: epoch 1 loss 0.379206  MAE  0.1497  rmse  0.2128  df(ActivateDay.Avg) 0.0141
               valid loss 0.124658  MAE  0.1511  rmse  0.2097  df(ActivateDay.Avg) 0.0338
                test loss 0.124970  MAE  0.1515  rmse  0.2119  df(ActivateDay.Avg) 0.0385
      train: epoch 2 loss 0.374978  MAE  0.1485  rmse  0.2108  df(ActivateDay.Avg) 0.0139
               valid loss 0.124727  MAE  0.1448  rmse  0.2112  df(ActivateDay.Avg) 0.1314
      train: epoch 3 loss 0.373169  MAE  0.1481  rmse  0.2096  df(ActivateDay.Avg) 0.0088
               valid loss 0.124651  MAE  0.1598  rmse  0.2119  df(ActivateDay.Avg) 0.2118
      train: epoch 4 loss 0.371705  MAE  0.1474  rmse  0.2094  df(ActivateDay.Avg) 0.0003
               valid loss 0.123489  MAE  0.1440  rmse  0.2084  df(ActivateDay.Avg) 0.1070
                test loss 0.124045  MAE  0.1447  rmse  0.2115  df(ActivateDay.Avg) 0.1134
      train: epoch 5 loss 0.369177  MAE  0.1453  rmse  0.2071  df(ActivateDay.Avg) 0.0117
               valid loss 0.122697  MAE  0.1498  rmse  0.2058  df(ActivateDay.Avg) 0.0700
                test loss 0.123314  MAE  0.1510  rmse  0.2098  df(ActivateDay.Avg) 0.0597
      train: epoch 6 loss 0.368365  MAE  0.1457  rmse  0.2066  df(ActivateDay.Avg) 0.0082
               valid loss 0.122481  MAE  0.1458  rmse  0.2048  df(ActivateDay.Avg) 0.0046
                test loss 0.122489  MAE  0.1466  rmse  0.2077  df(ActivateDay.Avg) 0.0045
      train: epoch 7 loss 0.365435  MAE  0.1443  rmse  0.2044  df(ActivateDay.Avg) 0.0023
               valid loss 0.121692  MAE  0.1428  rmse  0.2037  df(ActivateDay.Avg) 0.0048
                test loss 0.121773  MAE  0.1432  rmse  0.2065  df(ActivateDay.Avg) 0.0104
      train: epoch 8 loss 0.364829  MAE  0.1421  rmse  0.2044  df(ActivateDay.Avg) 0.0087
               valid loss 0.120765  MAE  0.1396  rmse  0.2022  df(ActivateDay.Avg) 0.0691
                test loss 0.121363  MAE  0.1400  rmse  0.2058  df(ActivateDay.Avg) 0.0800
      train: epoch 9 loss 0.360075  MAE  0.1397  rmse  0.2008  df(ActivateDay.Avg) 0.0043
