{'model_name': 'LR', 'embedding_size': 32, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'Kwai', 'day': 14, 'future_day': 16, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 6, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.2, 'device': device(type='cuda', index=6), 'u_feat_size': 2948, 'u_field_size': 2, 'a_feat_size': 6, 'a_field_size': 6, 'input_size': 6, 'day_numpy_train': array([3878,  688,  510,  374,  302,  262,  250,  187,  171,  166,  161,
        124,  124,  163,  169,  202,  342])}
      train: epoch 0 loss 4.817842  auc  0.0000 MAE  0.3879 rmse  1.5643  df(ActivateDay.Avg) 0.1527
               valid loss 0.470253  auc  0.0000 MAE  0.4175 rmse  0.4511  df(ActivateDay.Avg) 1.4894
                test loss 0.459784  auc  0.0000 MAE  0.4179 rmse  0.4513  df(ActivateDay.Avg) 1.5566
      train: epoch 1 loss 1.674250  auc  0.0000 MAE  0.3232 rmse  0.9222  df(ActivateDay.Avg) 0.0243
               valid loss 0.439386  auc  0.0000 MAE  0.3890 rmse  0.4226  df(ActivateDay.Avg) 1.4112
                test loss 0.432081  auc  0.0000 MAE  0.3908 rmse  0.4240  df(ActivateDay.Avg) 1.4891
      train: epoch 2 loss 0.912623  auc  0.0000 MAE  0.2709 rmse  0.6808  df(ActivateDay.Avg) 0.0317
               valid loss 0.446517  auc  0.0000 MAE  0.4140 rmse  0.4460  df(ActivateDay.Avg) 1.4745
      train: epoch 3 loss 0.357711  auc  0.0000 MAE  0.2352 rmse  0.4263  df(ActivateDay.Avg) 0.0056
               valid loss 0.440928  auc  0.0000 MAE  0.4107 rmse  0.4435  df(ActivateDay.Avg) 1.4829
      train: epoch 4 loss 0.587081  auc  0.0000 MAE  0.2873 rmse  0.5461  df(ActivateDay.Avg) 0.0088
               valid loss 0.446903  auc  0.0000 MAE  0.4133 rmse  0.4454  df(ActivateDay.Avg) 1.4693
      train: epoch 5 loss 0.327891  auc  0.0000 MAE  0.2454 rmse  0.4081  df(ActivateDay.Avg) 0.0051
               valid loss 0.454155  auc  0.0000 MAE  0.4199 rmse  0.4514  df(ActivateDay.Avg) 1.4714
      train: epoch 6 loss 0.273478  auc  0.0000 MAE  0.2324 rmse  0.3727  df(ActivateDay.Avg) 0.0116
               valid loss 0.445220  auc  0.0000 MAE  0.4136 rmse  0.4454  df(ActivateDay.Avg) 1.4742
      train: epoch 7 loss 0.272484  auc  0.0000 MAE  0.2272 rmse  0.3720  df(ActivateDay.Avg) 0.0043
               valid loss 0.447051  auc  0.0000 MAE  0.4197 rmse  0.4512  df(ActivateDay.Avg) 1.4831
      train: epoch 8 loss 0.391773  auc  0.0000 MAE  0.2521 rmse  0.4461  df(ActivateDay.Avg) 0.0043
               valid loss 0.450215  auc  0.0000 MAE  0.4150 rmse  0.4465  df(ActivateDay.Avg) 1.4549
      train: epoch 9 loss 0.423098  auc  0.0000 MAE  0.2486 rmse  0.4636  df(ActivateDay.Avg) 0.0061
