{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 2, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=2), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([12113,  4083,  2399,  1789,  1526,  1247,  1000,   763,   687,
         531,   402,   323,   254,   173,   121,    82,    77,    50,
          35,    24,    18,    12,    10,     9])}
      train: epoch 0 loss 1.690631  MAE  0.0988  rmse  0.1482  df(ActivateDay.Avg) 0.1406
               valid loss 0.487929  MAE  0.0964  rmse  0.1283  df(ActivateDay.Avg) 0.1339
                test loss 0.531317  MAE  0.1553  rmse  0.2091  df(ActivateDay.Avg) 0.5128
      train: epoch 1 loss 1.457742  MAE  0.0910  rmse  0.1294  df(ActivateDay.Avg) 0.0268
               valid loss 0.482398  MAE  0.0897  rmse  0.1278  df(ActivateDay.Avg) 0.0856
                test loss 0.543716  MAE  0.1673  rmse  0.2232  df(ActivateDay.Avg) 0.6093
      train: epoch 2 loss 1.449284  MAE  0.0910  rmse  0.1294  df(ActivateDay.Avg) 0.0246
               valid loss 0.480606  MAE  0.0878  rmse  0.1281  df(ActivateDay.Avg) 0.0738
      train: epoch 3 loss 1.443262  MAE  0.0908  rmse  0.1288  df(ActivateDay.Avg) 0.0167
               valid loss 0.479151  MAE  0.0903  rmse  0.1271  df(ActivateDay.Avg) 0.0417
                test loss 0.543766  MAE  0.1660  rmse  0.2213  df(ActivateDay.Avg) 0.5993
      train: epoch 4 loss 1.441153  MAE  0.0906  rmse  0.1287  df(ActivateDay.Avg) 0.0192
               valid loss 0.479185  MAE  0.0913  rmse  0.1272  df(ActivateDay.Avg) 0.0081
      train: epoch 5 loss 1.437526  MAE  0.0900  rmse  0.1279  df(ActivateDay.Avg) 0.0164
               valid loss 0.478321  MAE  0.0943  rmse  0.1270  df(ActivateDay.Avg) 0.1146
                test loss 0.521411  MAE  0.1530  rmse  0.2062  df(ActivateDay.Avg) 0.5002
      train: epoch 6 loss 1.436366  MAE  0.0904  rmse  0.1281  df(ActivateDay.Avg) 0.0131
               valid loss 0.478893  MAE  0.0887  rmse  0.1280  df(ActivateDay.Avg) 0.1365
      train: epoch 7 loss 1.435063  MAE  0.0903  rmse  0.1279  df(ActivateDay.Avg) 0.0156
               valid loss 0.481484  MAE  0.0973  rmse  0.1287  df(ActivateDay.Avg) 0.2096
      train: epoch 8 loss 1.434960  MAE  0.0901  rmse  0.1279  df(ActivateDay.Avg) 0.0128
               valid loss 0.477047  MAE  0.0893  rmse  0.1271  df(ActivateDay.Avg) 0.0010
      train: epoch 9 loss 1.432383  MAE  0.0897  rmse  0.1275  df(ActivateDay.Avg) 0.0160
               valid loss 0.477650  MAE  0.0944  rmse  0.1269  df(ActivateDay.Avg) 0.0862
                test loss 0.533214  MAE  0.1526  rmse  0.2063  df(ActivateDay.Avg) 0.4986
     train: epoch 10 loss 1.432121  MAE  0.0898  rmse  0.1277  df(ActivateDay.Avg) 0.0164
               valid loss 0.475904  MAE  0.0910  rmse  0.1261  df(ActivateDay.Avg) 0.0224
                test loss 0.539476  MAE  0.1604  rmse  0.2150  df(ActivateDay.Avg) 0.5638
     train: epoch 11 loss 1.431340  MAE  0.0897  rmse  0.1274  df(ActivateDay.Avg) 0.0135
               valid loss 0.475946  MAE  0.0865  rmse  0.1266  df(ActivateDay.Avg) 0.1357
     train: epoch 12 loss 1.430658  MAE  0.0896  rmse  0.1273  df(ActivateDay.Avg) 0.0142
               valid loss 0.477139  MAE  0.0855  rmse  0.1271  df(ActivateDay.Avg) 0.1500
     train: epoch 13 loss 1.430799  MAE  0.0898  rmse  0.1273  df(ActivateDay.Avg) 0.0114
               valid loss 0.475344  MAE  0.0928  rmse  0.1260  df(ActivateDay.Avg) 0.0577
                test loss 0.521132  MAE  0.1544  rmse  0.2081  df(ActivateDay.Avg) 0.5118
     train: epoch 14 loss 1.428856  MAE  0.0894  rmse  0.1271  df(ActivateDay.Avg) 0.0163
               valid loss 0.475495  MAE  0.0920  rmse  0.1263  df(ActivateDay.Avg) 0.0616
     train: epoch 15 loss 1.428311  MAE  0.0894  rmse  0.1271  df(ActivateDay.Avg) 0.0134
               valid loss 0.475204  MAE  0.0909  rmse  0.1258  df(ActivateDay.Avg) 0.0382
                test loss 0.526860  MAE  0.1553  rmse  0.2090  df(ActivateDay.Avg) 0.5187
     train: epoch 16 loss 1.428668  MAE  0.0895  rmse  0.1272  df(ActivateDay.Avg) 0.0120
               valid loss 0.477986  MAE  0.0866  rmse  0.1266  df(ActivateDay.Avg) 0.1051
     train: epoch 17 loss 1.428138  MAE  0.0895  rmse  0.1270  df(ActivateDay.Avg) 0.0111
               valid loss 0.475541  MAE  0.0894  rmse  0.1265  df(ActivateDay.Avg) 0.0124
     train: epoch 18 loss 1.429194  MAE  0.0896  rmse  0.1272  df(ActivateDay.Avg) 0.0127
               valid loss 0.474927  MAE  0.0880  rmse  0.1259  df(ActivateDay.Avg) 0.0642
     train: epoch 19 loss 1.427654  MAE  0.0893  rmse  0.1270  df(ActivateDay.Avg) 0.0156
               valid loss 0.475665  MAE  0.0879  rmse  0.1267  df(ActivateDay.Avg) 0.0810
     train: epoch 20 loss 1.427162  MAE  0.0893  rmse  0.1270  df(ActivateDay.Avg) 0.0143
               valid loss 0.477113  MAE  0.0868  rmse  0.1267  df(ActivateDay.Avg) 0.1227
     train: epoch 21 loss 1.425282  MAE  0.0891  rmse  0.1268  df(ActivateDay.Avg) 0.0146
               valid loss 0.474880  MAE  0.0886  rmse  0.1261  df(ActivateDay.Avg) 0.0396
     train: epoch 22 loss 1.423843  MAE  0.0888  rmse  0.1264  df(ActivateDay.Avg) 0.0142
               valid loss 0.474625  MAE  0.0872  rmse  0.1261  df(ActivateDay.Avg) 0.0722
     train: epoch 23 loss 1.425905  MAE  0.0894  rmse  0.1270  df(ActivateDay.Avg) 0.0158
               valid loss 0.475793  MAE  0.0849  rmse  0.1274  df(ActivateDay.Avg) 0.1714
     train: epoch 24 loss 1.424144  MAE  0.0889  rmse  0.1263  df(ActivateDay.Avg) 0.0107
               valid loss 0.474738  MAE  0.0878  rmse  0.1259  df(ActivateDay.Avg) 0.0490
     train: epoch 25 loss 1.423185  MAE  0.0889  rmse  0.1262  df(ActivateDay.Avg) 0.0097
               valid loss 0.478273  MAE  0.0879  rmse  0.1262  df(ActivateDay.Avg) 0.0677
     train: epoch 26 loss 1.424458  MAE  0.0887  rmse  0.1265  df(ActivateDay.Avg) 0.0192
               valid loss 0.475165  MAE  0.0889  rmse  0.1267  df(ActivateDay.Avg) 0.0791
     train: epoch 27 loss 1.421809  MAE  0.0887  rmse  0.1260  df(ActivateDay.Avg) 0.0114
               valid loss 0.475806  MAE  0.0856  rmse  0.1279  df(ActivateDay.Avg) 0.1313
     train: epoch 28 loss 1.422600  MAE  0.0885  rmse  0.1262  df(ActivateDay.Avg) 0.0153
               valid loss 0.473804  MAE  0.0885  rmse  0.1257  df(ActivateDay.Avg) 0.0305
                test loss 0.526052  MAE  0.1577  rmse  0.2116  df(ActivateDay.Avg) 0.5323
     train: epoch 29 loss 1.421985  MAE  0.0885  rmse  0.1262  df(ActivateDay.Avg) 0.0183
               valid loss 0.474800  MAE  0.0872  rmse  0.1261  df(ActivateDay.Avg) 0.0845
     train: epoch 30 loss 1.421504  MAE  0.0884  rmse  0.1259  df(ActivateDay.Avg) 0.0161
               valid loss 0.474927  MAE  0.0877  rmse  0.1269  df(ActivateDay.Avg) 0.1059
     train: epoch 31 loss 1.422289  MAE  0.0887  rmse  0.1261  df(ActivateDay.Avg) 0.0104
               valid loss 0.474242  MAE  0.0859  rmse  0.1261  df(ActivateDay.Avg) 0.1219
     train: epoch 32 loss 1.421073  MAE  0.0884  rmse  0.1258  df(ActivateDay.Avg) 0.0154
               valid loss 0.474593  MAE  0.0892  rmse  0.1260  df(ActivateDay.Avg) 0.0265
     train: epoch 33 loss 1.420017  MAE  0.0882  rmse  0.1258  df(ActivateDay.Avg) 0.0149
               valid loss 0.474786  MAE  0.0864  rmse  0.1266  df(ActivateDay.Avg) 0.1336
     train: epoch 34 loss 1.418673  MAE  0.0882  rmse  0.1256  df(ActivateDay.Avg) 0.0159
               valid loss 0.474652  MAE  0.0922  rmse  0.1264  df(ActivateDay.Avg) 0.0718
     train: epoch 35 loss 1.419749  MAE  0.0883  rmse  0.1258  df(ActivateDay.Avg) 0.0134
               valid loss 0.479954  MAE  0.0848  rmse  0.1282  df(ActivateDay.Avg) 0.1841
     train: epoch 36 loss 1.420215  MAE  0.0882  rmse  0.1256  df(ActivateDay.Avg) 0.0149
               valid loss 0.474733  MAE  0.0936  rmse  0.1265  df(ActivateDay.Avg) 0.1161
     train: epoch 37 loss 1.418331  MAE  0.0881  rmse  0.1254  df(ActivateDay.Avg) 0.0135
               valid loss 0.474131  MAE  0.0902  rmse  0.1259  df(ActivateDay.Avg) 0.0000
     train: epoch 38 loss 1.419603  MAE  0.0881  rmse  0.1254  df(ActivateDay.Avg) 0.0131
               valid loss 0.474696  MAE  0.0896  rmse  0.1262  df(ActivateDay.Avg) 0.0091
     train: epoch 39 loss 1.417847  MAE  0.0881  rmse  0.1255  df(ActivateDay.Avg) 0.0128
               valid loss 0.474630  MAE  0.0906  rmse  0.1260  df(ActivateDay.Avg) 0.0341
     train: epoch 40 loss 1.419390  MAE  0.0881  rmse  0.1254  df(ActivateDay.Avg) 0.0151
               valid loss 0.475091  MAE  0.0927  rmse  0.1267  df(ActivateDay.Avg) 0.0739
     train: epoch 41 loss 1.417999  MAE  0.0877  rmse  0.1253  df(ActivateDay.Avg) 0.0164
               valid loss 0.474515  MAE  0.0890  rmse  0.1259  df(ActivateDay.Avg) 0.0466
     train: epoch 42 loss 1.416414  MAE  0.0877  rmse  0.1249  df(ActivateDay.Avg) 0.0144
               valid loss 0.475807  MAE  0.0936  rmse  0.1277  df(ActivateDay.Avg) 0.1059
     train: epoch 43 loss 1.416856  MAE  0.0876  rmse  0.1250  df(ActivateDay.Avg) 0.0159
               valid loss 0.475288  MAE  0.0860  rmse  0.1267  df(ActivateDay.Avg) 0.1364
     train: epoch 44 loss 1.415467  MAE  0.0877  rmse  0.1250  df(ActivateDay.Avg) 0.0176
               valid loss 0.477116  MAE  0.0974  rmse  0.1291  df(ActivateDay.Avg) 0.2103
     train: epoch 45 loss 1.414945  MAE  0.0874  rmse  0.1247  df(ActivateDay.Avg) 0.0142
               valid loss 0.474489  MAE  0.0882  rmse  0.1264  df(ActivateDay.Avg) 0.0616
     train: epoch 46 loss 1.415691  MAE  0.0876  rmse  0.1247  df(ActivateDay.Avg) 0.0161
