{'model_name': 'LSCNN', 'embedding_size': 64, 'hidden_size': 8, 'lstm_2_input_size': 100, 'lscnn_conv2_kernel': 3, 'lscnn_conv2_outputsize': 20, 'lscnn_pool_kernel': 2, 'dropout_p': 0.1, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 6, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=6), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23234,  6098,  3407,  2410,  1978,  1630,  1340,  1008,   816,
         651,   496,   359,   271,   194,   143,    95,    81,    65,
          32,    27,    21,    15,    10,    15])}
      train: epoch 0 loss 0.210900  auc  0.0000 MAE  0.0991 rmse  0.1396  df(ActivateDay.Avg) 0.1626
               valid loss 4.333251  auc  0.0000 MAE  0.0901 rmse  0.1272  df(ActivateDay.Avg) 0.0157
                test loss 11.590821  auc  0.0000 MAE  0.0889 rmse  0.1260  df(ActivateDay.Avg) 0.0200
      train: epoch 1 loss 0.174149  auc  0.0000 MAE  0.0890 rmse  0.1268  df(ActivateDay.Avg) 0.0046
               valid loss 4.234670  auc  0.0000 MAE  0.0924 rmse  0.1271  df(ActivateDay.Avg) 0.0603
                test loss 11.366457  auc  0.0000 MAE  0.0907 rmse  0.1257  df(ActivateDay.Avg) 0.0546
      train: epoch 2 loss 0.173137  auc  0.0000 MAE  0.0887 rmse  0.1264  df(ActivateDay.Avg) 0.0047
               valid loss 4.284599  auc  0.0000 MAE  0.0905 rmse  0.1266  df(ActivateDay.Avg) 0.0338
                test loss 11.466030  auc  0.0000 MAE  0.0891 rmse  0.1250  df(ActivateDay.Avg) 0.0362
      train: epoch 3 loss 0.172411  auc  0.0000 MAE  0.0886 rmse  0.1262  df(ActivateDay.Avg) 0.0073
               valid loss 4.381094  auc  0.0000 MAE  0.0883 rmse  0.1265  df(ActivateDay.Avg) 0.0235
                test loss 11.732142  auc  0.0000 MAE  0.0869 rmse  0.1250  df(ActivateDay.Avg) 0.0221
      train: epoch 4 loss 0.171772  auc  0.0000 MAE  0.0883 rmse  0.1260  df(ActivateDay.Avg) 0.0040
               valid loss 4.462531  auc  0.0000 MAE  0.0868 rmse  0.1265  df(ActivateDay.Avg) 0.0697
                test loss 11.955267  auc  0.0000 MAE  0.0855 rmse  0.1250  df(ActivateDay.Avg) 0.0692
      train: epoch 5 loss 0.171477  auc  0.0000 MAE  0.0882 rmse  0.1258  df(ActivateDay.Avg) 0.0036
               valid loss 4.281543  auc  0.0000 MAE  0.0900 rmse  0.1263  df(ActivateDay.Avg) 0.0349
                test loss 11.445742  auc  0.0000 MAE  0.0888 rmse  0.1249  df(ActivateDay.Avg) 0.0407
      train: epoch 6 loss 0.171409  auc  0.0000 MAE  0.0882 rmse  0.1258  df(ActivateDay.Avg) 0.0054
               valid loss 4.423089  auc  0.0000 MAE  0.0874 rmse  0.1262  df(ActivateDay.Avg) 0.0553
                test loss 11.844003  auc  0.0000 MAE  0.0861 rmse  0.1248  df(ActivateDay.Avg) 0.0540
      train: epoch 7 loss 0.170861  auc  0.0000 MAE  0.0881 rmse  0.1256  df(ActivateDay.Avg) 0.0057
               valid loss 4.288802  auc  0.0000 MAE  0.0895 rmse  0.1260  df(ActivateDay.Avg) 0.0242
                test loss 11.484169  auc  0.0000 MAE  0.0883 rmse  0.1246  df(ActivateDay.Avg) 0.0255
      train: epoch 8 loss 0.170762  auc  0.0000 MAE  0.0880 rmse  0.1256  df(ActivateDay.Avg) 0.0029
               valid loss 4.328225  auc  0.0000 MAE  0.0890 rmse  0.1261  df(ActivateDay.Avg) 0.0045
      train: epoch 9 loss 0.171113  auc  0.0000 MAE  0.0881 rmse  0.1257  df(ActivateDay.Avg) 0.0041
               valid loss 4.233200  auc  0.0000 MAE  0.0905 rmse  0.1260  df(ActivateDay.Avg) 0.0611
                test loss 11.309681  auc  0.0000 MAE  0.0894 rmse  0.1246  df(ActivateDay.Avg) 0.0685
     train: epoch 10 loss 0.170749  auc  0.0000 MAE  0.0879 rmse  0.1256  df(ActivateDay.Avg) 0.0025
               valid loss 4.355112  auc  0.0000 MAE  0.0884 rmse  0.1258  df(ActivateDay.Avg) 0.0189
                test loss 11.633098  auc  0.0000 MAE  0.0873 rmse  0.1244  df(ActivateDay.Avg) 0.0111
     train: epoch 11 loss 0.170494  auc  0.0000 MAE  0.0880 rmse  0.1255  df(ActivateDay.Avg) 0.0048
               valid loss 4.232315  auc  0.0000 MAE  0.0908 rmse  0.1258  df(ActivateDay.Avg) 0.0540
