{'model_name': 'RNN', 'input_size': 7, 'hidden_size': 64, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 0, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=0), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'day_numpy_train': array([23234,  6098,  3407,  2410,  1978,  1630,  1340,  1008,   816,
         651,   496,   359,   271,   194,   143,    95,    81,    65,
          32,    27,    21,    15,    10,    15])}
      train: epoch 0 loss 0.205545  auc  0.0000 MAE  0.0988 rmse  0.1378  df(ActivateDay.Avg) 0.1538
               valid loss 4.175190  auc  0.0000 MAE  0.0948 rmse  0.1283  df(ActivateDay.Avg) 0.1045
                test loss 11.149646  auc  0.0000 MAE  0.0938 rmse  0.1267  df(ActivateDay.Avg) 0.1138
      train: epoch 1 loss 0.176788  auc  0.0000 MAE  0.0921 rmse  0.1278  df(ActivateDay.Avg) 0.0485
               valid loss 4.559242  auc  0.0000 MAE  0.0868 rmse  0.1287  df(ActivateDay.Avg) 0.1102
      train: epoch 2 loss 0.176985  auc  0.0000 MAE  0.0917 rmse  0.1278  df(ActivateDay.Avg) 0.0373
               valid loss 4.196056  auc  0.0000 MAE  0.0936 rmse  0.1291  df(ActivateDay.Avg) 0.1093
      train: epoch 3 loss 0.177099  auc  0.0000 MAE  0.0917 rmse  0.1279  df(ActivateDay.Avg) 0.0388
               valid loss 4.233163  auc  0.0000 MAE  0.0934 rmse  0.1281  df(ActivateDay.Avg) 0.0659
                test loss 11.302393  auc  0.0000 MAE  0.0922 rmse  0.1264  df(ActivateDay.Avg) 0.0745
      train: epoch 4 loss 0.176632  auc  0.0000 MAE  0.0917 rmse  0.1277  df(ActivateDay.Avg) 0.0411
               valid loss 4.473951  auc  0.0000 MAE  0.0894 rmse  0.1284  df(ActivateDay.Avg) 0.0862
      train: epoch 5 loss 0.176580  auc  0.0000 MAE  0.0916 rmse  0.1277  df(ActivateDay.Avg) 0.0412
               valid loss 4.411510  auc  0.0000 MAE  0.0889 rmse  0.1277  df(ActivateDay.Avg) 0.0327
                test loss 11.777019  auc  0.0000 MAE  0.0878 rmse  0.1261  df(ActivateDay.Avg) 0.0217
      train: epoch 6 loss 0.176722  auc  0.0000 MAE  0.0916 rmse  0.1278  df(ActivateDay.Avg) 0.0383
               valid loss 4.205403  auc  0.0000 MAE  0.0934 rmse  0.1285  df(ActivateDay.Avg) 0.0981
      train: epoch 7 loss 0.176391  auc  0.0000 MAE  0.0916 rmse  0.1276  df(ActivateDay.Avg) 0.0398
               valid loss 4.206826  auc  0.0000 MAE  0.0936 rmse  0.1277  df(ActivateDay.Avg) 0.0841
                test loss 11.231930  auc  0.0000 MAE  0.0925 rmse  0.1262  df(ActivateDay.Avg) 0.0942
      train: epoch 8 loss 0.176747  auc  0.0000 MAE  0.0917 rmse  0.1278  df(ActivateDay.Avg) 0.0400
               valid loss 4.291269  auc  0.0000 MAE  0.0928 rmse  0.1279  df(ActivateDay.Avg) 0.0210
      train: epoch 9 loss 0.176336  auc  0.0000 MAE  0.0917 rmse  0.1276  df(ActivateDay.Avg) 0.0409
               valid loss 4.132741  auc  0.0000 MAE  0.0948 rmse  0.1286  df(ActivateDay.Avg) 0.1477
     train: epoch 10 loss 0.176264  auc  0.0000 MAE  0.0917 rmse  0.1276  df(ActivateDay.Avg) 0.0423
               valid loss 4.240505  auc  0.0000 MAE  0.0923 rmse  0.1282  df(ActivateDay.Avg) 0.0753
     train: epoch 11 loss 0.176098  auc  0.0000 MAE  0.0916 rmse  0.1275  df(ActivateDay.Avg) 0.0402
               valid loss 4.085344  auc  0.0000 MAE  0.0970 rmse  0.1283  df(ActivateDay.Avg) 0.1684
     train: epoch 12 loss 0.176310  auc  0.0000 MAE  0.0917 rmse  0.1276  df(ActivateDay.Avg) 0.0429
               valid loss 4.282926  auc  0.0000 MAE  0.0922 rmse  0.1275  df(ActivateDay.Avg) 0.0293
                test loss 11.434586  auc  0.0000 MAE  0.0911 rmse  0.1260  df(ActivateDay.Avg) 0.0388
     train: epoch 13 loss 0.176030  auc  0.0000 MAE  0.0916 rmse  0.1275  df(ActivateDay.Avg) 0.0419
               valid loss 4.288711  auc  0.0000 MAE  0.0916 rmse  0.1277  df(ActivateDay.Avg) 0.0352
     train: epoch 14 loss 0.176312  auc  0.0000 MAE  0.0918 rmse  0.1276  df(ActivateDay.Avg) 0.0434
               valid loss 4.296362  auc  0.0000 MAE  0.0916 rmse  0.1274  df(ActivateDay.Avg) 0.0262
                test loss 11.470228  auc  0.0000 MAE  0.0904 rmse  0.1259  df(ActivateDay.Avg) 0.0365
     train: epoch 15 loss 0.175796  auc  0.0000 MAE  0.0915 rmse  0.1274  df(ActivateDay.Avg) 0.0406
               valid loss 4.211256  auc  0.0000 MAE  0.0944 rmse  0.1283  df(ActivateDay.Avg) 0.0746
     train: epoch 16 loss 0.176061  auc  0.0000 MAE  0.0916 rmse  0.1275  df(ActivateDay.Avg) 0.0406
               valid loss 4.055401  auc  0.0000 MAE  0.0979 rmse  0.1285  df(ActivateDay.Avg) 0.1887
     train: epoch 17 loss 0.175855  auc  0.0000 MAE  0.0917 rmse  0.1274  df(ActivateDay.Avg) 0.0456
               valid loss 4.166388  auc  0.0000 MAE  0.0945 rmse  0.1277  df(ActivateDay.Avg) 0.1111
     train: epoch 18 loss 0.176032  auc  0.0000 MAE  0.0918 rmse  0.1275  df(ActivateDay.Avg) 0.0437
               valid loss 4.331552  auc  0.0000 MAE  0.0905 rmse  0.1275  df(ActivateDay.Avg) 0.0109
     train: epoch 19 loss 0.175706  auc  0.0000 MAE  0.0916 rmse  0.1274  df(ActivateDay.Avg) 0.0445
               valid loss 4.186089  auc  0.0000 MAE  0.0939 rmse  0.1285  df(ActivateDay.Avg) 0.1105
     train: epoch 20 loss 0.176002  auc  0.0000 MAE  0.0915 rmse  0.1275  df(ActivateDay.Avg) 0.0404
               valid loss 4.359851  auc  0.0000 MAE  0.0901 rmse  0.1276  df(ActivateDay.Avg) 0.0067
     train: epoch 21 loss 0.176028  auc  0.0000 MAE  0.0916 rmse  0.1275  df(ActivateDay.Avg) 0.0411
               valid loss 4.389078  auc  0.0000 MAE  0.0913 rmse  0.1284  df(ActivateDay.Avg) 0.0416
     train: epoch 22 loss 0.175632  auc  0.0000 MAE  0.0917 rmse  0.1274  df(ActivateDay.Avg) 0.0462
               valid loss 4.328051  auc  0.0000 MAE  0.0911 rmse  0.1275  df(ActivateDay.Avg) 0.0057
     train: epoch 23 loss 0.175560  auc  0.0000 MAE  0.0915 rmse  0.1273  df(ActivateDay.Avg) 0.0425
               valid loss 4.421523  auc  0.0000 MAE  0.0894 rmse  0.1276  df(ActivateDay.Avg) 0.0519
     train: epoch 24 loss 0.176168  auc  0.0000 MAE  0.0915 rmse  0.1276  df(ActivateDay.Avg) 0.0400
               valid loss 4.192233  auc  0.0000 MAE  0.0942 rmse  0.1275  df(ActivateDay.Avg) 0.0910
     train: epoch 25 loss 0.175685  auc  0.0000 MAE  0.0917 rmse  0.1274  df(ActivateDay.Avg) 0.0452
               valid loss 4.413905  auc  0.0000 MAE  0.0898 rmse  0.1277  df(ActivateDay.Avg) 0.0493
     train: epoch 26 loss 0.175747  auc  0.0000 MAE  0.0914 rmse  0.1274  df(ActivateDay.Avg) 0.0410
               valid loss 4.379668  auc  0.0000 MAE  0.0913 rmse  0.1283  df(ActivateDay.Avg) 0.0290
     train: epoch 27 loss 0.175902  auc  0.0000 MAE  0.0918 rmse  0.1275  df(ActivateDay.Avg) 0.0449
               valid loss 4.484250  auc  0.0000 MAE  0.0884 rmse  0.1278  df(ActivateDay.Avg) 0.0881
     train: epoch 28 loss 0.175438  auc  0.0000 MAE  0.0913 rmse  0.1273  df(ActivateDay.Avg) 0.0399
               valid loss 4.123770  auc  0.0000 MAE  0.0961 rmse  0.1281  df(ActivateDay.Avg) 0.1383
     train: epoch 29 loss 0.176144  auc  0.0000 MAE  0.0917 rmse  0.1275  df(ActivateDay.Avg) 0.0432
               valid loss 4.107268  auc  0.0000 MAE  0.0956 rmse  0.1283  df(ActivateDay.Avg) 0.1608
     train: epoch 30 loss 0.176289  auc  0.0000 MAE  0.0917 rmse  0.1276  df(ActivateDay.Avg) 0.0417
               valid loss 4.352501  auc  0.0000 MAE  0.0908 rmse  0.1275  df(ActivateDay.Avg) 0.0122
     train: epoch 31 loss 0.176260  auc  0.0000 MAE  0.0917 rmse  0.1276  df(ActivateDay.Avg) 0.0445
               valid loss 4.433984  auc  0.0000 MAE  0.0890 rmse  0.1277  df(ActivateDay.Avg) 0.0558
