{'model_name': 'RNN', 'input_size': 7, 'hidden_size': 64, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=1), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'day_numpy_train': array([23135,  6106,  3418,  2411,  1960,  1667,  1342,  1033,   849,
         643,   486,   360,   292,   201,   139,    97,    77,    64,
          32,    25,    23,     8,    10,    18])}
      train: epoch 0 loss 0.205518  auc  0.0000 MAE  0.0994 rmse  0.1378  df(ActivateDay.Avg) 0.1538
               valid loss 4.355091  auc  0.0000 MAE  0.0887 rmse  0.1270  df(ActivateDay.Avg) 0.0335
                test loss 11.819491  auc  0.0000 MAE  0.0887 rmse  0.1268  df(ActivateDay.Avg) 0.0431
      train: epoch 1 loss 0.178054  auc  0.0000 MAE  0.0926 rmse  0.1282  df(ActivateDay.Avg) 0.0445
               valid loss 4.037225  auc  0.0000 MAE  0.0966 rmse  0.1278  df(ActivateDay.Avg) 0.1771
      train: epoch 2 loss 0.178104  auc  0.0000 MAE  0.0925 rmse  0.1283  df(ActivateDay.Avg) 0.0409
               valid loss 4.150490  auc  0.0000 MAE  0.0932 rmse  0.1268  df(ActivateDay.Avg) 0.0940
                test loss 11.263088  auc  0.0000 MAE  0.0929 rmse  0.1266  df(ActivateDay.Avg) 0.0806
      train: epoch 3 loss 0.177760  auc  0.0000 MAE  0.0921 rmse  0.1281  df(ActivateDay.Avg) 0.0372
               valid loss 3.951933  auc  0.0000 MAE  0.0973 rmse  0.1285  df(ActivateDay.Avg) 0.2566
      train: epoch 4 loss 0.177744  auc  0.0000 MAE  0.0923 rmse  0.1281  df(ActivateDay.Avg) 0.0395
               valid loss 4.275129  auc  0.0000 MAE  0.0901 rmse  0.1266  df(ActivateDay.Avg) 0.0131
                test loss 11.600915  auc  0.0000 MAE  0.0900 rmse  0.1263  df(ActivateDay.Avg) 0.0018
      train: epoch 5 loss 0.177735  auc  0.0000 MAE  0.0923 rmse  0.1281  df(ActivateDay.Avg) 0.0398
               valid loss 4.214330  auc  0.0000 MAE  0.0917 rmse  0.1268  df(ActivateDay.Avg) 0.0489
      train: epoch 6 loss 0.177666  auc  0.0000 MAE  0.0923 rmse  0.1281  df(ActivateDay.Avg) 0.0389
               valid loss 4.246135  auc  0.0000 MAE  0.0903 rmse  0.1262  df(ActivateDay.Avg) 0.0317
                test loss 11.528030  auc  0.0000 MAE  0.0902 rmse  0.1259  df(ActivateDay.Avg) 0.0192
      train: epoch 7 loss 0.176986  auc  0.0000 MAE  0.0921 rmse  0.1278  df(ActivateDay.Avg) 0.0391
               valid loss 4.290180  auc  0.0000 MAE  0.0900 rmse  0.1267  df(ActivateDay.Avg) 0.0004
      train: epoch 8 loss 0.177274  auc  0.0000 MAE  0.0922 rmse  0.1280  df(ActivateDay.Avg) 0.0418
               valid loss 4.066718  auc  0.0000 MAE  0.0942 rmse  0.1277  df(ActivateDay.Avg) 0.1705
      train: epoch 9 loss 0.177252  auc  0.0000 MAE  0.0923 rmse  0.1279  df(ActivateDay.Avg) 0.0412
               valid loss 4.501477  auc  0.0000 MAE  0.0852 rmse  0.1267  df(ActivateDay.Avg) 0.1100
     train: epoch 10 loss 0.177478  auc  0.0000 MAE  0.0922 rmse  0.1280  df(ActivateDay.Avg) 0.0378
               valid loss 4.116119  auc  0.0000 MAE  0.0927 rmse  0.1271  df(ActivateDay.Avg) 0.1352
     train: epoch 11 loss 0.177434  auc  0.0000 MAE  0.0923 rmse  0.1280  df(ActivateDay.Avg) 0.0421
               valid loss 4.118413  auc  0.0000 MAE  0.0928 rmse  0.1266  df(ActivateDay.Avg) 0.1244
     train: epoch 12 loss 0.176883  auc  0.0000 MAE  0.0923 rmse  0.1278  df(ActivateDay.Avg) 0.0430
               valid loss 4.297229  auc  0.0000 MAE  0.0896 rmse  0.1265  df(ActivateDay.Avg) 0.0025
     train: epoch 13 loss 0.176879  auc  0.0000 MAE  0.0922 rmse  0.1278  df(ActivateDay.Avg) 0.0418
               valid loss 4.479436  auc  0.0000 MAE  0.0867 rmse  0.1272  df(ActivateDay.Avg) 0.1124
     train: epoch 14 loss 0.177022  auc  0.0000 MAE  0.0922 rmse  0.1279  df(ActivateDay.Avg) 0.0395
               valid loss 4.290993  auc  0.0000 MAE  0.0901 rmse  0.1269  df(ActivateDay.Avg) 0.0024
     train: epoch 15 loss 0.177392  auc  0.0000 MAE  0.0922 rmse  0.1280  df(ActivateDay.Avg) 0.0404
               valid loss 4.039046  auc  0.0000 MAE  0.0946 rmse  0.1279  df(ActivateDay.Avg) 0.1939
     train: epoch 16 loss 0.176769  auc  0.0000 MAE  0.0922 rmse  0.1278  df(ActivateDay.Avg) 0.0423
               valid loss 4.218116  auc  0.0000 MAE  0.0918 rmse  0.1269  df(ActivateDay.Avg) 0.0451
     train: epoch 17 loss 0.176873  auc  0.0000 MAE  0.0922 rmse  0.1278  df(ActivateDay.Avg) 0.0419
               valid loss 4.102077  auc  0.0000 MAE  0.0933 rmse  0.1265  df(ActivateDay.Avg) 0.1332
     train: epoch 18 loss 0.176989  auc  0.0000 MAE  0.0922 rmse  0.1278  df(ActivateDay.Avg) 0.0427
               valid loss 4.103462  auc  0.0000 MAE  0.0928 rmse  0.1267  df(ActivateDay.Avg) 0.1396
     train: epoch 19 loss 0.177186  auc  0.0000 MAE  0.0922 rmse  0.1279  df(ActivateDay.Avg) 0.0415
               valid loss 3.977268  auc  0.0000 MAE  0.0967 rmse  0.1274  df(ActivateDay.Avg) 0.2269
     train: epoch 20 loss 0.177076  auc  0.0000 MAE  0.0922 rmse  0.1279  df(ActivateDay.Avg) 0.0415
               valid loss 4.118196  auc  0.0000 MAE  0.0937 rmse  0.1268  df(ActivateDay.Avg) 0.1152
     train: epoch 21 loss 0.177000  auc  0.0000 MAE  0.0923 rmse  0.1279  df(ActivateDay.Avg) 0.0427
               valid loss 3.999407  auc  0.0000 MAE  0.0955 rmse  0.1277  df(ActivateDay.Avg) 0.2217
