{'model_name': 'DPCNN', 'dpcnn_conv2_kernel_1': 3, 'dpcnn_conv2_output_size_1': 32, 'dpcnn_conv2_kernel_2': 3, 'dpcnn_conv2_output_size_2': 64, 'liner_1_output_size': 128, 'dropout_p': 0.2, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=1), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
      train: epoch 0 loss 0.200047  auc  0.0000 MAE  0.0922 rmse  0.1359  df(ActivateDay.Avg) 0.0637
               valid loss 4.093212  auc  0.0000 MAE  0.0977 rmse  0.1291  df(ActivateDay.Avg) 0.1652
                test loss 10.940394  auc  0.0000 MAE  0.0965 rmse  0.1278  df(ActivateDay.Avg) 0.1656
      train: epoch 1 loss 0.178329  auc  0.0000 MAE  0.0907 rmse  0.1283  df(ActivateDay.Avg) 0.0063
               valid loss 4.326600  auc  0.0000 MAE  0.0911 rmse  0.1277  df(ActivateDay.Avg) 0.0122
                test loss 11.568350  auc  0.0000 MAE  0.0900 rmse  0.1264  df(ActivateDay.Avg) 0.0122
      train: epoch 2 loss 0.177754  auc  0.0000 MAE  0.0905 rmse  0.1281  df(ActivateDay.Avg) 0.0035
               valid loss 4.104380  auc  0.0000 MAE  0.0959 rmse  0.1287  df(ActivateDay.Avg) 0.1769
      train: epoch 3 loss 0.177554  auc  0.0000 MAE  0.0902 rmse  0.1281  df(ActivateDay.Avg) 0.0013
               valid loss 4.184957  auc  0.0000 MAE  0.0943 rmse  0.1280  df(ActivateDay.Avg) 0.1065
      train: epoch 4 loss 0.177984  auc  0.0000 MAE  0.0905 rmse  0.1282  df(ActivateDay.Avg) 0.0039
               valid loss 4.233030  auc  0.0000 MAE  0.0927 rmse  0.1278  df(ActivateDay.Avg) 0.0837
      train: epoch 5 loss 0.178208  auc  0.0000 MAE  0.0903 rmse  0.1283  df(ActivateDay.Avg) 0.0008
               valid loss 4.232238  auc  0.0000 MAE  0.0932 rmse  0.1277  df(ActivateDay.Avg) 0.0736
      train: epoch 6 loss 0.177867  auc  0.0000 MAE  0.0905 rmse  0.1282  df(ActivateDay.Avg) 0.0050
               valid loss 4.327223  auc  0.0000 MAE  0.0907 rmse  0.1274  df(ActivateDay.Avg) 0.0180
                test loss 11.572419  auc  0.0000 MAE  0.0896 rmse  0.1261  df(ActivateDay.Avg) 0.0176
      train: epoch 7 loss 0.177763  auc  0.0000 MAE  0.0904 rmse  0.1281  df(ActivateDay.Avg) 0.0040
               valid loss 4.182608  auc  0.0000 MAE  0.0944 rmse  0.1279  df(ActivateDay.Avg) 0.1051
      train: epoch 8 loss 0.177544  auc  0.0000 MAE  0.0904 rmse  0.1280  df(ActivateDay.Avg) 0.0042
               valid loss 4.154582  auc  0.0000 MAE  0.0946 rmse  0.1284  df(ActivateDay.Avg) 0.1421
      train: epoch 9 loss 0.177290  auc  0.0000 MAE  0.0904 rmse  0.1280  df(ActivateDay.Avg) 0.0067
               valid loss 4.344302  auc  0.0000 MAE  0.0911 rmse  0.1279  df(ActivateDay.Avg) 0.0035
     train: epoch 10 loss 0.177452  auc  0.0000 MAE  0.0905 rmse  0.1280  df(ActivateDay.Avg) 0.0073
               valid loss 4.560142  auc  0.0000 MAE  0.0867 rmse  0.1280  df(ActivateDay.Avg) 0.1162
     train: epoch 11 loss 0.177359  auc  0.0000 MAE  0.0905 rmse  0.1280  df(ActivateDay.Avg) 0.0064
               valid loss 4.416725  auc  0.0000 MAE  0.0893 rmse  0.1276  df(ActivateDay.Avg) 0.0431
     train: epoch 12 loss 0.177179  auc  0.0000 MAE  0.0905 rmse  0.1279  df(ActivateDay.Avg) 0.0091
               valid loss 4.459524  auc  0.0000 MAE  0.0880 rmse  0.1277  df(ActivateDay.Avg) 0.0472
     train: epoch 13 loss 0.177163  auc  0.0000 MAE  0.0903 rmse  0.1279  df(ActivateDay.Avg) 0.0045
               valid loss 4.281729  auc  0.0000 MAE  0.0919 rmse  0.1276  df(ActivateDay.Avg) 0.0443
     train: epoch 14 loss 0.177506  auc  0.0000 MAE  0.0905 rmse  0.1280  df(ActivateDay.Avg) 0.0062
               valid loss 4.535224  auc  0.0000 MAE  0.0870 rmse  0.1278  df(ActivateDay.Avg) 0.1023
     train: epoch 15 loss 0.177118  auc  0.0000 MAE  0.0904 rmse  0.1279  df(ActivateDay.Avg) 0.0077
               valid loss 4.522690  auc  0.0000 MAE  0.0871 rmse  0.1278  df(ActivateDay.Avg) 0.0913
     train: epoch 16 loss 0.177047  auc  0.0000 MAE  0.0904 rmse  0.1279  df(ActivateDay.Avg) 0.0071
               valid loss 4.190147  auc  0.0000 MAE  0.0937 rmse  0.1280  df(ActivateDay.Avg) 0.1114
     train: epoch 17 loss 0.176930  auc  0.0000 MAE  0.0904 rmse  0.1278  df(ActivateDay.Avg) 0.0092
               valid loss 4.396577  auc  0.0000 MAE  0.0897 rmse  0.1276  df(ActivateDay.Avg) 0.0320
     train: epoch 18 loss 0.177558  auc  0.0000 MAE  0.0904 rmse  0.1281  df(ActivateDay.Avg) 0.0045
               valid loss 4.374386  auc  0.0000 MAE  0.0899 rmse  0.1275  df(ActivateDay.Avg) 0.0134
     train: epoch 19 loss 0.177352  auc  0.0000 MAE  0.0905 rmse  0.1280  df(ActivateDay.Avg) 0.0082
