{'model_name': 'MLP', 'embedding_size': 64, 'batch_norm': 1, 'batch_norm_decay': 0.095, 'deep_layers': [100, 50], 'dropout_p': 0.2, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.0001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 7, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'device': device(type='cuda', index=7), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
      train: epoch 0 loss 0.233185  auc  0.0000 MAE  0.0943 rmse  0.1467  df(ActivateDay.Avg) 0.1375
               valid loss 4.578566  auc  0.0000 MAE  0.0892 rmse  0.1318  df(ActivateDay.Avg) 0.0576
                test loss 12.308271  auc  0.0000 MAE  0.0886 rmse  0.1312  df(ActivateDay.Avg) 0.0669
      train: epoch 1 loss 0.192397  auc  0.0000 MAE  0.0907 rmse  0.1333  df(ActivateDay.Avg) 0.0446
               valid loss 4.486886  auc  0.0000 MAE  0.0886 rmse  0.1292  df(ActivateDay.Avg) 0.0492
                test loss 12.038975  auc  0.0000 MAE  0.0875 rmse  0.1278  df(ActivateDay.Avg) 0.0586
      train: epoch 2 loss 0.182329  auc  0.0000 MAE  0.0898 rmse  0.1298  df(ActivateDay.Avg) 0.0167
               valid loss 4.246067  auc  0.0000 MAE  0.0916 rmse  0.1268  df(ActivateDay.Avg) 0.0625
                test loss 11.371424  auc  0.0000 MAE  0.0904 rmse  0.1255  df(ActivateDay.Avg) 0.0577
      train: epoch 3 loss 0.178136  auc  0.0000 MAE  0.0894 rmse  0.1283  df(ActivateDay.Avg) 0.0102
               valid loss 4.365183  auc  0.0000 MAE  0.0893 rmse  0.1268  df(ActivateDay.Avg) 0.0157
                test loss 11.675768  auc  0.0000 MAE  0.0886 rmse  0.1257  df(ActivateDay.Avg) 0.0155
      train: epoch 4 loss 0.178123  auc  0.0000 MAE  0.0896 rmse  0.1283  df(ActivateDay.Avg) 0.0098
               valid loss 4.484519  auc  0.0000 MAE  0.0870 rmse  0.1269  df(ActivateDay.Avg) 0.0827
      train: epoch 5 loss 0.177645  auc  0.0000 MAE  0.0896 rmse  0.1281  df(ActivateDay.Avg) 0.0075
               valid loss 4.603544  auc  0.0000 MAE  0.0846 rmse  0.1270  df(ActivateDay.Avg) 0.1280
      train: epoch 6 loss 0.176864  auc  0.0000 MAE  0.0894 rmse  0.1278  df(ActivateDay.Avg) 0.0082
               valid loss 4.344677  auc  0.0000 MAE  0.0891 rmse  0.1265  df(ActivateDay.Avg) 0.0111
                test loss 11.610383  auc  0.0000 MAE  0.0881 rmse  0.1252  df(ActivateDay.Avg) 0.0121
      train: epoch 7 loss 0.177057  auc  0.0000 MAE  0.0894 rmse  0.1279  df(ActivateDay.Avg) 0.0094
               valid loss 4.310707  auc  0.0000 MAE  0.0899 rmse  0.1265  df(ActivateDay.Avg) 0.0277
      train: epoch 8 loss 0.176788  auc  0.0000 MAE  0.0895 rmse  0.1278  df(ActivateDay.Avg) 0.0058
               valid loss 4.448119  auc  0.0000 MAE  0.0871 rmse  0.1267  df(ActivateDay.Avg) 0.0436
      train: epoch 9 loss 0.177522  auc  0.0000 MAE  0.0895 rmse  0.1280  df(ActivateDay.Avg) 0.0106
               valid loss 4.353531  auc  0.0000 MAE  0.0893 rmse  0.1267  df(ActivateDay.Avg) 0.0039
