{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 3, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=5), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
      train: epoch 0 loss 0.218112  auc  0.0000 MAE  0.1012 rmse  0.1419  df(ActivateDay.Avg) 0.1081
               valid loss 4.264911  auc  0.0000 MAE  0.0957 rmse  0.1312  df(ActivateDay.Avg) 0.0749
                test loss 11.351306  auc  0.0000 MAE  0.0946 rmse  0.1296  df(ActivateDay.Avg) 0.0842
      train: epoch 1 loss 0.184877  auc  0.0000 MAE  0.0933 rmse  0.1307  df(ActivateDay.Avg) 0.0004
               valid loss 4.418309  auc  0.0000 MAE  0.0921 rmse  0.1305  df(ActivateDay.Avg) 0.0246
                test loss 11.757386  auc  0.0000 MAE  0.0912 rmse  0.1288  df(ActivateDay.Avg) 0.0145
      train: epoch 2 loss 0.184156  auc  0.0000 MAE  0.0927 rmse  0.1304  df(ActivateDay.Avg) 0.0059
               valid loss 4.284490  auc  0.0000 MAE  0.0949 rmse  0.1303  df(ActivateDay.Avg) 0.0509
                test loss 11.404644  auc  0.0000 MAE  0.0940 rmse  0.1287  df(ActivateDay.Avg) 0.0605
      train: epoch 3 loss 0.183360  auc  0.0000 MAE  0.0927 rmse  0.1301  df(ActivateDay.Avg) 0.0004
               valid loss 4.549827  auc  0.0000 MAE  0.0897 rmse  0.1305  df(ActivateDay.Avg) 0.0997
      train: epoch 4 loss 0.183330  auc  0.0000 MAE  0.0928 rmse  0.1301  df(ActivateDay.Avg) 0.0004
               valid loss 4.486289  auc  0.0000 MAE  0.0906 rmse  0.1303  df(ActivateDay.Avg) 0.0602
      train: epoch 5 loss 0.183348  auc  0.0000 MAE  0.0926 rmse  0.1301  df(ActivateDay.Avg) 0.0036
               valid loss 4.370771  auc  0.0000 MAE  0.0929 rmse  0.1304  df(ActivateDay.Avg) 0.0095
      train: epoch 6 loss 0.183418  auc  0.0000 MAE  0.0927 rmse  0.1301  df(ActivateDay.Avg) 0.0021
               valid loss 4.442713  auc  0.0000 MAE  0.0919 rmse  0.1304  df(ActivateDay.Avg) 0.0508
      train: epoch 7 loss 0.183217  auc  0.0000 MAE  0.0927 rmse  0.1301  df(ActivateDay.Avg) 0.0001
               valid loss 4.578127  auc  0.0000 MAE  0.0891 rmse  0.1305  df(ActivateDay.Avg) 0.1129
      train: epoch 8 loss 0.182731  auc  0.0000 MAE  0.0925 rmse  0.1299  df(ActivateDay.Avg) 0.0017
               valid loss 4.463291  auc  0.0000 MAE  0.0919 rmse  0.1307  df(ActivateDay.Avg) 0.0655
      train: epoch 9 loss 0.183119  auc  0.0000 MAE  0.0925 rmse  0.1300  df(ActivateDay.Avg) 0.0046
               valid loss 4.448884  auc  0.0000 MAE  0.0921 rmse  0.1306  df(ActivateDay.Avg) 0.0557
     train: epoch 10 loss 0.182795  auc  0.0000 MAE  0.0927 rmse  0.1299  df(ActivateDay.Avg) 0.0007
               valid loss 4.448461  auc  0.0000 MAE  0.0913 rmse  0.1302  df(ActivateDay.Avg) 0.0415
                test loss 11.840547  auc  0.0000 MAE  0.0904 rmse  0.1284  df(ActivateDay.Avg) 0.0321
     train: epoch 11 loss 0.182619  auc  0.0000 MAE  0.0927 rmse  0.1299  df(ActivateDay.Avg) 0.0011
               valid loss 4.277639  auc  0.0000 MAE  0.0947 rmse  0.1301  df(ActivateDay.Avg) 0.0628
                test loss 11.385913  auc  0.0000 MAE  0.0938 rmse  0.1285  df(ActivateDay.Avg) 0.0731
     train: epoch 12 loss 0.182693  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0015
               valid loss 4.243786  auc  0.0000 MAE  0.0955 rmse  0.1302  df(ActivateDay.Avg) 0.0821
     train: epoch 13 loss 0.182633  auc  0.0000 MAE  0.0924 rmse  0.1299  df(ActivateDay.Avg) 0.0038
               valid loss 4.120633  auc  0.0000 MAE  0.0989 rmse  0.1308  df(ActivateDay.Avg) 0.1630
     train: epoch 14 loss 0.182746  auc  0.0000 MAE  0.0927 rmse  0.1299  df(ActivateDay.Avg) 0.0010
               valid loss 4.332859  auc  0.0000 MAE  0.0935 rmse  0.1302  df(ActivateDay.Avg) 0.0308
     train: epoch 15 loss 0.182643  auc  0.0000 MAE  0.0926 rmse  0.1299  df(ActivateDay.Avg) 0.0002
