enrollment_id,username,course_id,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,all#num
2,iK5aDr3NHFx1sykGJ4dWSgjjEPGK9DAb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,31,3,1,37
8,nkN7P5nKf6zsFKwNbkRCh4AUs2fHKkAn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
11,D4ED8Wq21TSACIjNJQkzWgZSpmwrqrfG,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,13,1,18,9,0,41
27,CGKjVifgR9EtkXhyUu1Pm0wZUU589qSr,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
36,rfOApTbQ4xF2665bHZIBhoJqQcTU6i9L,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
41,cGgWveWvjKmbyJOt5UI3MK3s3ZjWj45X,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
42,Kssd3yKtVgKi0ua0svvR8GgbZwRwIJMZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
43,lD69AZPir2OtYkvERDB4yuv7FWh4Rpyl,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
77,olb8JJE3JH3t470duspGvJVPaI3VhxAV,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,2,4
79,SSbjP0fBZzknGwLhIY8lT3vfQafqdKLO,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
84,V1dfIb3qZjmhXdByvT2fQuptsYJUuUpX,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,3,3,1,9
99,TecKTraO7qzBCaCrHU5OgKoghLYUQkKQ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
100,Wn5rquf9lhJCLmWb0ZGPPX94zQX7YRAs,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
110,qc2XvZ8RlXOFkPE84d6v9jB6KjWL7AHQ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,0,1,2
117,20IbtDmD1eCIl4C9HArRlhbE5gJmMUbf,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
118,PT6UXcwKy3wc3VzHkqI3gbGZ6DxtjZzB,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
125,V2HcPA4kUK702gBSEckOrY1iOEsohc2L,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
126,pP0PsTo9KHN9fvykCA41mShajQaPIYZo,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,4,0,0,0,3,10
136,n8xKUEw4AJCAemMQkrwtSM34IV2RRnPH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
139,v5WnHBBowsrgyLBoiBf3b8iqBSMYAffr,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
147,WxmAaqtOPzUnrnui1qVs0K6dIqSqKOm0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,6,0,3,2,0,16
183,WmEJMzZeYgCG4HaTnaBj4UHbGoUl3goe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,1,4,10,0,5,1,7,28
184,JiqKlv9JVSAYqCd7z8LQTdQ7V7FEaGiR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
188,E9ng2Sx8RztDiC7MB0UVA7rddA5ZWfIL,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
194,tp9GLoYyljDV6mILQxrtrv1Iw4qcPl5Z,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
197,OcmM4lAJy1xB9HSsEUxVtaUQ7oE5dcTp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,2,0,0,3,1,7
203,gDMkvOhdpEVHnNCY7bGizzrCCLytPhjm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
205,19zlVqgZhAkd7zdg003uBSKTndBWZ4eZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
213,fPFZVrMjrWiu0rSNM9gJwwb8soE8NYXR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,11,36,1,2,9,20,79
224,WAKe5QZLWlfj3nzng6wbSTw2wf7ZOTBF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
225,iYWLR7w0j5yEEe1bCu5IYYyXjnXbv448,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
232,rf0PAlVV7dAbnB4kixwqY56KcswtG4PA,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,2,1,5,0,8
246,JiWXiUIYXvLleHkTg6g0epD5ZAO7jDUj,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,3,0,4
253,Gg6s08hXbmME3qanQbroKs7sTJZomcao,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
259,2YrfQZgyUPdiZGXhplgKBSkvHochAfw6,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
271,KXKbDyPytrUZAnNaQjyZgMFkA2w3Wpvj,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
273,DA4eEjZ4xp5Z7hw6oJBb6cg3Hy4cuChI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,8,0,0,3,6,17
276,fcCU5JykwYsmDgFuYUUepoTe3M10fwlj,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,1,3,0,4
287,zMgyypYnopFgNvj8N1RBACnjatNp6LXX,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
291,IACCLCMz2G22Tkjvu4BvwhUEzitt7d2H,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,4,5,2,14
299,YEF0QYiQE86qWLJG6v6QSOKqWyf11mYZ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
300,ms5ZqnCUPRwoqrKBaLbJFnU8THW0YPsM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
308,1aZoMqTS8qDWjQIZDTzbXO1dFKdBYnaU,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,3,0,3
356,MjGGEv71Y6NFGeIr9ZmDdQzUpVxyEvcC,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,0,0,0
