enrollment_id,username,course_id,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,all#num
12,9tsGjrRgtMZ6V7yrAOyfOQPZHaltDHAp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,5,0,0,0,5,14
14,XOhIczT5nEeO52jMq1vN7QziDk8L2jnI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,0,5,0,0,1,0,10
16,mPSPvu82Gr17tV9GJ95bDC7exvsVnwDE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,11,0,0,5,0,16
26,vcAiZWU2sfUKO0mnfjDwm0iTzACrKr78,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,4,29,0,0,3,17,56
35,oX0xmFM00RD2zpxC8x8yI57WZl7jF3OW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,0,2,2,10
65,RC5QsgGp5CEBoTIVkfYtUyhSaeGU1kpt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,3,0,0,0,2,7
67,H4EpzfhBZTBMvIrjQViqhdqLon30wgHK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,2,10,0,5,2,7,28
69,TX9kR82HceJr4Au9oXOB8xgM5CWqEcLn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,1,0,0,0,1,3
71,Zl8ThqnwtmFsX5mPsLsbut5BCVNIbE7S,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,4,19,0,16,4,14,59
73,3OncZU7BUvaKEvQHiFBN6tDW0ljGKx7s,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,0,3,6
83,lZHURZFwFLamXhQUkI9XRx59K6BW6H3O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,5,0,0,3,1,11
86,Iy4fBLaa3xsWUPPZMj2gyn2I4d6V8xZn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,8,0,2,1,2,18
88,K4dJPTvUBeOjhny7K2XNlybqij95W1yF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,13,1,3,5,3,26
90,21Rlji7FpcAaXHEbcI1vwwwes6aWu1wD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,6,0,0,1,4,13
94,WhRteuCWesuA83hGdKEVK0Gmm6qSlyiu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,2,4
