enrollment_id,username,course_id,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,all#num
1,9Uee7oEuuMmgPx2IzPfFkWgkHZyPbWr0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,27,1,21,0,0,5,13,67
12,9tsGjrRgtMZ6V7yrAOyfOQPZHaltDHAp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,7,0,1,2,5,17
31,6mzGZyDGSLMvgMQyFwXmz47ojS1kH3j6,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,5,5,1,13
35,oX0xmFM00RD2zpxC8x8yI57WZl7jF3OW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,17,0,6,0,0,1,2,26
39,pIaiksmmvVAc0JI20ybkYLRLoGiY1oa0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,9,0,0,0,9,21
67,H4EpzfhBZTBMvIrjQViqhdqLon30wgHK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,5,0,0,1,4,12
69,TX9kR82HceJr4Au9oXOB8xgM5CWqEcLn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,9,0,0,2,0,11
73,3OncZU7BUvaKEvQHiFBN6tDW0ljGKx7s,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,0,2,3
74,eoY58NwX7OVcm2sOG1AAgydEA1V5TiLJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,5,1,6,1,15
78,ng6pKLw29iNUAUVipg5eDAuNIWs8HjZH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,13,2,2,17,7,46
86,Iy4fBLaa3xsWUPPZMj2gyn2I4d6V8xZn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,0,1,0,5
90,21Rlji7FpcAaXHEbcI1vwwwes6aWu1wD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,1,2,7
94,WhRteuCWesuA83hGdKEVK0Gmm6qSlyiu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,2,4,2,13
112,jaHWKFBvrvFfPb0Pq50zaMZ2xpeRooXu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,12,0,0,1,1,16
121,kyQQjlYWWdoNi3cnbnngrg8hon4DRWDO,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,34,1,1,12,4,54
123,Shy9JfZYChkNPZbUd2phv97hBmkBol7O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,4,2,10
129,orGuNlgWXoX4ATfBzy38FyUFPSfuKWGu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,6,0,0,1,3,12
146,vOozpZBIkUfFRn2kOnlBmTcG6g8L7czm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,6,15,0,2,3,10,36
148,kMN5uYNaj23K9PVTrdyiL9iDB1lCye57,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,5,21,0,1,4,7,38
151,stvT2CsolCn3U3jDyapEM27xMS89tgmM,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,2,4,3,14
155,uVLDmOPghHhT60oyUL1Zn5iKNTcxsxkk,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
178,LmENAtavcDqxVrPN7j8xNGTLxeQMLi2E,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,10,0,8,0,0,2,3,23
180,BxR5XM6DXnDlyXChlQFtgsFNvTkRDfGo,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,25,0,7,15,0,52
221,0XSMtliXiWzvML1r2AHrvvzWxbczqfFP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,1,5,0,0,2,4,19
235,UGUZBbcfHMx1kPtvkqokwFg3LouF2wFe,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,0,2
245,zVX5LPwTGC1SEitxSfv31cubNXKJSEc2,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,15,0,5,0,0,3,3,26
250,AijdQPadDK23Ehoii9sNoh4Y5SuiVMSs,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,6,18,0,0,2,7,33
252,XtBoCIm5z9rBZf3TSn1HTLGYShbuOpWF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,9,17,1,1,8,16,56
282,xjNGbneCYQ3VMF43aEOWyxDf9diR3AtT,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,0,0,1,5,17
288,7wsmBc1VZCsZl9vKT7kr89JuBWmcZ8vJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,0,1,2
297,wZcImUaVVu0y0obZ9FG9GOa1XzNnm2Eu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,3,8,0,0,3,6,22
302,5QvtQHpglyjvh0kQwzHhA2GZqYL3XXv4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,1,23,0,0,1,1,30
313,brCwcNAlfL4JXRyFAab5FfRlZ9ytcp0g,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,9,0,4,5,7,29
319,8T9SDPczeGpl1YlyRoVuHRvQyI1gJpXn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,3,1,6
327,hPxsCM67DQ94rfwxorx5P1Bjo0HJ8D7R,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,2,6
334,uQjl8NGtIQkRfoe9edBiMgtYYmdkzVXR,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,18,1,1,7,12,43
351,seRgjh60dHSex83x3yaP07EkHkNZ3zq1,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,2,1,6
366,h8VxxwmPOjp5gujM8Gkdtf7abN4yfHx4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,1,21,0,0,0,1,30
382,zmunqQU7cdA8pnQFNB1A3xjWmjdxheRC,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,2,0,0,0,1,4
387,xb4LY2MoGr0gwD9XG6PHjFpvIMuBZmI4,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,0,2,0,0,8,2,17
399,EcbXE9je3c0yZ7MyzrihrNSRCcd0B6k2,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,5,0,0,1,3,11
402,qRZG8iuoi6314Hh6UgVd1Q2BRqEi7do8,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
432,sD3rDh1CtXsAdfDDyFRBf917K7ELQzHQ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,0,4
436,nUNxrFhisrrsEtgnY6m2QnVucsuA3gEd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,5,2,6,0,0,1,5,19
444,rg0l3pUBiAcI46hJhX4wKGO1BvnF85TB,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,3,0,0,1,1,5
451,577ktYprp4fFKcrGN7YbSdnNptCPZXYh,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,7,4,12,0,4,3,9,39
480,ziHShqavRySQOSf2CYh2UqZ3eTu9WUiK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,6,10,0,0,1,5,22
514,9fZ9ajTU1tyQz56pupAA6Mj4GXhRGs70,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,7,0,0,2,1,10
517,9H5oKuWjeDdqDfib67mWYGN022QymKEb,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,7,0,0,4,2,14
526,pWZNevyPOl4ouTcnYPIT4PYWT7cW7Aq7,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,8,8,17,0,0,3,8,44
532,3kfsZtV93tVXeg8YtF9PTasYswVdOeLx,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,34,0,39,0,0,2,0,75
543,VZeKmIXKCJEejT8HCy71dPHEa5CqAPlc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
580,lI1T6GH5teIzoXuk2SnQImyBaJNBXH97,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,1,12,0,0,2,1,18
582,JSbsxit7xYAuKh0ZtZrh8hLGGXVeeVPW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,0,1,2,7
588,0SiWaSfGyOJje3Wq0u3MOT4Rr4grcqL3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,4,0,0,4,1,10
594,gZ2gYvgz7lDPt4x4D1QwLPG0Oc7m2kx1,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,15,0,0,1,8,27
606,hED50EZVrg4iRW4iqOekbQhqnICw3N8M,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,4,0,0,2,3,11
638,jDjX1vZlGMFs58S38mu22QDn7pAnXBNd,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,7,10,0,0,2,9,28
663,1KARUCmm5AgmwWpCmpqOpyP0wKdAypTP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,0,15,0,0,3,1,25
677,DBl87nF6WTgoCD6kgTHVE2oB45pDEn6y,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,3,23,2,11,10,10,61
692,OHjUCOkVNWVpiHc8bpIfXeHKm4rzcDSq,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,7,13,0,0,1,11,32
704,mJSL4HvV2F0MlKVyC3LHU5e8axWRbZ8A,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,11,7,19,0,0,2,16,55
711,3Sm3jfR7VJBCTNfRWnJ8VnXS3mxnTW7q,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,17,9,20,0,0,2,14,62
734,7vVoguLHBotTPNxG7bgL995Ws6lBPkeI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,0,2,4,11
742,cC5MlOntUYDAlUKOkot7EOv5bj4NVtho,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,7,0,0,2,6,19
749,PO7axaOCUEjIGE9c980uB7i5WWUO9VHI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,8,21,0,0,3,10,42
758,axW81pa7b6qxaXrHWkXR3bSeTG6KyUjL,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,9,19,0,0,4,15,53
761,CppulzTCJRfKKKG0UKVWgPKyZoFp8sVn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,4,22,1,0,4,6,37
774,5FyuqGttI1qLZu7j0r3sF8sgPJsmZlvt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,12,71,0,0,15,41,139
790,ePaTLgBKhclwas3ClxzVVmTCgYzhx4go,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,25,0,26,0,0,5,0,56
