enrollment_id,username,course_id,problem#num,video#num,access#num,wiki#num,discussion#num,navigate#num,page_close#num,all#num
1,9Uee7oEuuMmgPx2IzPfFkWgkHZyPbWr0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,1,1,4
35,oX0xmFM00RD2zpxC8x8yI57WZl7jF3OW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,0,10,3,19
39,pIaiksmmvVAc0JI20ybkYLRLoGiY1oa0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,6,0,0,0,5,12
53,W2zRYlzk0ei7cx2ruEYRDHanjAoUayvK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,0,0,0,2,0,2
60,DOQEvMJBYQqkprn6a49Y1StW9VE2RWsv,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,6,0,3,0,0,1,1,11
65,RC5QsgGp5CEBoTIVkfYtUyhSaeGU1kpt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,5,0,0,0,4,11
68,aQe5kaSHlc8it9UOq6Tc0Vr1jiUXnGAn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,8,0,0,2,0,10
73,3OncZU7BUvaKEvQHiFBN6tDW0ljGKx7s,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,5,0,0,1,3,9
74,eoY58NwX7OVcm2sOG1AAgydEA1V5TiLJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,21,1,17,9,12,60
75,gCJybHwzj5IG8eLcBM00cu3kCiCSwLYH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,3,13,0,0,2,7,25
78,ng6pKLw29iNUAUVipg5eDAuNIWs8HjZH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,6,1,0,5,3,16
81,jZn0klM9Bk084k9gvux7E5DK1oO1FwuJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,2,1,5
90,21Rlji7FpcAaXHEbcI1vwwwes6aWu1wD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,6,10,0,0,1,9,28
94,WhRteuCWesuA83hGdKEVK0Gmm6qSlyiu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,5,1,8
103,cWJEa21luHAXTQsSfZfHYGAv2c7trrsw,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,1,1,6
107,CJ64fiZKt9pOk5ZXFVWf4fg8xondAXr3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2,0,15,0,14,5,0,36
113,C6OkpqYGxZDK55uJrTXLk64MO2W2kN6e,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,6,0,0,2,4,13
119,KJqk2mqO9zObiBFKUIX8SZwFqMDmmXHT,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,6,0,0,5,5,16
123,Shy9JfZYChkNPZbUd2phv97hBmkBol7O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,7,18,0,0,1,14,40
140,BgWUkLowKG2xEyapznJ6d26papyyKqEi,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,2,0,0,0,0,2
146,vOozpZBIkUfFRn2kOnlBmTcG6g8L7czm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,4,5,11,2,0,3,9,34
148,kMN5uYNaj23K9PVTrdyiL9iDB1lCye57,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,24,0,0,5,7,38
159,FX39OUMp2fc5cOhN2hgQkfpLfm3Fwtwz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,6,25,0,0,5,12,48
173,LFLcxwCrNiuinAjspGRRRup0s9DizBlW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,2,6,0,0,1,5,14
176,FqpHboRtkoRUU1zthejYjWhzRy5S6p7b,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,13,0,15,0,0,3,7,38
178,LmENAtavcDqxVrPN7j8xNGTLxeQMLi2E,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,4,0,0,2,2,8
198,fk6M5zvAixRAZUfu4EQXWRUqbHXJ8ozI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,3,6,9,0,0,1,9,28
216,wCKxyDpTEsiI3UuDi33CaUGYhXjKnrBv,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,0,1,0,0,0,1,2
221,0XSMtliXiWzvML1r2AHrvvzWxbczqfFP,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0,1,3,0,0,2,2,8
