user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
176,27,56,56,0,0,0,0,0,2,8
225,27,19,19,0,0,0,0,0,1,582
250,27,32,32,0,0,0,0,0,2,10
341,27,15,15,0,0,0,0,0,1,30
420,27,5,5,0,0,0,0,0,2,9
555,27,577,566,7,4,0,0,0,0,10
581,27,91,82,0,9,0,0,0,1,0
662,27,22,22,0,0,0,0,0,1,712
973,27,115,100,14,1,0,0,0,1,35
975,27,193,166,27,0,0,0,0,0,147
1025,27,2,2,0,0,0,0,0,0,14
1036,27,9,8,1,0,0,0,0,1,5101
1039,27,17,17,0,0,0,0,0,1,13
1340,27,2,2,0,0,0,0,0,5,10
1427,27,62,62,0,0,0,0,0,2,35
1506,27,197,196,1,0,0,0,0,2,213
1612,27,95,92,1,2,0,0,0,0,0
1673,27,13,12,0,0,1,0,0,0,5
1773,27,21,21,0,0,0,0,0,1,21
1995,27,148,146,0,2,0,0,0,0,23
2066,27,109,108,0,1,0,0,0,0,2
2083,27,19,19,0,0,0,0,0,1,0
2247,27,4,4,0,0,0,0,0,0,159
2252,27,24,22,2,0,0,0,0,0,17
2302,27,60,45,5,1,9,0,0,0,12
2426,27,344,323,17,4,0,0,0,1,14
2526,27,11,8,1,2,0,0,0,0,56
2736,27,41,40,1,0,0,0,0,1,5946
2783,27,118,118,0,0,0,0,0,1,212
2811,27,16,16,0,0,0,0,0,0,31
2914,27,5,5,0,0,0,0,0,0,23
2941,27,120,44,75,1,0,0,0,2,35
3178,27,1,1,0,0,0,0,0,0,6
3181,27,40,39,1,0,0,0,0,2,8
3197,27,220,220,0,0,0,0,0,0,5
3473,27,172,164,5,3,0,0,0,1,5
3475,27,294,294,0,0,0,0,0,2,138
3650,27,21,20,1,0,0,0,0,1,275
3668,27,68,67,0,1,0,0,0,2,16
3886,27,33,33,0,0,0,0,0,1,353
3952,27,5,3,2,0,0,0,0,2,553
3993,27,18,17,0,1,0,0,0,2,0
3998,27,26,24,2,0,0,0,0,2,15
4278,27,26,26,0,0,0,0,0,1,119
4287,27,9,8,1,0,0,0,0,2,7
4328,27,207,207,0,0,0,0,0,1,103
4476,27,565,564,1,0,0,0,0,1,575
4527,27,16,15,0,1,0,0,0,0,206
4727,27,82,81,1,0,0,0,0,1,418
4965,27,272,272,0,0,0,0,0,2,158
4980,27,99,94,2,3,0,0,0,1,17
5056,27,12,12,0,0,0,0,0,0,70
5104,27,13,13,0,0,0,0,0,1,1383
5498,27,5,3,0,2,0,0,0,0,2
5527,27,526,522,3,1,0,0,0,1,377
5789,27,86,84,0,2,0,0,0,0,305
5841,27,11,11,0,0,0,0,0,1,218
5861,27,9,5,4,0,0,0,0,4,2413
6110,27,33,32,1,0,0,0,0,2,17
6238,27,3,2,1,0,0,0,0,1,9
6329,27,39,39,0,0,0,0,0,0,220
6376,27,100,99,1,0,0,0,0,0,261
6558,27,36,36,0,0,0,0,0,0,6
6622,27,34,34,0,0,0,0,0,1,32
6712,27,77,77,0,0,0,0,0,1,3
6826,27,2,2,0,0,0,0,0,2,8
6850,27,480,445,32,3,0,0,0,1,1124
6919,27,93,86,5,2,0,0,0,0,80
7120,27,11,11,0,0,0,0,0,0,3
7151,27,11,11,0,0,0,0,0,0,0
7348,27,329,329,0,0,0,0,0,0,21
7467,27,209,207,0,0,2,0,0,0,163
7661,27,1,1,0,0,0,0,0,1,28
7722,27,61,61,0,0,0,0,0,2,7
7732,27,37,37,0,0,0,0,0,0,42
7795,27,35,33,2,0,0,0,0,0,0
7819,27,63,55,8,0,0,0,0,0,176
7982,27,183,182,1,0,0,0,0,2,523
8057,27,63,63,0,0,0,0,0,1,2185
8145,27,32,32,0,0,0,0,0,2,28
8255,27,10,9,0,1,0,0,0,0,16
8339,27,475,445,29,1,0,0,0,0,5
8677,27,4,4,0,0,0,0,0,0,14
9012,27,189,178,0,11,0,0,0,1,16
9327,27,59,57,2,0,0,0,0,2,152
9395,27,4,4,0,0,0,0,0,1,500
9463,27,168,162,4,2,0,0,0,2,6
9533,27,258,246,8,3,1,0,0,0,446
9587,27,97,97,0,0,0,0,0,0,236
9759,27,17,17,0,0,0,0,0,0,250
