user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,18,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,18,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,18,84.0,84.0,0.0,0.0,0.0,0.0,0.0,1,96
40710,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,18,200.0,196.0,3.0,1.0,0.0,0.0,0.0,1,8
290029,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,18,169.0,165.0,3.0,1.0,0.0,0.0,0.0,1,162
324085,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41
720967,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,18,96.0,96.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,18,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0,122
605799,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,18,142.0,140.0,2.0,0.0,0.0,0.0,0.0,1,353
321610,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
