user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
16,22,22,22,0,0,0,0,0,0,2010
105,22,2,2,0,0,0,0,0,2,5
218,22,99,98,1,0,0,0,0,1,1144
225,22,11,11,0,0,0,0,0,1,582
250,22,36,36,0,0,0,0,0,2,10
325,22,80,77,0,3,0,0,0,0,17
555,22,239,234,1,4,0,0,0,0,10
975,22,116,105,11,0,0,0,0,0,147
1039,22,68,68,0,0,0,0,0,1,13
1120,22,8,8,0,0,0,0,0,0,18
1180,22,208,204,1,3,0,0,0,1,194
1308,22,1,1,0,0,0,0,0,2,36
1506,22,284,284,0,0,0,0,0,2,213
1612,22,341,339,0,2,0,0,0,0,0
1673,22,155,154,0,0,1,0,0,0,5
1773,22,57,56,1,0,0,0,0,1,21
1776,22,3,3,0,0,0,0,0,0,7
1977,22,97,96,0,1,0,0,0,0,10
2083,22,131,130,1,0,0,0,0,1,0
2180,22,63,62,1,0,0,0,0,0,11
2223,22,62,62,0,0,0,0,0,1,86
2309,22,10,9,0,1,0,0,0,2,7
2783,22,86,86,0,0,0,0,0,1,212
2914,22,7,6,0,0,1,0,0,0,23
2941,22,100,87,9,4,0,0,0,2,35
3178,22,9,9,0,0,0,0,0,0,6
3197,22,135,135,0,0,0,0,0,0,5
3245,22,23,23,0,0,0,0,0,1,18
3465,22,45,45,0,0,0,0,0,0,335
3475,22,124,122,0,2,0,0,0,2,138
3688,22,50,50,0,0,0,0,0,0,3
3762,22,32,32,0,0,0,0,0,1,120
3786,22,169,168,0,0,1,0,0,0,65
3998,22,1,1,0,0,0,0,0,2,15
4328,22,69,69,0,0,0,0,0,1,103
4367,22,4,4,0,0,0,0,0,1,3
4396,22,9,8,1,0,0,0,0,1,4840
4955,22,242,240,0,2,0,0,0,1,141
4965,22,132,132,0,0,0,0,0,2,158
5240,22,21,21,0,0,0,0,0,0,2
5241,22,2,2,0,0,0,0,0,0,17
5741,22,3,2,0,1,0,0,0,1,396
5789,22,163,163,0,0,0,0,0,0,305
5861,22,304,290,14,0,0,0,0,4,2413
6019,22,205,191,11,3,0,0,0,1,139
6238,22,2,1,1,0,0,0,0,1,9
6329,22,148,147,1,0,0,0,0,0,220
6376,22,150,146,0,3,1,0,0,0,261
6406,22,146,143,3,0,0,0,0,1,2404
6490,22,17,16,0,1,0,0,0,1,23
6918,22,19,19,0,0,0,0,0,0,0
7035,22,10,10,0,0,0,0,0,0,14
7151,22,134,126,8,0,0,0,0,0,0
7348,22,113,113,0,0,0,0,0,0,21
7467,22,65,65,0,0,0,0,0,0,163
7722,22,86,84,2,0,0,0,0,2,7
7746,22,8,8,0,0,0,0,0,0,84
7819,22,59,53,5,1,0,0,0,0,176
7867,22,39,39,0,0,0,0,0,0,35
8057,22,265,255,0,6,4,0,0,1,2185
8145,22,87,82,5,0,0,0,0,2,28
8226,22,35,35,0,0,0,0,0,0,73
8255,22,135,132,0,1,2,0,0,0,16
8339,22,241,240,1,0,0,0,0,0,5
8520,22,14,14,0,0,0,0,0,1,265
8677,22,11,11,0,0,0,0,0,0,14
8766,22,48,48,0,0,0,0,0,0,290
8808,22,49,49,0,0,0,0,0,0,64
9012,22,52,52,0,0,0,0,0,1,16
9117,22,70,66,1,3,0,0,0,2,13106
9137,22,149,149,0,0,0,0,0,1,14
9327,22,446,295,151,0,0,0,0,2,152
9434,22,186,185,0,1,0,0,0,0,101
9533,22,269,256,6,5,2,0,0,0,446
9587,22,293,290,0,3,0,0,0,0,236
9845,22,54,54,0,0,0,0,0,1,2099
9901,22,77,75,2,0,0,0,0,1,40
9905,22,53,50,3,0,0,0,0,0,2
9994,22,110,110,0,0,0,0,0,0,298
10130,22,92,89,3,0,0,0,0,1,11
10300,22,265,264,0,1,0,0,0,1,16
10501,22,7,7,0,0,0,0,0,0,1855
10573,22,1,1,0,0,0,0,0,0,2
10688,22,76,67,1,8,0,0,0,0,65
10858,22,6,6,0,0,0,0,0,2,87
10879,22,70,68,1,1,0,0,0,0,22
10929,22,1,1,0,0,0,0,0,0,7
11077,22,2,2,0,0,0,0,0,1,8
11207,22,5,5,0,0,0,0,0,2,11
11331,22,73,73,0,0,0,0,0,0,14
11385,22,400,399,0,1,0,0,0,0,24
11447,22,74,69,5,0,0,0,0,0,59
11463,22,6,6,0,0,0,0,0,0,2
11616,22,10,10,0,0,0,0,0,0,41
11857,22,113,113,0,0,0,0,0,0,20
12073,22,5,5,0,0,0,0,0,1,8
12233,22,4,4,0,0,0,0,0,5,1242
12316,22,69,69,0,0,0,0,0,0,8
12351,22,93,86,6,1,0,0,0,0,25
12708,22,73,73,0,0,0,0,0,0,161
12798,22,92,84,7,1,0,0,0,0,149
12828,22,340,336,3,1,0,0,0,0,46
12829,22,15,15,0,0,0,0,0,2,56
12968,22,73,73,0,0,0,0,0,0,11
13146,22,27,27,0,0,0,0,0,0,10
