user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,7,66.0,65.0,1.0,0.0,0.0,0.0,0.0,1,283
1270299,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,7,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,7,24.0,22.0,0.0,2.0,0.0,0.0,0.0,0,403
475120,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,7,64.0,63.0,0.0,1.0,0.0,0.0,0.0,0,7
1026175,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,7,113.0,112.0,1.0,0.0,0.0,0.0,0.0,1,96
40710,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,7,53.0,52.0,0.0,1.0,0.0,0.0,0.0,1,8
290029,7,47.0,46.0,0.0,1.0,0.0,0.0,0.0,0,17
926952,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,7,1096.0,1088.0,5.0,3.0,0.0,0.0,0.0,1,162
324085,7,65.0,64.0,1.0,0.0,0.0,0.0,0.0,1,41
720967,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,7,224.0,221.0,2.0,1.0,0.0,0.0,0.0,2,8
396421,7,125.0,114.0,4.0,7.0,0.0,0.0,0.0,0,122
605799,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,7,22.0,22.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
