user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
105,25,74,74,0,0,0,0,0,2,5
218,25,34,33,1,0,0,0,0,1,1144
225,25,10,10,0,0,0,0,0,1,582
250,25,114,114,0,0,0,0,0,2,10
341,25,2,2,0,0,0,0,0,1,30
555,25,198,196,1,1,0,0,0,0,10
662,25,94,93,0,0,1,0,0,1,712
973,25,22,19,3,0,0,0,0,1,35
1025,25,7,7,0,0,0,0,0,0,14
1039,25,66,66,0,0,0,0,0,1,13
1116,25,26,26,0,0,0,0,0,2,7
1296,25,17,11,6,0,0,0,0,1,5
1308,25,71,70,0,1,0,0,0,2,36
1506,25,71,71,0,0,0,0,0,2,213
1612,25,82,80,0,2,0,0,0,0,0
1673,25,14,14,0,0,0,0,0,0,5
1773,25,2,2,0,0,0,0,0,1,21
1776,25,8,8,0,0,0,0,0,0,7
1995,25,270,267,0,2,1,0,0,0,23
2068,25,71,67,4,0,0,0,0,1,35
2083,25,124,121,1,1,1,0,0,1,0
2247,25,4,4,0,0,0,0,0,0,159
2252,25,9,9,0,0,0,0,0,0,17
2276,25,16,16,0,0,0,0,0,0,14
2426,25,59,53,5,1,0,0,0,1,14
2582,25,45,45,0,0,0,0,0,2,1624
2941,25,24,19,5,0,0,0,0,2,35
3178,25,3,3,0,0,0,0,0,0,6
3197,25,123,121,1,1,0,0,0,0,5
3306,25,268,239,26,0,3,0,0,1,46
3347,25,14,12,0,0,2,0,0,0,124
3475,25,272,272,0,0,0,0,0,2,138
3650,25,1,1,0,0,0,0,0,1,275
3762,25,6,5,0,1,0,0,0,1,120
3806,25,61,59,2,0,0,0,0,0,29
3952,25,59,57,2,0,0,0,0,2,553
3993,25,202,197,3,2,0,0,0,2,0
3998,25,30,30,0,0,0,0,0,2,15
4278,25,112,112,0,0,0,0,0,1,119
4328,25,154,138,5,3,8,0,0,1,103
4476,25,56,56,0,0,0,0,0,1,575
4527,25,79,75,2,2,0,0,0,0,206
4766,25,3,3,0,0,0,0,0,1,4
4955,25,15,15,0,0,0,0,0,1,141
4980,25,2,2,0,0,0,0,0,1,17
5104,25,240,233,0,7,0,0,0,1,1383
5240,25,241,240,0,1,0,0,0,0,2
5527,25,60,60,0,0,0,0,0,1,377
6019,25,86,83,3,0,0,0,0,1,139
6110,25,82,58,15,9,0,0,0,2,17
6238,25,6,3,3,0,0,0,0,1,9
6329,25,82,82,0,0,0,0,0,0,220
6406,25,49,49,0,0,0,0,0,1,2404
6490,25,1,1,0,0,0,0,0,1,23
6558,25,86,82,1,1,2,0,0,0,6
6622,25,62,62,0,0,0,0,0,1,32
6712,25,59,59,0,0,0,0,0,1,3
7083,25,129,123,1,5,0,0,0,0,5
7151,25,75,71,4,0,0,0,0,0,0
7167,25,203,203,0,0,0,0,0,2,2
7347,25,212,211,1,0,0,0,0,0,175
7348,25,422,420,0,2,0,0,0,0,21
7467,25,153,152,1,0,0,0,0,0,163
7698,25,182,182,0,0,0,0,0,2,8
7722,25,39,39,0,0,0,0,0,2,7
7746,25,8,7,0,1,0,0,0,0,84
7795,25,23,23,0,0,0,0,0,0,0
7819,25,49,38,8,3,0,0,0,0,176
8145,25,45,43,2,0,0,0,0,2,28
8226,25,13,12,1,0,0,0,0,0,73
8255,25,28,28,0,0,0,0,0,0,16
8322,25,72,71,1,0,0,0,0,0,8
8339,25,105,105,0,0,0,0,0,0,5
8677,25,2,1,1,0,0,0,0,0,14
8797,25,3,2,1,0,0,0,0,5,530
9012,25,326,320,4,2,0,0,0,1,16
9327,25,452,272,180,0,0,0,0,2,152
9434,25,162,162,0,0,0,0,0,0,101
9533,25,13,13,0,0,0,0,0,0,446
9587,25,100,100,0,0,0,0,0,0,236
9994,25,228,227,0,1,0,0,0,0,298
10088,25,2,2,0,0,0,0,0,0,0
10130,25,60,59,1,0,0,0,0,1,11
10282,25,110,109,0,1,0,0,0,2,68
10300,25,94,94,0,0,0,0,0,1,16
10432,25,3,3,0,0,0,0,0,0,0
10493,25,9,9,0,0,0,0,0,0,129
10573,25,8,8,0,0,0,0,0,0,2
10688,25,83,83,0,0,0,0,0,0,65
10755,25,176,176,0,0,0,0,0,1,22
10825,25,20,20,0,0,0,0,0,0,27
11003,25,87,87,0,0,0,0,0,0,31
11325,25,2,2,0,0,0,0,0,5,266
11331,25,34,33,0,1,0,0,0,0,14
11385,25,365,365,0,0,0,0,0,0,24
11447,25,21,20,1,0,0,0,0,0,59
11616,25,2,2,0,0,0,0,0,0,41
11800,25,155,122,29,4,0,0,0,0,1995
11857,25,71,70,1,0,0,0,0,0,20
12073,25,11,11,0,0,0,0,0,1,8
12222,25,27,27,0,0,0,0,0,1,154
12308,25,4,4,0,0,0,0,0,1,124
12316,25,9,9,0,0,0,0,0,0,8
12351,25,1,1,0,0,0,0,0,0,25
12708,25,178,177,0,1,0,0,0,0,161
12828,25,44,44,0,0,0,0,0,0,46
12829,25,31,30,1,0,0,0,0,2,56
12891,25,76,65,11,0,0,0,0,5,266
12893,25,66,66,0,0,0,0,0,0,156
12954,25,30,25,5,0,0,0,0,1,3
12968,25,30,30,0,0,0,0,0,0,11
12994,25,65,65,0,0,0,0,0,0,183
13146,25,129,129,0,0,0,0,0,0,10
13224,25,57,56,0,0,1,0,0,1,0
13438,25,311,302,1,8,0,0,0,0,29
13639,25,60,60,0,0,0,0,0,0,0
13912,25,8,8,0,0,0,0,0,0,62
13916,25,67,65,1,1,0,0,0,0,86
14109,25,25,20,4,1,0,0,0,2,25
14158,25,175,154,1,20,0,0,0,0,5
14183,25,31,31,0,0,0,0,0,2,110
14251,25,341,340,0,1,0,0,0,0,4
14253,25,145,142,3,0,0,0,0,0,16
14378,25,10,8,1,1,0,0,0,1,7
14401,25,95,95,0,0,0,0,0,0,4
14460,25,125,125,0,0,0,0,0,0,48
14470,25,25,25,0,0,0,0,0,0,255
14506,25,18,18,0,0,0,0,0,2,2366
14524,25,11,11,0,0,0,0,0,2,8
14646,25,8,8,0,0,0,0,0,0,4
14649,25,21,21,0,0,0,0,0,0,353
14804,25,15,15,0,0,0,0,0,0,13
15079,25,425,407,18,0,0,0,0,1,74
15245,25,220,212,4,4,0,0,0,0,154
15571,25,79,78,1,0,0,0,0,0,1072
16152,25,609,607,1,1,0,0,0,0,256
16196,25,22,20,2,0,0,0,0,2,2
16309,25,63,60,3,0,0,0,0,5,706
16375,25,304,297,3,3,1,0,0,1,185
16724,25,4,4,0,0,0,0,0,1,49
17294,25,2,2,0,0,0,0,0,0,297
17445,25,23,22,1,0,0,0,0,0,477
17692,25,30,30,0,0,0,0,0,2,12
17700,25,87,77,7,3,0,0,0,0,3
17761,25,39,38,0,1,0,0,0,0,8
17796,25,44,43,0,1,0,0,0,2,177
18060,25,9,9,0,0,0,0,0,1,352
18068,25,20,20,0,0,0,0,0,0,16
18327,25,252,252,0,0,0,0,0,0,22
18648,25,2,2,0,0,0,0,0,1,187
18675,25,71,44,27,0,0,0,0,2,15
18734,25,270,269,1,0,0,0,0,1,27
18753,25,363,363,0,0,0,0,0,0,48
18804,25,5,5,0,0,0,0,0,0,660
18855,25,87,86,1,0,0,0,0,1,5569
19046,25,82,81,0,1,0,0,0,2,145
19183,25,8,8,0,0,0,0,0,1,23
19552,25,24,21,3,0,0,0,0,2,259
19612,25,111,109,2,0,0,0,0,1,183
19691,25,65,63,0,2,0,0,0,0,24
19717,25,142,81,53,8,0,0,0,1,114
19802,25,9,9,0,0,0,0,0,1,76
19948,25,7,7,0,0,0,0,0,0,4
19984,25,457,455,2,0,0,0,0,1,26
20163,25,1,1,0,0,0,0,0,0,1101
20308,25,51,50,0,1,0,0,0,1,87
20350,25,18,18,0,0,0,0,0,0,17
20639,25,673,644,8,21,0,0,0,1,17
21016,25,146,146,0,0,0,0,0,2,10
21033,25,50,50,0,0,0,0,0,2,13
21050,25,87,71,16,0,0,0,0,1,9
21391,25,16,14,2,0,0,0,0,0,9
21393,25,19,16,3,0,0,0,0,1,17
21470,25,22,22,0,0,0,0,0,0,45
21528,25,83,82,1,0,0,0,0,2,6
21555,25,28,25,2,1,0,0,0,0,17
21666,25,162,148,14,0,0,0,0,0,288
22051,25,17,14,3,0,0,0,0,1,23
22061,25,24,24,0,0,0,0,0,4,273
22114,25,26,26,0,0,0,0,0,2,55
22167,25,19,19,0,0,0,0,0,0,21
22262,25,5,5,0,0,0,0,0,0,8
22299,25,2,2,0,0,0,0,0,1,117
22315,25,165,88,40,36,1,0,0,1,722
22400,25,55,53,2,0,0,0,0,1,14
22616,25,1,1,0,0,0,0,0,0,35
22790,25,40,40,0,0,0,0,0,0,10
23389,25,83,83,0,0,0,0,0,0,49
23419,25,87,87,0,0,0,0,0,0,21
23480,25,114,114,0,0,0,0,0,1,27
23566,25,38,38,0,0,0,0,0,2,2
23823,25,61,55,6,0,0,0,0,2,0
23882,25,2,2,0,0,0,0,0,3,2460
24062,25,1143,1065,68,9,1,0,0,1,395
24110,25,51,51,0,0,0,0,0,0,80
24200,25,280,269,0,11,0,0,0,0,52
24241,25,16,15,1,0,0,0,0,0,22
24340,25,38,38,0,0,0,0,0,0,15
24602,25,42,42,0,0,0,0,0,1,136
24692,25,267,266,0,1,0,0,0,1,120
24705,25,42,36,1,5,0,0,0,0,14
24846,25,4,3,1,0,0,0,0,1,170
25011,25,161,159,1,1,0,0,0,0,5
25187,25,112,112,0,0,0,0,0,0,16
25338,25,22,22,0,0,0,0,0,0,4
25509,25,54,54,0,0,0,0,0,0,169
25539,25,5,5,0,0,0,0,0,0,302
25556,25,104,104,0,0,0,0,0,1,3
25654,25,208,208,0,0,0,0,0,0,104
26098,25,1,1,0,0,0,0,0,1,104
26199,25,35,35,0,0,0,0,0,1,322
26219,25,52,52,0,0,0,0,0,0,87
26234,25,31,29,2,0,0,0,0,1,40
26248,25,10,10,0,0,0,0,0,0,173
26439,25,2,2,0,0,0,0,0,0,21
26448,25,144,120,24,0,0,0,0,1,32
26679,25,86,86,0,0,0,0,0,0,13
26863,25,617,610,6,1,0,0,0,2,4
26906,25,5,5,0,0,0,0,0,0,27
26978,25,12,11,1,0,0,0,0,1,74
27198,25,17,17,0,0,0,0,0,0,919
27353,25,14,12,2,0,0,0,0,5,140
27818,25,48,48,0,0,0,0,0,2,59
27819,25,111,111,0,0,0,0,0,1,59
27823,25,15,15,0,0,0,0,0,0,15
27834,25,24,24,0,0,0,0,0,0,81
27865,25,445,441,0,4,0,0,0,0,28
27999,25,3,3,0,0,0,0,0,0,3
28007,25,212,210,0,2,0,0,0,0,4
28020,25,174,174,0,0,0,0,0,1,235
28123,25,52,52,0,0,0,0,0,1,7
28305,25,3,3,0,0,0,0,0,0,21
28317,25,12,12,0,0,0,0,0,0,14
28398,25,205,189,5,4,7,0,0,2,374
28399,25,218,202,16,0,0,0,0,0,20
28481,25,19,19,0,0,0,0,0,1,122
28563,25,99,95,1,3,0,0,0,1,33
28592,25,82,79,3,0,0,0,0,1,10
28761,25,380,375,4,1,0,0,0,2,71
29134,25,10,10,0,0,0,0,0,0,94
29166,25,101,88,10,2,1,0,0,1,306
29213,25,35,35,0,0,0,0,0,2,359
29253,25,44,43,0,1,0,0,0,0,29
29534,25,11,6,1,4,0,0,0,0,81
29629,25,16,15,1,0,0,0,0,1,4760
29769,25,52,42,10,0,0,0,0,2,3836
29816,25,25,25,0,0,0,0,0,0,18
29857,25,48,48,0,0,0,0,0,0,88
29862,25,102,98,1,3,0,0,0,0,10
29893,25,108,108,0,0,0,0,0,0,7
29958,25,1,1,0,0,0,0,0,0,148
30209,25,15,15,0,0,0,0,0,1,62
30227,25,17,17,0,0,0,0,0,0,10
30254,25,253,249,2,2,0,0,0,1,99
30320,25,30,30,0,0,0,0,0,0,2
30353,25,25,25,0,0,0,0,0,1,12
30821,25,12,10,2,0,0,0,0,1,11
30952,25,384,380,3,1,0,0,0,2,13
31070,25,15,14,1,0,0,0,0,1,11
31147,25,19,19,0,0,0,0,0,1,2
31164,25,29,28,1,0,0,0,0,0,22
31277,25,32,29,2,1,0,0,0,0,19
31762,25,444,437,1,1,5,0,0,0,1018
31923,25,25,25,0,0,0,0,0,0,96
32006,25,123,122,0,1,0,0,0,1,235
32078,25,179,177,2,0,0,0,0,2,13
32153,25,9,9,0,0,0,0,0,2,3
32278,25,3,3,0,0,0,0,0,2,93
32301,25,14,10,0,4,0,0,0,0,231
32479,25,88,82,6,0,0,0,0,0,28
32496,25,6,4,2,0,0,0,0,1,30
