user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
16,21,44,43,0,1,0,0,0,0,2010
105,21,136,133,0,0,3,0,0,2,5
218,21,21,21,0,0,0,0,0,1,1144
225,21,61,61,0,0,0,0,0,1,582
555,21,137,133,0,4,0,0,0,0,10
858,21,5,5,0,0,0,0,0,1,210
973,21,64,53,8,3,0,0,0,1,35
975,21,226,210,16,0,0,0,0,0,147
1014,21,8,8,0,0,0,0,0,2,7
1039,21,155,155,0,0,0,0,0,1,13
1180,21,122,119,1,2,0,0,0,1,194
1407,21,4,3,1,0,0,0,0,1,324
1506,21,478,475,1,2,0,0,0,2,213
1612,21,371,366,1,4,0,0,0,0,0
1673,21,128,128,0,0,0,0,0,0,5
1773,21,27,27,0,0,0,0,0,1,21
1776,21,1,1,0,0,0,0,0,0,7
1865,21,33,33,0,0,0,0,0,0,3
2180,21,9,8,0,0,0,0,1,0,11
2309,21,80,70,7,3,0,0,0,2,7
2335,21,46,46,0,0,0,0,0,1,138
2941,21,30,27,3,0,0,0,0,2,35
3197,21,192,190,2,0,0,0,0,0,5
3245,21,2,2,0,0,0,0,0,1,18
3500,21,214,138,75,0,1,0,0,1,549
3762,21,51,51,0,0,0,0,0,1,120
3806,21,1,1,0,0,0,0,0,0,29
3998,21,119,112,7,0,0,0,0,2,15
4396,21,2,2,0,0,0,0,0,1,4840
4527,21,128,119,5,4,0,0,0,0,206
4955,21,33,33,0,0,0,0,0,1,141
4965,21,42,39,0,3,0,0,0,2,158
4980,21,67,67,0,0,0,0,0,1,17
5006,21,5,5,0,0,0,0,0,0,8
5240,21,38,38,0,0,0,0,0,0,2
5241,21,11,8,3,0,0,0,0,0,17
5251,21,5,5,0,0,0,0,0,2,34
5905,21,1,1,0,0,0,0,0,0,0
6019,21,383,357,22,4,0,0,0,1,139
6224,21,123,117,0,3,3,0,0,2,58
6238,21,3,2,1,0,0,0,0,1,9
6329,21,128,128,0,0,0,0,0,0,220
6336,21,11,11,0,0,0,0,0,0,28
6376,21,67,67,0,0,0,0,0,0,261
6406,21,117,115,2,0,0,0,0,1,2404
6826,21,3,3,0,0,0,0,0,2,8
7151,21,91,88,3,0,0,0,0,0,0
7348,21,70,70,0,0,0,0,0,0,21
7691,21,139,113,21,5,0,0,0,0,41
7722,21,56,55,0,1,0,0,0,2,7
7746,21,5,5,0,0,0,0,0,0,84
7819,21,50,43,6,1,0,0,0,0,176
7891,21,1,1,0,0,0,0,0,2,248
8057,21,438,416,4,16,2,0,0,1,2185
8145,21,172,152,20,0,0,0,0,2,28
8226,21,231,207,24,0,0,0,0,0,73
8322,21,9,9,0,0,0,0,0,0,8
8339,21,17,17,0,0,0,0,0,0,5
8677,21,200,194,6,0,0,0,0,0,14
9005,21,39,37,2,0,0,0,0,1,52
9117,21,192,176,7,9,0,0,0,2,13106
9327,21,353,240,113,0,0,0,0,2,152
9434,21,15,15,0,0,0,0,0,0,101
9533,21,493,464,16,12,1,0,0,0,446
9845,21,55,50,1,1,2,0,1,1,2099
10088,21,125,125,0,0,0,0,0,0,0
10282,21,12,12,0,0,0,0,0,2,68
10300,21,195,194,0,1,0,0,0,1,16
10688,21,13,13,0,0,0,0,0,0,65
10755,21,211,205,2,4,0,0,0,1,22
11077,21,59,59,0,0,0,0,0,1,8
11207,21,44,40,2,1,1,0,0,2,11
11331,21,13,13,0,0,0,0,0,0,14
11332,21,11,11,0,0,0,0,0,2,189
11385,21,574,558,2,10,4,0,0,0,24
11434,21,576,553,15,8,0,0,0,1,36
11616,21,1,1,0,0,0,0,0,0,41
12034,21,27,25,2,0,0,0,0,0,10
12798,21,289,245,38,6,0,0,0,0,149
12828,21,478,473,5,0,0,0,0,0,46
12852,21,34,24,10,0,0,0,0,1,27
12890,21,1,1,0,0,0,0,0,0,211
12968,21,201,198,2,1,0,0,0,0,11
12976,21,2,1,1,0,0,0,0,0,107
12994,21,9,9,0,0,0,0,0,0,183
13146,21,2,2,0,0,0,0,0,0,10
13391,21,26,26,0,0,0,0,0,2,13
13835,21,1,1,0,0,0,0,0,0,13
13912,21,2,2,0,0,0,0,0,0,62
13959,21,3,3,0,0,0,0,0,1,84
14018,21,9,9,0,0,0,0,0,2,3
14039,21,9,9,0,0,0,0,0,0,141
14051,21,147,143,2,2,0,0,0,0,20
14175,21,15,14,1,0,0,0,0,2,149
14183,21,51,51,0,0,0,0,0,2,110
14253,21,13,13,0,0,0,0,0,0,16
14401,21,514,513,0,1,0,0,0,0,4
14460,21,7,5,2,0,0,0,0,0,48
14470,21,35,35,0,0,0,0,0,0,255
14506,21,123,119,1,3,0,0,0,2,2366
14646,21,1,1,0,0,0,0,0,0,4
14649,21,32,32,0,0,0,0,0,0,353
14808,21,2,2,0,0,0,0,0,0,88
14950,21,26,26,0,0,0,0,0,2,39
14976,21,258,247,9,2,0,0,0,1,356
14989,21,22,12,10,0,0,0,0,1,5
15079,21,178,167,8,3,0,0,0,1,74
15487,21,12,12,0,0,0,0,0,2,92
15571,21,154,152,2,0,0,0,0,0,1072
16196,21,46,38,5,3,0,0,0,2,2
16325,21,9,7,2,0,0,0,0,1,125
16724,21,124,118,4,2,0,0,0,1,49
16745,21,14,13,1,0,0,0,0,1,40
16892,21,161,161,0,0,0,0,0,2,141
17445,21,40,37,0,3,0,0,0,0,477
17700,21,211,196,15,0,0,0,0,0,3
18169,21,8,7,1,0,0,0,0,0,54
18198,21,46,46,0,0,0,0,0,0,2
18327,21,433,431,1,1,0,0,0,0,22
18334,21,133,133,0,0,0,0,0,0,141
18372,21,27,27,0,0,0,0,0,0,94
18501,21,8,6,2,0,0,0,0,4,12
18675,21,324,215,109,0,0,0,0,2,15
18753,21,21,21,0,0,0,0,0,0,48
18804,21,202,202,0,0,0,0,0,0,660
18813,21,240,209,12,19,0,0,0,1,1406
18842,21,209,205,2,2,0,0,0,0,60
19167,21,333,273,58,2,0,0,0,1,82
19948,21,2,2,0,0,0,0,0,0,4
19984,21,143,140,1,2,0,0,0,1,26
20163,21,16,16,0,0,0,0,0,0,1101
20242,21,66,66,0,0,0,0,0,1,199
20350,21,6,6,0,0,0,0,0,0,17
20394,21,88,88,0,0,0,0,0,1,11
20429,21,59,59,0,0,0,0,0,1,347
20557,21,17,16,0,1,0,0,0,1,10
20631,21,121,119,2,0,0,0,0,0,7
20639,21,66,66,0,0,0,0,0,1,17
20708,21,68,68,0,0,0,0,0,0,105
20739,21,11,10,1,0,0,0,0,5,485
20881,21,9,6,1,0,2,0,0,0,78
21033,21,8,8,0,0,0,0,0,2,13
21391,21,139,138,1,0,0,0,0,0,9
21431,21,64,63,1,0,0,0,0,1,6
21470,21,48,48,0,0,0,0,0,0,45
21666,21,471,450,19,2,0,0,0,0,288
22051,21,387,330,57,0,0,0,0,1,23
22114,21,172,170,0,2,0,0,0,2,55
22400,21,220,178,24,18,0,0,0,1,14
22557,21,21,21,0,0,0,0,0,1,49
22770,21,33,32,1,0,0,0,0,1,129
22880,21,4,3,0,0,1,0,0,0,384
23036,21,161,161,0,0,0,0,0,0,2417
23311,21,22,22,0,0,0,0,0,0,29
23400,21,554,549,1,4,0,0,0,2,25
23419,21,31,29,1,1,0,0,0,0,21
23718,21,8,6,1,1,0,0,0,1,50
23823,21,1,1,0,0,0,0,0,2,0
23923,21,3,3,0,0,0,0,0,0,14
24062,21,208,187,20,1,0,0,0,1,395
24069,21,54,54,0,0,0,0,0,0,498
24110,21,11,11,0,0,0,0,0,0,80
24352,21,1,1,0,0,0,0,0,0,10
24403,21,79,78,0,1,0,0,0,2,18
24428,21,399,394,2,0,3,0,0,1,22
24459,21,431,426,3,2,0,0,0,1,51
24474,21,128,120,1,7,0,0,0,1,93
24482,21,5,5,0,0,0,0,0,0,42
24692,21,210,209,0,1,0,0,0,1,120
25087,21,7,7,0,0,0,0,0,1,3
25187,21,80,80,0,0,0,0,0,0,16
25447,21,39,37,1,1,0,0,0,0,69
25556,21,97,97,0,0,0,0,0,1,3
25654,21,65,64,1,0,0,0,0,0,104
25784,21,81,79,2,0,0,0,0,0,1046
26098,21,26,24,1,0,1,0,0,1,104
26203,21,17,16,0,0,1,0,0,0,6
26228,21,16,15,1,0,0,0,0,0,17
26248,21,27,27,0,0,0,0,0,0,173
26302,21,603,583,14,3,3,0,0,2,9
26439,21,1,1,0,0,0,0,0,0,21
26448,21,115,74,41,0,0,0,0,1,32
26489,21,78,77,1,0,0,0,0,1,2
26679,21,44,41,3,0,0,0,0,0,13
26791,21,68,67,1,0,0,0,0,0,113
26863,21,368,359,8,0,1,0,0,2,4
26978,21,481,472,6,3,0,0,0,1,74
27050,21,10,10,0,0,0,0,0,2,8
27198,21,201,189,0,12,0,0,0,0,919
27450,21,4,3,0,1,0,0,0,0,5
27823,21,2,1,1,0,0,0,0,0,15
27865,21,302,298,0,3,1,0,0,0,28
27945,21,243,242,1,0,0,0,0,1,80
27999,21,18,18,0,0,0,0,0,0,3
28007,21,142,140,0,2,0,0,0,0,4
28020,21,202,202,0,0,0,0,0,1,235
28123,21,140,124,10,6,0,0,0,1,7
28139,21,15,14,1,0,0,0,0,0,8
28165,21,20,19,1,0,0,0,0,2,3
28481,21,109,109,0,0,0,0,0,1,122
28563,21,175,161,1,13,0,0,0,1,33
28592,21,19,19,0,0,0,0,0,1,10
28742,21,3,3,0,0,0,0,0,0,42
28876,21,12,12,0,0,0,0,0,0,72
29099,21,9,8,1,0,0,0,0,2,231
29213,21,186,186,0,0,0,0,0,2,359
29588,21,2,2,0,0,0,0,0,1,46
29629,21,15,14,1,0,0,0,0,1,4760
29731,21,28,25,2,0,1,0,0,0,515
29769,21,19,18,1,0,0,0,0,2,3836
29772,21,51,49,1,1,0,0,0,0,270
29816,21,76,76,0,0,0,0,0,0,18
29862,21,73,71,1,1,0,0,0,0,10
29917,21,32,31,0,1,0,0,0,1,32
29922,21,82,81,0,1,0,0,0,0,16
30142,21,197,197,0,0,0,0,0,0,1379
30209,21,53,53,0,0,0,0,0,1,62
30216,21,8,6,2,0,0,0,0,0,12
30320,21,5,4,0,0,1,0,0,0,2
30353,21,36,36,0,0,0,0,0,1,12
30494,21,304,302,1,1,0,0,0,0,640
30952,21,100,95,4,1,0,0,0,2,13
31070,21,23,23,0,0,0,0,0,1,11
31277,21,40,36,3,1,0,0,0,0,19
