user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,283
1270299,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,259
571220,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2
1308501,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,23
745554,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0
1031012,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,650
913297,20,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2,593
266500,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,403
475120,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,135
547944,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9
916655,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10
719262,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7
1026175,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10
1140342,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,145
688100,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,214
1342459,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24
926263,20,59.0,59.0,0.0,0.0,0.0,0.0,0.0,1,96
40710,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55
246954,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2
153579,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21
161418,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,113
649526,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1359
376694,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,46
1265894,20,116.0,114.0,1.0,0.0,1.0,0.0,0.0,1,8
290029,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17
926952,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480
70931,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11
319938,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50
711107,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28
872383,20,78.0,74.0,4.0,0.0,0.0,0.0,0.0,1,162
324085,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,41
720967,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895912,20,203.0,203.0,0.0,0.0,0.0,0.0,0.0,2,8
396421,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,122
605799,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1040
374225,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
188120,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,63
4416,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9
245385,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20
1244564,20,86.0,84.0,2.0,0.0,0.0,0.0,0.0,1,353
321610,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,96
998568,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19
362447,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55
508312,20,20.0,17.0,0.0,0.0,3.0,0.0,0.0,0,17
828824,20,117.0,112.0,5.0,0.0,0.0,0.0,0.0,0,693
604296,20,127.0,127.0,0.0,0.0,0.0,0.0,0.0,0,31
1040779,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59
