{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 2, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 2, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=2), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([17687,  5189,  2953,  2209,  1792,  1494,  1253,   957,   768,
         608,   464,   359,   268,   189,   121,    99,    83,    54,
          29,    28,    21,    10,     7,    12])}
      train: epoch 0 loss 1.976996  MAE  0.0875  rmse  0.1374  df(ActivateDay.Avg) 0.2102
               valid loss 0.557732  MAE  0.0757  rmse  0.1150  df(ActivateDay.Avg) 0.0594
                test loss 0.629417  MAE  0.1494  rmse  0.2033  df(ActivateDay.Avg) 0.5767
      train: epoch 1 loss 1.702605  MAE  0.0802  rmse  0.1175  df(ActivateDay.Avg) 0.0329
               valid loss 0.554905  MAE  0.0733  rmse  0.1161  df(ActivateDay.Avg) 0.1833
      train: epoch 2 loss 1.691843  MAE  0.0798  rmse  0.1169  df(ActivateDay.Avg) 0.0263
               valid loss 0.550896  MAE  0.0816  rmse  0.1152  df(ActivateDay.Avg) 0.1689
      train: epoch 3 loss 1.689964  MAE  0.0796  rmse  0.1170  df(ActivateDay.Avg) 0.0354
               valid loss 0.550373  MAE  0.0801  rmse  0.1136  df(ActivateDay.Avg) 0.0729
                test loss 0.606630  MAE  0.1399  rmse  0.1924  df(ActivateDay.Avg) 0.5052
      train: epoch 4 loss 1.684184  MAE  0.0796  rmse  0.1163  df(ActivateDay.Avg) 0.0203
               valid loss 0.549031  MAE  0.0732  rmse  0.1145  df(ActivateDay.Avg) 0.1730
      train: epoch 5 loss 1.683912  MAE  0.0794  rmse  0.1163  df(ActivateDay.Avg) 0.0251
               valid loss 0.548972  MAE  0.0759  rmse  0.1136  df(ActivateDay.Avg) 0.0549
      train: epoch 6 loss 1.681480  MAE  0.0793  rmse  0.1160  df(ActivateDay.Avg) 0.0215
               valid loss 0.548356  MAE  0.0818  rmse  0.1139  df(ActivateDay.Avg) 0.1394
      train: epoch 7 loss 1.681085  MAE  0.0792  rmse  0.1160  df(ActivateDay.Avg) 0.0212
               valid loss 0.549808  MAE  0.0735  rmse  0.1153  df(ActivateDay.Avg) 0.1386
      train: epoch 8 loss 1.679606  MAE  0.0791  rmse  0.1158  df(ActivateDay.Avg) 0.0241
               valid loss 0.549736  MAE  0.0830  rmse  0.1155  df(ActivateDay.Avg) 0.1994
      train: epoch 9 loss 1.677663  MAE  0.0789  rmse  0.1156  df(ActivateDay.Avg) 0.0220
               valid loss 0.548747  MAE  0.0764  rmse  0.1142  df(ActivateDay.Avg) 0.0112
     train: epoch 10 loss 1.676111  MAE  0.0790  rmse  0.1155  df(ActivateDay.Avg) 0.0194
               valid loss 0.547306  MAE  0.0802  rmse  0.1143  df(ActivateDay.Avg) 0.1313
     train: epoch 11 loss 1.675607  MAE  0.0790  rmse  0.1155  df(ActivateDay.Avg) 0.0195
               valid loss 0.547263  MAE  0.0756  rmse  0.1136  df(ActivateDay.Avg) 0.0462
                test loss 0.605022  MAE  0.1401  rmse  0.1926  df(ActivateDay.Avg) 0.5045
     train: epoch 12 loss 1.675806  MAE  0.0788  rmse  0.1158  df(ActivateDay.Avg) 0.0308
               valid loss 0.548818  MAE  0.0844  rmse  0.1151  df(ActivateDay.Avg) 0.2164
     train: epoch 13 loss 1.674599  MAE  0.0788  rmse  0.1154  df(ActivateDay.Avg) 0.0194
               valid loss 0.546822  MAE  0.0770  rmse  0.1136  df(ActivateDay.Avg) 0.0155
     train: epoch 14 loss 1.672171  MAE  0.0786  rmse  0.1151  df(ActivateDay.Avg) 0.0153
               valid loss 0.546842  MAE  0.0729  rmse  0.1143  df(ActivateDay.Avg) 0.1729
     train: epoch 15 loss 1.672380  MAE  0.0786  rmse  0.1150  df(ActivateDay.Avg) 0.0194
               valid loss 0.547161  MAE  0.0737  rmse  0.1142  df(ActivateDay.Avg) 0.1121
     train: epoch 16 loss 1.671659  MAE  0.0787  rmse  0.1153  df(ActivateDay.Avg) 0.0203
               valid loss 0.545796  MAE  0.0814  rmse  0.1136  df(ActivateDay.Avg) 0.1466
     train: epoch 17 loss 1.671212  MAE  0.0786  rmse  0.1150  df(ActivateDay.Avg) 0.0181
               valid loss 0.547400  MAE  0.0738  rmse  0.1145  df(ActivateDay.Avg) 0.1573
     train: epoch 18 loss 1.670935  MAE  0.0785  rmse  0.1149  df(ActivateDay.Avg) 0.0189
               valid loss 0.547219  MAE  0.0756  rmse  0.1139  df(ActivateDay.Avg) 0.0948
     train: epoch 19 loss 1.669721  MAE  0.0784  rmse  0.1148  df(ActivateDay.Avg) 0.0194
               valid loss 0.546345  MAE  0.0750  rmse  0.1140  df(ActivateDay.Avg) 0.1181
     train: epoch 20 loss 1.669973  MAE  0.0784  rmse  0.1149  df(ActivateDay.Avg) 0.0201
               valid loss 0.545765  MAE  0.0759  rmse  0.1136  df(ActivateDay.Avg) 0.0217
                test loss 0.598054  MAE  0.1360  rmse  0.1878  df(ActivateDay.Avg) 0.4643
     train: epoch 21 loss 1.670164  MAE  0.0784  rmse  0.1149  df(ActivateDay.Avg) 0.0206
               valid loss 0.546498  MAE  0.0741  rmse  0.1141  df(ActivateDay.Avg) 0.1418
     train: epoch 22 loss 1.668725  MAE  0.0784  rmse  0.1148  df(ActivateDay.Avg) 0.0207
               valid loss 0.546820  MAE  0.0746  rmse  0.1142  df(ActivateDay.Avg) 0.0606
     train: epoch 23 loss 1.671364  MAE  0.0786  rmse  0.1150  df(ActivateDay.Avg) 0.0170
               valid loss 0.546385  MAE  0.0763  rmse  0.1141  df(ActivateDay.Avg) 0.0017
     train: epoch 24 loss 1.668167  MAE  0.0782  rmse  0.1149  df(ActivateDay.Avg) 0.0236
               valid loss 0.545992  MAE  0.0797  rmse  0.1140  df(ActivateDay.Avg) 0.0744
     train: epoch 25 loss 1.666772  MAE  0.0783  rmse  0.1147  df(ActivateDay.Avg) 0.0186
               valid loss 0.545799  MAE  0.0756  rmse  0.1134  df(ActivateDay.Avg) 0.0578
                test loss 0.607998  MAE  0.1392  rmse  0.1921  df(ActivateDay.Avg) 0.4967
     train: epoch 26 loss 1.667475  MAE  0.0782  rmse  0.1148  df(ActivateDay.Avg) 0.0270
               valid loss 0.546227  MAE  0.0787  rmse  0.1146  df(ActivateDay.Avg) 0.0953
     train: epoch 27 loss 1.668232  MAE  0.0783  rmse  0.1149  df(ActivateDay.Avg) 0.0228
               valid loss 0.546102  MAE  0.0730  rmse  0.1145  df(ActivateDay.Avg) 0.1665
     train: epoch 28 loss 1.664649  MAE  0.0780  rmse  0.1142  df(ActivateDay.Avg) 0.0187
               valid loss 0.546246  MAE  0.0728  rmse  0.1149  df(ActivateDay.Avg) 0.2033
     train: epoch 29 loss 1.666030  MAE  0.0780  rmse  0.1145  df(ActivateDay.Avg) 0.0239
               valid loss 0.546127  MAE  0.0738  rmse  0.1145  df(ActivateDay.Avg) 0.1719
     train: epoch 30 loss 1.665608  MAE  0.0779  rmse  0.1142  df(ActivateDay.Avg) 0.0201
               valid loss 0.546215  MAE  0.0806  rmse  0.1149  df(ActivateDay.Avg) 0.1535
     train: epoch 31 loss 1.664837  MAE  0.0780  rmse  0.1144  df(ActivateDay.Avg) 0.0217
               valid loss 0.546223  MAE  0.0822  rmse  0.1145  df(ActivateDay.Avg) 0.1665
     train: epoch 32 loss 1.663916  MAE  0.0777  rmse  0.1140  df(ActivateDay.Avg) 0.0211
               valid loss 0.548000  MAE  0.0802  rmse  0.1159  df(ActivateDay.Avg) 0.1469
     train: epoch 33 loss 1.668391  MAE  0.0782  rmse  0.1149  df(ActivateDay.Avg) 0.0245
               valid loss 0.546809  MAE  0.0793  rmse  0.1149  df(ActivateDay.Avg) 0.1042
     train: epoch 34 loss 1.664962  MAE  0.0780  rmse  0.1143  df(ActivateDay.Avg) 0.0182
               valid loss 0.548026  MAE  0.0828  rmse  0.1155  df(ActivateDay.Avg) 0.1879
     train: epoch 35 loss 1.663869  MAE  0.0780  rmse  0.1142  df(ActivateDay.Avg) 0.0188
               valid loss 0.546005  MAE  0.0726  rmse  0.1151  df(ActivateDay.Avg) 0.2072
     train: epoch 36 loss 1.663679  MAE  0.0779  rmse  0.1139  df(ActivateDay.Avg) 0.0187
