{'model_name': 'CLSA', 'clas_conv2_kernel': 3, 'clsa_conv2_output_size': 7, 'clas_pool_kernel': 2, 'lstm_input_size': 100, 'hidden_size': 14, 'attention_input_size': 28, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=4), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23219,  6088,  3385,  2428,  1947,  1622,  1333,  1032,   853,
         626,   502,   369,   296,   207,   138,    92,    74,    64,
          34,    26,    23,    14,     8,    16])}
      train: epoch 0 loss 0.197910  auc  0.0000 MAE  0.0949 rmse  0.1352  df(ActivateDay.Avg) 0.0502
               valid loss 4.532562  auc  0.0000 MAE  0.0845 rmse  0.1252  df(ActivateDay.Avg) 0.1149
                test loss 12.078701  auc  0.0000 MAE  0.0845 rmse  0.1250  df(ActivateDay.Avg) 0.1116
      train: epoch 1 loss 0.167959  auc  0.0000 MAE  0.0870 rmse  0.1245  df(ActivateDay.Avg) 0.0009
               valid loss 4.343135  auc  0.0000 MAE  0.0865 rmse  0.1235  df(ActivateDay.Avg) 0.0090
                test loss 11.562931  auc  0.0000 MAE  0.0867 rmse  0.1233  df(ActivateDay.Avg) 0.0015
      train: epoch 2 loss 0.166680  auc  0.0000 MAE  0.0866 rmse  0.1241  df(ActivateDay.Avg) 0.0019
               valid loss 4.335297  auc  0.0000 MAE  0.0862 rmse  0.1233  df(ActivateDay.Avg) 0.0021
                test loss 11.531871  auc  0.0000 MAE  0.0864 rmse  0.1229  df(ActivateDay.Avg) 0.0076
      train: epoch 3 loss 0.165660  auc  0.0000 MAE  0.0862 rmse  0.1237  df(ActivateDay.Avg) 0.0000
               valid loss 4.223387  auc  0.0000 MAE  0.0881 rmse  0.1242  df(ActivateDay.Avg) 0.0905
      train: epoch 4 loss 0.165123  auc  0.0000 MAE  0.0859 rmse  0.1235  df(ActivateDay.Avg) 0.0013
               valid loss 4.333036  auc  0.0000 MAE  0.0864 rmse  0.1231  df(ActivateDay.Avg) 0.0072
                test loss 11.507019  auc  0.0000 MAE  0.0867 rmse  0.1227  df(ActivateDay.Avg) 0.0065
      train: epoch 5 loss 0.164610  auc  0.0000 MAE  0.0859 rmse  0.1233  df(ActivateDay.Avg) 0.0007
               valid loss 4.242071  auc  0.0000 MAE  0.0875 rmse  0.1230  df(ActivateDay.Avg) 0.0593
                test loss 11.258419  auc  0.0000 MAE  0.0878 rmse  0.1226  df(ActivateDay.Avg) 0.0752
      train: epoch 6 loss 0.163938  auc  0.0000 MAE  0.0857 rmse  0.1230  df(ActivateDay.Avg) 0.0014
               valid loss 4.254126  auc  0.0000 MAE  0.0873 rmse  0.1229  df(ActivateDay.Avg) 0.0456
                test loss 11.298055  auc  0.0000 MAE  0.0876 rmse  0.1225  df(ActivateDay.Avg) 0.0602
      train: epoch 7 loss 0.164111  auc  0.0000 MAE  0.0856 rmse  0.1231  df(ActivateDay.Avg) 0.0013
               valid loss 4.114430  auc  0.0000 MAE  0.0904 rmse  0.1233  df(ActivateDay.Avg) 0.1389
      train: epoch 8 loss 0.163643  auc  0.0000 MAE  0.0856 rmse  0.1229  df(ActivateDay.Avg) 0.0029
               valid loss 4.630086  auc  0.0000 MAE  0.0811 rmse  0.1236  df(ActivateDay.Avg) 0.1603
      train: epoch 9 loss 0.163460  auc  0.0000 MAE  0.0854 rmse  0.1229  df(ActivateDay.Avg) 0.0000
               valid loss 4.539964  auc  0.0000 MAE  0.0818 rmse  0.1234  df(ActivateDay.Avg) 0.0938
     train: epoch 10 loss 0.163458  auc  0.0000 MAE  0.0854 rmse  0.1229  df(ActivateDay.Avg) 0.0003
               valid loss 4.668668  auc  0.0000 MAE  0.0806 rmse  0.1238  df(ActivateDay.Avg) 0.1729
     train: epoch 11 loss 0.163223  auc  0.0000 MAE  0.0853 rmse  0.1228  df(ActivateDay.Avg) 0.0007
               valid loss 4.291302  auc  0.0000 MAE  0.0867 rmse  0.1229  df(ActivateDay.Avg) 0.0177
                test loss 11.385788  auc  0.0000 MAE  0.0871 rmse  0.1225  df(ActivateDay.Avg) 0.0345
     train: epoch 12 loss 0.162805  auc  0.0000 MAE  0.0852 rmse  0.1226  df(ActivateDay.Avg) 0.0017
               valid loss 4.385439  auc  0.0000 MAE  0.0844 rmse  0.1228  df(ActivateDay.Avg) 0.0304
                test loss 11.633762  auc  0.0000 MAE  0.0846 rmse  0.1222  df(ActivateDay.Avg) 0.0134
     train: epoch 13 loss 0.163114  auc  0.0000 MAE  0.0852 rmse  0.1227  df(ActivateDay.Avg) 0.0003
               valid loss 4.345303  auc  0.0000 MAE  0.0853 rmse  0.1228  df(ActivateDay.Avg) 0.0118
     train: epoch 14 loss 0.162482  auc  0.0000 MAE  0.0852 rmse  0.1225  df(ActivateDay.Avg) 0.0008
               valid loss 4.348521  auc  0.0000 MAE  0.0845 rmse  0.1228  df(ActivateDay.Avg) 0.0013
                test loss 11.530890  auc  0.0000 MAE  0.0848 rmse  0.1223  df(ActivateDay.Avg) 0.0206
     train: epoch 15 loss 0.162367  auc  0.0000 MAE  0.0851 rmse  0.1225  df(ActivateDay.Avg) 0.0003
               valid loss 4.045827  auc  0.0000 MAE  0.0921 rmse  0.1235  df(ActivateDay.Avg) 0.1784
     train: epoch 16 loss 0.162274  auc  0.0000 MAE  0.0851 rmse  0.1224  df(ActivateDay.Avg) 0.0037
               valid loss 4.221761  auc  0.0000 MAE  0.0872 rmse  0.1229  df(ActivateDay.Avg) 0.0746
     train: epoch 17 loss 0.162617  auc  0.0000 MAE  0.0851 rmse  0.1225  df(ActivateDay.Avg) 0.0011
               valid loss 4.256065  auc  0.0000 MAE  0.0865 rmse  0.1227  df(ActivateDay.Avg) 0.0489
                test loss 11.295554  auc  0.0000 MAE  0.0868 rmse  0.1222  df(ActivateDay.Avg) 0.0662
     train: epoch 18 loss 0.162136  auc  0.0000 MAE  0.0850 rmse  0.1224  df(ActivateDay.Avg) 0.0017
               valid loss 4.389217  auc  0.0000 MAE  0.0839 rmse  0.1226  df(ActivateDay.Avg) 0.0342
                test loss 11.645267  auc  0.0000 MAE  0.0841 rmse  0.1219  df(ActivateDay.Avg) 0.0171
     train: epoch 19 loss 0.161682  auc  0.0000 MAE  0.0850 rmse  0.1222  df(ActivateDay.Avg) 0.0022
               valid loss 4.487782  auc  0.0000 MAE  0.0823 rmse  0.1227  df(ActivateDay.Avg) 0.0870
     train: epoch 20 loss 0.161546  auc  0.0000 MAE  0.0848 rmse  0.1221  df(ActivateDay.Avg) 0.0000
               valid loss 4.283163  auc  0.0000 MAE  0.0863 rmse  0.1227  df(ActivateDay.Avg) 0.0230
     train: epoch 21 loss 0.161631  auc  0.0000 MAE  0.0849 rmse  0.1222  df(ActivateDay.Avg) 0.0020
               valid loss 4.321518  auc  0.0000 MAE  0.0851 rmse  0.1228  df(ActivateDay.Avg) 0.0124
     train: epoch 22 loss 0.161712  auc  0.0000 MAE  0.0848 rmse  0.1222  df(ActivateDay.Avg) 0.0010
               valid loss 4.421326  auc  0.0000 MAE  0.0836 rmse  0.1226  df(ActivateDay.Avg) 0.0581
     train: epoch 23 loss 0.161492  auc  0.0000 MAE  0.0848 rmse  0.1221  df(ActivateDay.Avg) 0.0003
               valid loss 4.364200  auc  0.0000 MAE  0.0840 rmse  0.1225  df(ActivateDay.Avg) 0.0150
                test loss 11.573709  auc  0.0000 MAE  0.0844 rmse  0.1220  df(ActivateDay.Avg) 0.0046
     train: epoch 24 loss 0.161283  auc  0.0000 MAE  0.0849 rmse  0.1220  df(ActivateDay.Avg) 0.0043
               valid loss 4.512330  auc  0.0000 MAE  0.0816 rmse  0.1226  df(ActivateDay.Avg) 0.0912
     train: epoch 25 loss 0.161538  auc  0.0000 MAE  0.0848 rmse  0.1221  df(ActivateDay.Avg) 0.0007
               valid loss 4.285982  auc  0.0000 MAE  0.0852 rmse  0.1231  df(ActivateDay.Avg) 0.0476
     train: epoch 26 loss 0.161360  auc  0.0000 MAE  0.0847 rmse  0.1221  df(ActivateDay.Avg) 0.0003
               valid loss 4.432621  auc  0.0000 MAE  0.0830 rmse  0.1226  df(ActivateDay.Avg) 0.0575
     train: epoch 27 loss 0.160916  auc  0.0000 MAE  0.0847 rmse  0.1219  df(ActivateDay.Avg) 0.0014
               valid loss 4.137947  auc  0.0000 MAE  0.0888 rmse  0.1229  df(ActivateDay.Avg) 0.1225
     train: epoch 28 loss 0.161314  auc  0.0000 MAE  0.0847 rmse  0.1221  df(ActivateDay.Avg) 0.0028
               valid loss 4.295930  auc  0.0000 MAE  0.0851 rmse  0.1231  df(ActivateDay.Avg) 0.0385
     train: epoch 29 loss 0.160927  auc  0.0000 MAE  0.0846 rmse  0.1219  df(ActivateDay.Avg) 0.0020
               valid loss 4.263104  auc  0.0000 MAE  0.0862 rmse  0.1223  df(ActivateDay.Avg) 0.0338
                test loss 11.311674  auc  0.0000 MAE  0.0866 rmse  0.1218  df(ActivateDay.Avg) 0.0522
     train: epoch 30 loss 0.160803  auc  0.0000 MAE  0.0846 rmse  0.1219  df(ActivateDay.Avg) 0.0014
               valid loss 4.172713  auc  0.0000 MAE  0.0876 rmse  0.1234  df(ActivateDay.Avg) 0.1122
     train: epoch 31 loss 0.160833  auc  0.0000 MAE  0.0847 rmse  0.1219  df(ActivateDay.Avg) 0.0030
               valid loss 4.430389  auc  0.0000 MAE  0.0826 rmse  0.1225  df(ActivateDay.Avg) 0.0485
     train: epoch 32 loss 0.160586  auc  0.0000 MAE  0.0845 rmse  0.1218  df(ActivateDay.Avg) 0.0018
               valid loss 4.394154  auc  0.0000 MAE  0.0834 rmse  0.1223  df(ActivateDay.Avg) 0.0378
                test loss 11.672347  auc  0.0000 MAE  0.0837 rmse  0.1218  df(ActivateDay.Avg) 0.0213
     train: epoch 33 loss 0.160698  auc  0.0000 MAE  0.0845 rmse  0.1218  df(ActivateDay.Avg) 0.0012
               valid loss 4.276843  auc  0.0000 MAE  0.0859 rmse  0.1222  df(ActivateDay.Avg) 0.0229
