{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 0, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=1), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([17655,  5185,  3012,  2276,  1793,  1504,  1184,   961,   769,
         596,   457,   349,   262,   195,   117,    94,    86,    49,
          28,    24,    19,    17,    10,    12])}
      train: epoch 0 loss 0.145784  MAE  0.0906  rmse  0.1324  df(ActivateDay.Avg) 0.0379
               valid loss 0.039070  MAE  0.0870  rmse  0.1195  df(ActivateDay.Avg) 0.0878
                test loss 0.056789  MAE  0.1501  rmse  0.2058  df(ActivateDay.Avg) 0.5359
      train: epoch 1 loss 0.120688  MAE  0.0836  rmse  0.1213  df(ActivateDay.Avg) 0.0250
               valid loss 0.038426  MAE  0.0836  rmse  0.1186  df(ActivateDay.Avg) 0.0365
                test loss 0.058473  MAE  0.1527  rmse  0.2087  df(ActivateDay.Avg) 0.5600
      train: epoch 2 loss 0.120185  MAE  0.0830  rmse  0.1211  df(ActivateDay.Avg) 0.0333
               valid loss 0.038958  MAE  0.0790  rmse  0.1201  df(ActivateDay.Avg) 0.1737
      train: epoch 3 loss 0.119972  MAE  0.0827  rmse  0.1210  df(ActivateDay.Avg) 0.0359
               valid loss 0.038300  MAE  0.0821  rmse  0.1189  df(ActivateDay.Avg) 0.0507
      train: epoch 4 loss 0.119073  MAE  0.0824  rmse  0.1205  df(ActivateDay.Avg) 0.0360
               valid loss 0.039002  MAE  0.0833  rmse  0.1189  df(ActivateDay.Avg) 0.0741
      train: epoch 5 loss 0.119739  MAE  0.0825  rmse  0.1209  df(ActivateDay.Avg) 0.0393
               valid loss 0.038128  MAE  0.0802  rmse  0.1185  df(ActivateDay.Avg) 0.0724
                test loss 0.061211  MAE  0.1568  rmse  0.2134  df(ActivateDay.Avg) 0.5959
      train: epoch 6 loss 0.118959  MAE  0.0824  rmse  0.1205  df(ActivateDay.Avg) 0.0364
               valid loss 0.038099  MAE  0.0824  rmse  0.1185  df(ActivateDay.Avg) 0.0217
                test loss 0.059515  MAE  0.1540  rmse  0.2106  df(ActivateDay.Avg) 0.5761
      train: epoch 7 loss 0.119139  MAE  0.0823  rmse  0.1206  df(ActivateDay.Avg) 0.0378
               valid loss 0.038249  MAE  0.0851  rmse  0.1182  df(ActivateDay.Avg) 0.0845
                test loss 0.056641  MAE  0.1499  rmse  0.2055  df(ActivateDay.Avg) 0.5414
      train: epoch 8 loss 0.118824  MAE  0.0823  rmse  0.1204  df(ActivateDay.Avg) 0.0368
               valid loss 0.038077  MAE  0.0805  rmse  0.1184  df(ActivateDay.Avg) 0.0519
      train: epoch 9 loss 0.118980  MAE  0.0823  rmse  0.1205  df(ActivateDay.Avg) 0.0365
               valid loss 0.038264  MAE  0.0826  rmse  0.1184  df(ActivateDay.Avg) 0.0182
     train: epoch 10 loss 0.118566  MAE  0.0822  rmse  0.1203  df(ActivateDay.Avg) 0.0384
               valid loss 0.037917  MAE  0.0809  rmse  0.1181  df(ActivateDay.Avg) 0.0408
                test loss 0.059473  MAE  0.1541  rmse  0.2104  df(ActivateDay.Avg) 0.5768
     train: epoch 11 loss 0.118520  MAE  0.0821  rmse  0.1203  df(ActivateDay.Avg) 0.0371
               valid loss 0.038214  MAE  0.0802  rmse  0.1182  df(ActivateDay.Avg) 0.0281
     train: epoch 12 loss 0.118256  MAE  0.0819  rmse  0.1201  df(ActivateDay.Avg) 0.0396
               valid loss 0.038064  MAE  0.0797  rmse  0.1185  df(ActivateDay.Avg) 0.0937
