{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 5, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=5), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([17704,  5259,  2995,  2274,  1797,  1449,  1176,   966,   755,
         593,   440,   344,   257,   201,   115,    93,    68,    52,
          27,    29,    23,    14,     9,    14])}
      train: epoch 0 loss 1.951116  MAE  0.0865  rmse  0.1346  df(ActivateDay.Avg) 0.1799
               valid loss 0.578993  MAE  0.0754  rmse  0.1215  df(ActivateDay.Avg) 0.3434
                test loss 0.659980  MAE  0.1642  rmse  0.2203  df(ActivateDay.Avg) 0.6915
      train: epoch 1 loss 1.687945  MAE  0.0793  rmse  0.1167  df(ActivateDay.Avg) 0.0296
               valid loss 0.569220  MAE  0.0754  rmse  0.1173  df(ActivateDay.Avg) 0.1909
                test loss 0.628515  MAE  0.1538  rmse  0.2085  df(ActivateDay.Avg) 0.6146
      train: epoch 2 loss 1.678796  MAE  0.0787  rmse  0.1162  df(ActivateDay.Avg) 0.0323
               valid loss 0.565612  MAE  0.0819  rmse  0.1152  df(ActivateDay.Avg) 0.0618
                test loss 0.622757  MAE  0.1398  rmse  0.1918  df(ActivateDay.Avg) 0.5005
      train: epoch 3 loss 1.673101  MAE  0.0786  rmse  0.1159  df(ActivateDay.Avg) 0.0251
               valid loss 0.568020  MAE  0.0772  rmse  0.1178  df(ActivateDay.Avg) 0.1976
      train: epoch 4 loss 1.669821  MAE  0.0787  rmse  0.1156  df(ActivateDay.Avg) 0.0226
               valid loss 0.564549  MAE  0.0827  rmse  0.1161  df(ActivateDay.Avg) 0.0776
      train: epoch 5 loss 1.667741  MAE  0.0786  rmse  0.1157  df(ActivateDay.Avg) 0.0259
               valid loss 0.566931  MAE  0.0881  rmse  0.1178  df(ActivateDay.Avg) 0.2242
      train: epoch 6 loss 1.664900  MAE  0.0783  rmse  0.1151  df(ActivateDay.Avg) 0.0212
               valid loss 0.563262  MAE  0.0824  rmse  0.1153  df(ActivateDay.Avg) 0.0856
      train: epoch 7 loss 1.662158  MAE  0.0782  rmse  0.1150  df(ActivateDay.Avg) 0.0192
               valid loss 0.563501  MAE  0.0755  rmse  0.1166  df(ActivateDay.Avg) 0.1750
      train: epoch 8 loss 1.661956  MAE  0.0781  rmse  0.1150  df(ActivateDay.Avg) 0.0212
               valid loss 0.564241  MAE  0.0859  rmse  0.1170  df(ActivateDay.Avg) 0.2003
      train: epoch 9 loss 1.661839  MAE  0.0780  rmse  0.1151  df(ActivateDay.Avg) 0.0263
               valid loss 0.568623  MAE  0.0735  rmse  0.1198  df(ActivateDay.Avg) 0.3312
     train: epoch 10 loss 1.659489  MAE  0.0780  rmse  0.1147  df(ActivateDay.Avg) 0.0183
               valid loss 0.563191  MAE  0.0834  rmse  0.1161  df(ActivateDay.Avg) 0.1204
     train: epoch 11 loss 1.661184  MAE  0.0782  rmse  0.1150  df(ActivateDay.Avg) 0.0194
               valid loss 0.562769  MAE  0.0784  rmse  0.1154  df(ActivateDay.Avg) 0.0782
     train: epoch 12 loss 1.660063  MAE  0.0779  rmse  0.1150  df(ActivateDay.Avg) 0.0238
               valid loss 0.564552  MAE  0.0774  rmse  0.1162  df(ActivateDay.Avg) 0.1202
     train: epoch 13 loss 1.657735  MAE  0.0779  rmse  0.1145  df(ActivateDay.Avg) 0.0177
               valid loss 0.561695  MAE  0.0788  rmse  0.1149  df(ActivateDay.Avg) 0.0299
                test loss 0.615549  MAE  0.1375  rmse  0.1895  df(ActivateDay.Avg) 0.4835
     train: epoch 14 loss 1.657644  MAE  0.0779  rmse  0.1146  df(ActivateDay.Avg) 0.0197
               valid loss 0.561546  MAE  0.0832  rmse  0.1154  df(ActivateDay.Avg) 0.1171
     train: epoch 15 loss 1.655637  MAE  0.0777  rmse  0.1145  df(ActivateDay.Avg) 0.0205
               valid loss 0.562691  MAE  0.0846  rmse  0.1158  df(ActivateDay.Avg) 0.1324
     train: epoch 16 loss 1.655296  MAE  0.0777  rmse  0.1144  df(ActivateDay.Avg) 0.0179
               valid loss 0.562379  MAE  0.0816  rmse  0.1156  df(ActivateDay.Avg) 0.0141
     train: epoch 17 loss 1.655699  MAE  0.0776  rmse  0.1144  df(ActivateDay.Avg) 0.0250
               valid loss 0.562672  MAE  0.0782  rmse  0.1152  df(ActivateDay.Avg) 0.0551
     train: epoch 18 loss 1.654443  MAE  0.0776  rmse  0.1141  df(ActivateDay.Avg) 0.0155
               valid loss 0.561839  MAE  0.0787  rmse  0.1158  df(ActivateDay.Avg) 0.0572
     train: epoch 19 loss 1.654282  MAE  0.0776  rmse  0.1141  df(ActivateDay.Avg) 0.0159
               valid loss 0.563052  MAE  0.0760  rmse  0.1159  df(ActivateDay.Avg) 0.1456
     train: epoch 20 loss 1.653449  MAE  0.0774  rmse  0.1142  df(ActivateDay.Avg) 0.0235
               valid loss 0.564659  MAE  0.0863  rmse  0.1171  df(ActivateDay.Avg) 0.2120
     train: epoch 21 loss 1.653623  MAE  0.0773  rmse  0.1141  df(ActivateDay.Avg) 0.0231
               valid loss 0.561972  MAE  0.0832  rmse  0.1158  df(ActivateDay.Avg) 0.1096
     train: epoch 22 loss 1.652393  MAE  0.0774  rmse  0.1140  df(ActivateDay.Avg) 0.0168
               valid loss 0.561086  MAE  0.0786  rmse  0.1152  df(ActivateDay.Avg) 0.0530
     train: epoch 23 loss 1.652828  MAE  0.0774  rmse  0.1140  df(ActivateDay.Avg) 0.0212
               valid loss 0.562140  MAE  0.0794  rmse  0.1151  df(ActivateDay.Avg) 0.0149
     train: epoch 24 loss 1.652198  MAE  0.0772  rmse  0.1140  df(ActivateDay.Avg) 0.0199
               valid loss 0.562313  MAE  0.0784  rmse  0.1153  df(ActivateDay.Avg) 0.0302
     train: epoch 25 loss 1.651888  MAE  0.0773  rmse  0.1140  df(ActivateDay.Avg) 0.0229
               valid loss 0.563706  MAE  0.0893  rmse  0.1181  df(ActivateDay.Avg) 0.2794
     train: epoch 26 loss 1.650495  MAE  0.0773  rmse  0.1138  df(ActivateDay.Avg) 0.0183
               valid loss 0.561026  MAE  0.0792  rmse  0.1152  df(ActivateDay.Avg) 0.0338
     train: epoch 27 loss 1.649190  MAE  0.0771  rmse  0.1139  df(ActivateDay.Avg) 0.0221
               valid loss 0.564194  MAE  0.0768  rmse  0.1174  df(ActivateDay.Avg) 0.1887
