{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=4), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([17655,  5185,  3012,  2276,  1793,  1504,  1184,   961,   769,
         596,   457,   349,   262,   195,   117,    94,    86,    49,
          28,    24,    19,    17,    10,    12])}
      train: epoch 0 loss 1.964046  MAE  0.0867  rmse  0.1365  df(ActivateDay.Avg) 0.1985
               valid loss 0.564193  MAE  0.0750  rmse  0.1184  df(ActivateDay.Avg) 0.2612
                test loss 0.647593  MAE  0.1589  rmse  0.2142  df(ActivateDay.Avg) 0.6512
      train: epoch 1 loss 1.695080  MAE  0.0798  rmse  0.1175  df(ActivateDay.Avg) 0.0324
               valid loss 0.556178  MAE  0.0781  rmse  0.1146  df(ActivateDay.Avg) 0.0266
                test loss 0.623701  MAE  0.1448  rmse  0.1980  df(ActivateDay.Avg) 0.5382
      train: epoch 2 loss 1.687414  MAE  0.0797  rmse  0.1170  df(ActivateDay.Avg) 0.0263
               valid loss 0.555838  MAE  0.0867  rmse  0.1157  df(ActivateDay.Avg) 0.1652
      train: epoch 3 loss 1.681876  MAE  0.0792  rmse  0.1166  df(ActivateDay.Avg) 0.0310
               valid loss 0.552942  MAE  0.0833  rmse  0.1140  df(ActivateDay.Avg) 0.1487
                test loss 0.605557  MAE  0.1346  rmse  0.1857  df(ActivateDay.Avg) 0.4535
      train: epoch 4 loss 1.681429  MAE  0.0793  rmse  0.1166  df(ActivateDay.Avg) 0.0261
               valid loss 0.553437  MAE  0.0771  rmse  0.1138  df(ActivateDay.Avg) 0.0650
                test loss 0.606177  MAE  0.1440  rmse  0.1978  df(ActivateDay.Avg) 0.5450
      train: epoch 5 loss 1.677530  MAE  0.0789  rmse  0.1160  df(ActivateDay.Avg) 0.0267
               valid loss 0.553932  MAE  0.0773  rmse  0.1137  df(ActivateDay.Avg) 0.0237
                test loss 0.598744  MAE  0.1412  rmse  0.1939  df(ActivateDay.Avg) 0.5178
      train: epoch 6 loss 1.675449  MAE  0.0788  rmse  0.1156  df(ActivateDay.Avg) 0.0196
               valid loss 0.550495  MAE  0.0765  rmse  0.1135  df(ActivateDay.Avg) 0.0529
                test loss 0.614367  MAE  0.1433  rmse  0.1963  df(ActivateDay.Avg) 0.5327
      train: epoch 7 loss 1.675173  MAE  0.0787  rmse  0.1158  df(ActivateDay.Avg) 0.0205
               valid loss 0.551528  MAE  0.0730  rmse  0.1158  df(ActivateDay.Avg) 0.2433
      train: epoch 8 loss 1.673047  MAE  0.0788  rmse  0.1157  df(ActivateDay.Avg) 0.0211
               valid loss 0.552567  MAE  0.0901  rmse  0.1176  df(ActivateDay.Avg) 0.3042
      train: epoch 9 loss 1.671950  MAE  0.0786  rmse  0.1156  df(ActivateDay.Avg) 0.0199
               valid loss 0.553591  MAE  0.0725  rmse  0.1155  df(ActivateDay.Avg) 0.2444
     train: epoch 10 loss 1.670330  MAE  0.0784  rmse  0.1153  df(ActivateDay.Avg) 0.0203
               valid loss 0.551387  MAE  0.0820  rmse  0.1156  df(ActivateDay.Avg) 0.1675
     train: epoch 11 loss 1.668913  MAE  0.0782  rmse  0.1151  df(ActivateDay.Avg) 0.0217
               valid loss 0.550232  MAE  0.0802  rmse  0.1142  df(ActivateDay.Avg) 0.1031
     train: epoch 12 loss 1.670895  MAE  0.0786  rmse  0.1152  df(ActivateDay.Avg) 0.0161
               valid loss 0.554026  MAE  0.0739  rmse  0.1143  df(ActivateDay.Avg) 0.1644
     train: epoch 13 loss 1.669189  MAE  0.0785  rmse  0.1153  df(ActivateDay.Avg) 0.0204
               valid loss 0.549316  MAE  0.0792  rmse  0.1137  df(ActivateDay.Avg) 0.0856
     train: epoch 14 loss 1.671708  MAE  0.0786  rmse  0.1156  df(ActivateDay.Avg) 0.0222
               valid loss 0.551118  MAE  0.0759  rmse  0.1135  df(ActivateDay.Avg) 0.0672
     train: epoch 15 loss 1.669640  MAE  0.0784  rmse  0.1153  df(ActivateDay.Avg) 0.0191
               valid loss 0.549529  MAE  0.0800  rmse  0.1131  df(ActivateDay.Avg) 0.0892
                test loss 0.602150  MAE  0.1343  rmse  0.1853  df(ActivateDay.Avg) 0.4516
     train: epoch 16 loss 1.668087  MAE  0.0785  rmse  0.1151  df(ActivateDay.Avg) 0.0173
               valid loss 0.549221  MAE  0.0778  rmse  0.1133  df(ActivateDay.Avg) 0.0336
     train: epoch 17 loss 1.668018  MAE  0.0781  rmse  0.1152  df(ActivateDay.Avg) 0.0258
               valid loss 0.548741  MAE  0.0758  rmse  0.1131  df(ActivateDay.Avg) 0.0749
     train: epoch 18 loss 1.666333  MAE  0.0781  rmse  0.1151  df(ActivateDay.Avg) 0.0228
               valid loss 0.551835  MAE  0.0716  rmse  0.1161  df(ActivateDay.Avg) 0.2875
     train: epoch 19 loss 1.663904  MAE  0.0777  rmse  0.1144  df(ActivateDay.Avg) 0.0214
               valid loss 0.549728  MAE  0.0845  rmse  0.1140  df(ActivateDay.Avg) 0.1728
     train: epoch 20 loss 1.663792  MAE  0.0779  rmse  0.1146  df(ActivateDay.Avg) 0.0207
               valid loss 0.550384  MAE  0.0798  rmse  0.1130  df(ActivateDay.Avg) 0.0388
                test loss 0.585806  MAE  0.1340  rmse  0.1851  df(ActivateDay.Avg) 0.4513
     train: epoch 21 loss 1.662563  MAE  0.0777  rmse  0.1144  df(ActivateDay.Avg) 0.0215
               valid loss 0.548637  MAE  0.0761  rmse  0.1130  df(ActivateDay.Avg) 0.0671
     train: epoch 22 loss 1.662180  MAE  0.0777  rmse  0.1143  df(ActivateDay.Avg) 0.0181
               valid loss 0.550527  MAE  0.0814  rmse  0.1141  df(ActivateDay.Avg) 0.1104
     train: epoch 23 loss 1.661464  MAE  0.0775  rmse  0.1143  df(ActivateDay.Avg) 0.0223
               valid loss 0.548894  MAE  0.0750  rmse  0.1137  df(ActivateDay.Avg) 0.0927
     train: epoch 24 loss 1.659745  MAE  0.0775  rmse  0.1139  df(ActivateDay.Avg) 0.0179
               valid loss 0.549441  MAE  0.0813  rmse  0.1142  df(ActivateDay.Avg) 0.1365
     train: epoch 25 loss 1.661116  MAE  0.0775  rmse  0.1145  df(ActivateDay.Avg) 0.0295
               valid loss 0.550927  MAE  0.0773  rmse  0.1134  df(ActivateDay.Avg) 0.0479
     train: epoch 26 loss 1.658221  MAE  0.0776  rmse  0.1138  df(ActivateDay.Avg) 0.0170
               valid loss 0.548982  MAE  0.0766  rmse  0.1134  df(ActivateDay.Avg) 0.0117
     train: epoch 27 loss 1.661752  MAE  0.0777  rmse  0.1144  df(ActivateDay.Avg) 0.0249
               valid loss 0.549471  MAE  0.0793  rmse  0.1132  df(ActivateDay.Avg) 0.0358
     train: epoch 28 loss 1.658228  MAE  0.0773  rmse  0.1137  df(ActivateDay.Avg) 0.0213
               valid loss 0.548592  MAE  0.0762  rmse  0.1138  df(ActivateDay.Avg) 0.0971
     train: epoch 29 loss 1.656806  MAE  0.0772  rmse  0.1135  df(ActivateDay.Avg) 0.0194
               valid loss 0.548926  MAE  0.0796  rmse  0.1147  df(ActivateDay.Avg) 0.1116
     train: epoch 30 loss 1.658746  MAE  0.0773  rmse  0.1140  df(ActivateDay.Avg) 0.0253
               valid loss 0.548597  MAE  0.0820  rmse  0.1140  df(ActivateDay.Avg) 0.1234
     train: epoch 31 loss 1.659179  MAE  0.0773  rmse  0.1139  df(ActivateDay.Avg) 0.0241
               valid loss 0.548775  MAE  0.0808  rmse  0.1137  df(ActivateDay.Avg) 0.0960
     train: epoch 32 loss 1.658674  MAE  0.0774  rmse  0.1138  df(ActivateDay.Avg) 0.0213
               valid loss 0.548855  MAE  0.0771  rmse  0.1143  df(ActivateDay.Avg) 0.0224
     train: epoch 33 loss 1.657181  MAE  0.0771  rmse  0.1137  df(ActivateDay.Avg) 0.0217
               valid loss 0.549851  MAE  0.0815  rmse  0.1161  df(ActivateDay.Avg) 0.1605
     train: epoch 34 loss 1.656618  MAE  0.0769  rmse  0.1137  df(ActivateDay.Avg) 0.0323
               valid loss 0.550501  MAE  0.0731  rmse  0.1145  df(ActivateDay.Avg) 0.1914
     train: epoch 35 loss 1.656446  MAE  0.0771  rmse  0.1136  df(ActivateDay.Avg) 0.0228
               valid loss 0.549409  MAE  0.0828  rmse  0.1145  df(ActivateDay.Avg) 0.1728
     train: epoch 36 loss 1.653953  MAE  0.0768  rmse  0.1130  df(ActivateDay.Avg) 0.0196
               valid loss 0.549762  MAE  0.0763  rmse  0.1140  df(ActivateDay.Avg) 0.0532
     train: epoch 37 loss 1.653247  MAE  0.0767  rmse  0.1130  df(ActivateDay.Avg) 0.0183
               valid loss 0.550203  MAE  0.0741  rmse  0.1159  df(ActivateDay.Avg) 0.2202
     train: epoch 38 loss 1.653532  MAE  0.0766  rmse  0.1130  df(ActivateDay.Avg) 0.0238
