{'model_name': 'RNN', 'input_size': 7, 'hidden_size': 64, 'seed': 5, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 0.001, 'max_iter': 100, 'DataSet': 'KDD', 'day': 5, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'fine_grained': 1, 'dropout_p': 0.1, 'device': device(type='cuda', index=4), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'day_numpy_train': array([23230,  6089,  3359,  2442,  1971,  1626,  1357,  1037,   829,
         629,   498,   367,   272,   209,   122,    98,    78,    61,
          35,    28,    20,    16,    10,    13])}
      train: epoch 0 loss 0.200123  auc  0.0000 MAE  0.0963 rmse  0.1359  df(ActivateDay.Avg) 0.1751
               valid loss 4.138796  auc  0.0000 MAE  0.0900 rmse  0.1230  df(ActivateDay.Avg) 0.0982
                test loss 11.056094  auc  0.0000 MAE  0.0890 rmse  0.1215  df(ActivateDay.Avg) 0.1037
      train: epoch 1 loss 0.162261  auc  0.0000 MAE  0.0869 rmse  0.1224  df(ActivateDay.Avg) 0.0502
               valid loss 4.364511  auc  0.0000 MAE  0.0852 rmse  0.1231  df(ActivateDay.Avg) 0.0502
      train: epoch 2 loss 0.161328  auc  0.0000 MAE  0.0864 rmse  0.1221  df(ActivateDay.Avg) 0.0478
               valid loss 4.580589  auc  0.0000 MAE  0.0804 rmse  0.1226  df(ActivateDay.Avg) 0.1539
                test loss 12.242227  auc  0.0000 MAE  0.0798 rmse  0.1212  df(ActivateDay.Avg) 0.1491
      train: epoch 3 loss 0.159857  auc  0.0000 MAE  0.0857 rmse  0.1215  df(ActivateDay.Avg) 0.0415
               valid loss 4.130039  auc  0.0000 MAE  0.0879 rmse  0.1227  df(ActivateDay.Avg) 0.1167
      train: epoch 4 loss 0.159772  auc  0.0000 MAE  0.0857 rmse  0.1215  df(ActivateDay.Avg) 0.0451
               valid loss 4.066625  auc  0.0000 MAE  0.0915 rmse  0.1232  df(ActivateDay.Avg) 0.1416
      train: epoch 5 loss 0.160602  auc  0.0000 MAE  0.0858 rmse  0.1218  df(ActivateDay.Avg) 0.0407
               valid loss 4.085256  auc  0.0000 MAE  0.0882 rmse  0.1230  df(ActivateDay.Avg) 0.1570
      train: epoch 6 loss 0.160074  auc  0.0000 MAE  0.0857 rmse  0.1216  df(ActivateDay.Avg) 0.0427
               valid loss 4.428761  auc  0.0000 MAE  0.0819 rmse  0.1222  df(ActivateDay.Avg) 0.0625
                test loss 11.834806  auc  0.0000 MAE  0.0812 rmse  0.1209  df(ActivateDay.Avg) 0.0549
      train: epoch 7 loss 0.159949  auc  0.0000 MAE  0.0856 rmse  0.1215  df(ActivateDay.Avg) 0.0442
               valid loss 4.425663  auc  0.0000 MAE  0.0820 rmse  0.1218  df(ActivateDay.Avg) 0.0659
                test loss 11.830409  auc  0.0000 MAE  0.0813 rmse  0.1205  df(ActivateDay.Avg) 0.0601
      train: epoch 8 loss 0.159542  auc  0.0000 MAE  0.0856 rmse  0.1214  df(ActivateDay.Avg) 0.0432
               valid loss 4.073892  auc  0.0000 MAE  0.0889 rmse  0.1219  df(ActivateDay.Avg) 0.1481
      train: epoch 9 loss 0.159297  auc  0.0000 MAE  0.0854 rmse  0.1213  df(ActivateDay.Avg) 0.0408
               valid loss 4.242563  auc  0.0000 MAE  0.0863 rmse  0.1218  df(ActivateDay.Avg) 0.0259
                test loss 11.333534  auc  0.0000 MAE  0.0854 rmse  0.1202  df(ActivateDay.Avg) 0.0311
     train: epoch 10 loss 0.159489  auc  0.0000 MAE  0.0856 rmse  0.1214  df(ActivateDay.Avg) 0.0436
               valid loss 4.277329  auc  0.0000 MAE  0.0843 rmse  0.1211  df(ActivateDay.Avg) 0.0167
                test loss 11.428533  auc  0.0000 MAE  0.0834 rmse  0.1198  df(ActivateDay.Avg) 0.0234
     train: epoch 11 loss 0.159996  auc  0.0000 MAE  0.0856 rmse  0.1216  df(ActivateDay.Avg) 0.0435
               valid loss 4.303884  auc  0.0000 MAE  0.0855 rmse  0.1221  df(ActivateDay.Avg) 0.0159
     train: epoch 12 loss 0.159569  auc  0.0000 MAE  0.0857 rmse  0.1214  df(ActivateDay.Avg) 0.0450
               valid loss 4.498532  auc  0.0000 MAE  0.0811 rmse  0.1220  df(ActivateDay.Avg) 0.1126
     train: epoch 13 loss 0.159913  auc  0.0000 MAE  0.0856 rmse  0.1215  df(ActivateDay.Avg) 0.0422
               valid loss 4.560171  auc  0.0000 MAE  0.0811 rmse  0.1228  df(ActivateDay.Avg) 0.1523
     train: epoch 14 loss 0.159283  auc  0.0000 MAE  0.0855 rmse  0.1213  df(ActivateDay.Avg) 0.0430
               valid loss 4.355117  auc  0.0000 MAE  0.0830 rmse  0.1215  df(ActivateDay.Avg) 0.0284
     train: epoch 15 loss 0.159919  auc  0.0000 MAE  0.0856 rmse  0.1215  df(ActivateDay.Avg) 0.0431
               valid loss 4.194892  auc  0.0000 MAE  0.0865 rmse  0.1216  df(ActivateDay.Avg) 0.0651
     train: epoch 16 loss 0.159910  auc  0.0000 MAE  0.0856 rmse  0.1215  df(ActivateDay.Avg) 0.0412
               valid loss 4.088138  auc  0.0000 MAE  0.0900 rmse  0.1222  df(ActivateDay.Avg) 0.1243
     train: epoch 17 loss 0.159751  auc  0.0000 MAE  0.0858 rmse  0.1215  df(ActivateDay.Avg) 0.0480
               valid loss 4.370725  auc  0.0000 MAE  0.0835 rmse  0.1217  df(ActivateDay.Avg) 0.0468
     train: epoch 18 loss 0.158937  auc  0.0000 MAE  0.0856 rmse  0.1212  df(ActivateDay.Avg) 0.0463
               valid loss 4.372472  auc  0.0000 MAE  0.0837 rmse  0.1220  df(ActivateDay.Avg) 0.0521
     train: epoch 19 loss 0.159708  auc  0.0000 MAE  0.0857 rmse  0.1214  df(ActivateDay.Avg) 0.0448
               valid loss 4.293095  auc  0.0000 MAE  0.0845 rmse  0.1213  df(ActivateDay.Avg) 0.0015
     train: epoch 20 loss 0.159411  auc  0.0000 MAE  0.0855 rmse  0.1213  df(ActivateDay.Avg) 0.0428
               valid loss 4.513924  auc  0.0000 MAE  0.0813 rmse  0.1223  df(ActivateDay.Avg) 0.1281
     train: epoch 21 loss 0.159670  auc  0.0000 MAE  0.0857 rmse  0.1214  df(ActivateDay.Avg) 0.0457
               valid loss 4.136105  auc  0.0000 MAE  0.0876 rmse  0.1216  df(ActivateDay.Avg) 0.1024
     train: epoch 22 loss 0.159100  auc  0.0000 MAE  0.0855 rmse  0.1212  df(ActivateDay.Avg) 0.0454
               valid loss 4.305642  auc  0.0000 MAE  0.0841 rmse  0.1212  df(ActivateDay.Avg) 0.0079
     train: epoch 23 loss 0.159391  auc  0.0000 MAE  0.0856 rmse  0.1213  df(ActivateDay.Avg) 0.0446
               valid loss 4.169754  auc  0.0000 MAE  0.0873 rmse  0.1216  df(ActivateDay.Avg) 0.0743
