{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 1, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 6, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=6), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23234,  6098,  3407,  2410,  1978,  1630,  1340,  1008,   816,
         651,   496,   359,   271,   194,   143,    95,    81,    65,
          32,    27,    21,    15,    10,    15])}
      train: epoch 0 loss 2.139461  MAE  0.0775  rmse  0.1276  df(ActivateDay.Avg) 0.2241
               valid loss 0.622222  MAE  0.0689  rmse  0.1078  df(ActivateDay.Avg) 0.1277
                test loss 0.721212  MAE  0.1460  rmse  0.2007  df(ActivateDay.Avg) 0.5984
      train: epoch 1 loss 1.851393  MAE  0.0710  rmse  0.1084  df(ActivateDay.Avg) 0.0337
               valid loss 0.619227  MAE  0.0673  rmse  0.1096  df(ActivateDay.Avg) 0.2545
      train: epoch 2 loss 1.839631  MAE  0.0706  rmse  0.1075  df(ActivateDay.Avg) 0.0268
               valid loss 0.614934  MAE  0.0724  rmse  0.1068  df(ActivateDay.Avg) 0.0006
                test loss 0.677787  MAE  0.1347  rmse  0.1880  df(ActivateDay.Avg) 0.5121
      train: epoch 3 loss 1.834096  MAE  0.0701  rmse  0.1072  df(ActivateDay.Avg) 0.0249
               valid loss 0.613621  MAE  0.0732  rmse  0.1067  df(ActivateDay.Avg) 0.0432
                test loss 0.687604  MAE  0.1315  rmse  0.1834  df(ActivateDay.Avg) 0.4777
      train: epoch 4 loss 1.832761  MAE  0.0701  rmse  0.1071  df(ActivateDay.Avg) 0.0269
               valid loss 0.619946  MAE  0.0669  rmse  0.1077  df(ActivateDay.Avg) 0.1722
      train: epoch 5 loss 1.830414  MAE  0.0700  rmse  0.1070  df(ActivateDay.Avg) 0.0254
               valid loss 0.613473  MAE  0.0701  rmse  0.1070  df(ActivateDay.Avg) 0.0774
      train: epoch 6 loss 1.829083  MAE  0.0701  rmse  0.1065  df(ActivateDay.Avg) 0.0194
               valid loss 0.612542  MAE  0.0709  rmse  0.1061  df(ActivateDay.Avg) 0.0062
                test loss 0.688674  MAE  0.1304  rmse  0.1820  df(ActivateDay.Avg) 0.4643
      train: epoch 7 loss 1.827341  MAE  0.0699  rmse  0.1067  df(ActivateDay.Avg) 0.0255
               valid loss 0.612663  MAE  0.0676  rmse  0.1069  df(ActivateDay.Avg) 0.0657
      train: epoch 8 loss 1.827431  MAE  0.0699  rmse  0.1067  df(ActivateDay.Avg) 0.0262
               valid loss 0.615732  MAE  0.0656  rmse  0.1099  df(ActivateDay.Avg) 0.3066
      train: epoch 9 loss 1.825438  MAE  0.0698  rmse  0.1064  df(ActivateDay.Avg) 0.0200
               valid loss 0.612193  MAE  0.0721  rmse  0.1067  df(ActivateDay.Avg) 0.0782
     train: epoch 10 loss 1.824584  MAE  0.0696  rmse  0.1064  df(ActivateDay.Avg) 0.0261
               valid loss 0.615767  MAE  0.0655  rmse  0.1116  df(ActivateDay.Avg) 0.3644
     train: epoch 11 loss 1.824478  MAE  0.0697  rmse  0.1064  df(ActivateDay.Avg) 0.0218
               valid loss 0.616788  MAE  0.0852  rmse  0.1131  df(ActivateDay.Avg) 0.4107
     train: epoch 12 loss 1.822578  MAE  0.0694  rmse  0.1063  df(ActivateDay.Avg) 0.0281
               valid loss 0.615110  MAE  0.0753  rmse  0.1106  df(ActivateDay.Avg) 0.1914
     train: epoch 13 loss 1.822878  MAE  0.0695  rmse  0.1065  df(ActivateDay.Avg) 0.0275
               valid loss 0.611663  MAE  0.0717  rmse  0.1070  df(ActivateDay.Avg) 0.0782
     train: epoch 14 loss 1.821468  MAE  0.0695  rmse  0.1063  df(ActivateDay.Avg) 0.0248
               valid loss 0.612095  MAE  0.0706  rmse  0.1070  df(ActivateDay.Avg) 0.0537
     train: epoch 15 loss 1.819961  MAE  0.0694  rmse  0.1061  df(ActivateDay.Avg) 0.0230
               valid loss 0.611825  MAE  0.0676  rmse  0.1067  df(ActivateDay.Avg) 0.1461
     train: epoch 16 loss 1.820434  MAE  0.0693  rmse  0.1061  df(ActivateDay.Avg) 0.0277
               valid loss 0.610966  MAE  0.0677  rmse  0.1064  df(ActivateDay.Avg) 0.0721
     train: epoch 17 loss 1.818972  MAE  0.0693  rmse  0.1059  df(ActivateDay.Avg) 0.0235
               valid loss 0.611174  MAE  0.0680  rmse  0.1068  df(ActivateDay.Avg) 0.1219
     train: epoch 18 loss 1.819020  MAE  0.0695  rmse  0.1062  df(ActivateDay.Avg) 0.0254
               valid loss 0.610808  MAE  0.0693  rmse  0.1063  df(ActivateDay.Avg) 0.0519
     train: epoch 19 loss 1.817926  MAE  0.0691  rmse  0.1059  df(ActivateDay.Avg) 0.0251
               valid loss 0.612432  MAE  0.0743  rmse  0.1078  df(ActivateDay.Avg) 0.0622
     train: epoch 20 loss 1.820194  MAE  0.0693  rmse  0.1062  df(ActivateDay.Avg) 0.0247
               valid loss 0.611082  MAE  0.0700  rmse  0.1067  df(ActivateDay.Avg) 0.0754
     train: epoch 21 loss 1.818953  MAE  0.0694  rmse  0.1063  df(ActivateDay.Avg) 0.0319
               valid loss 0.611853  MAE  0.0746  rmse  0.1077  df(ActivateDay.Avg) 0.1579
     train: epoch 22 loss 1.818098  MAE  0.0691  rmse  0.1060  df(ActivateDay.Avg) 0.0268
               valid loss 0.612975  MAE  0.0685  rmse  0.1084  df(ActivateDay.Avg) 0.1934
     train: epoch 23 loss 1.816403  MAE  0.0690  rmse  0.1056  df(ActivateDay.Avg) 0.0219
               valid loss 0.611338  MAE  0.0688  rmse  0.1070  df(ActivateDay.Avg) 0.0439
