{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 0, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 1, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 1, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=1), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23234,  6098,  3407,  2410,  1978,  1630,  1340,  1008,   816,
         651,   496,   359,   271,   194,   143,    95,    81,    65,
          32,    27,    21,    15,    10,    15])}
      train: epoch 0 loss 0.147919  MAE  0.0811  rmse  0.1213  df(ActivateDay.Avg) 0.0333
               valid loss 0.042462  MAE  0.0791  rmse  0.1127  df(ActivateDay.Avg) 0.0983
                test loss 0.065161  MAE  0.1464  rmse  0.2028  df(ActivateDay.Avg) 0.5432
      train: epoch 1 loss 0.124986  MAE  0.0749  rmse  0.1122  df(ActivateDay.Avg) 0.0232
               valid loss 0.041028  MAE  0.0738  rmse  0.1113  df(ActivateDay.Avg) 0.0431
                test loss 0.069238  MAE  0.1519  rmse  0.2090  df(ActivateDay.Avg) 0.5993
      train: epoch 2 loss 0.123685  MAE  0.0739  rmse  0.1116  df(ActivateDay.Avg) 0.0320
               valid loss 0.041527  MAE  0.0719  rmse  0.1125  df(ActivateDay.Avg) 0.1556
      train: epoch 3 loss 0.123008  MAE  0.0736  rmse  0.1113  df(ActivateDay.Avg) 0.0347
               valid loss 0.040848  MAE  0.0758  rmse  0.1108  df(ActivateDay.Avg) 0.0508
                test loss 0.065665  MAE  0.1474  rmse  0.2037  df(ActivateDay.Avg) 0.5656
      train: epoch 4 loss 0.123197  MAE  0.0735  rmse  0.1114  df(ActivateDay.Avg) 0.0364
               valid loss 0.040645  MAE  0.0728  rmse  0.1109  df(ActivateDay.Avg) 0.0571
      train: epoch 5 loss 0.122652  MAE  0.0733  rmse  0.1111  df(ActivateDay.Avg) 0.0355
               valid loss 0.041152  MAE  0.0774  rmse  0.1111  df(ActivateDay.Avg) 0.0842
      train: epoch 6 loss 0.122418  MAE  0.0731  rmse  0.1110  df(ActivateDay.Avg) 0.0374
               valid loss 0.040757  MAE  0.0736  rmse  0.1111  df(ActivateDay.Avg) 0.0550
      train: epoch 7 loss 0.122429  MAE  0.0731  rmse  0.1111  df(ActivateDay.Avg) 0.0390
               valid loss 0.040870  MAE  0.0760  rmse  0.1110  df(ActivateDay.Avg) 0.0339
      train: epoch 8 loss 0.122056  MAE  0.0731  rmse  0.1109  df(ActivateDay.Avg) 0.0370
               valid loss 0.041151  MAE  0.0764  rmse  0.1109  df(ActivateDay.Avg) 0.0820
      train: epoch 9 loss 0.122218  MAE  0.0731  rmse  0.1109  df(ActivateDay.Avg) 0.0351
               valid loss 0.040747  MAE  0.0718  rmse  0.1108  df(ActivateDay.Avg) 0.0573
     train: epoch 10 loss 0.122002  MAE  0.0729  rmse  0.1109  df(ActivateDay.Avg) 0.0397
               valid loss 0.041152  MAE  0.0764  rmse  0.1108  df(ActivateDay.Avg) 0.0963
     train: epoch 11 loss 0.121650  MAE  0.0728  rmse  0.1107  df(ActivateDay.Avg) 0.0358
               valid loss 0.040676  MAE  0.0732  rmse  0.1110  df(ActivateDay.Avg) 0.0572
     train: epoch 12 loss 0.121583  MAE  0.0727  rmse  0.1107  df(ActivateDay.Avg) 0.0381
               valid loss 0.040635  MAE  0.0746  rmse  0.1107  df(ActivateDay.Avg) 0.0063
                test loss 0.065541  MAE  0.1473  rmse  0.2035  df(ActivateDay.Avg) 0.5704
     train: epoch 13 loss 0.121911  MAE  0.0730  rmse  0.1108  df(ActivateDay.Avg) 0.0379
               valid loss 0.040675  MAE  0.0725  rmse  0.1107  df(ActivateDay.Avg) 0.0346
                test loss 0.066426  MAE  0.1485  rmse  0.2048  df(ActivateDay.Avg) 0.5768
     train: epoch 14 loss 0.121585  MAE  0.0727  rmse  0.1107  df(ActivateDay.Avg) 0.0393
               valid loss 0.040651  MAE  0.0762  rmse  0.1106  df(ActivateDay.Avg) 0.0538
                test loss 0.064142  MAE  0.1453  rmse  0.2015  df(ActivateDay.Avg) 0.5549
     train: epoch 15 loss 0.121314  MAE  0.0727  rmse  0.1106  df(ActivateDay.Avg) 0.0360
               valid loss 0.040481  MAE  0.0728  rmse  0.1107  df(ActivateDay.Avg) 0.0585
     train: epoch 16 loss 0.121751  MAE  0.0728  rmse  0.1107  df(ActivateDay.Avg) 0.0382
               valid loss 0.040494  MAE  0.0725  rmse  0.1106  df(ActivateDay.Avg) 0.0528
     train: epoch 17 loss 0.121385  MAE  0.0727  rmse  0.1106  df(ActivateDay.Avg) 0.0383
               valid loss 0.040823  MAE  0.0745  rmse  0.1106  df(ActivateDay.Avg) 0.0404
                test loss 0.062815  MAE  0.1437  rmse  0.1992  df(ActivateDay.Avg) 0.5343
     train: epoch 18 loss 0.121095  MAE  0.0727  rmse  0.1105  df(ActivateDay.Avg) 0.0367
               valid loss 0.040769  MAE  0.0713  rmse  0.1112  df(ActivateDay.Avg) 0.1131
     train: epoch 19 loss 0.121551  MAE  0.0727  rmse  0.1107  df(ActivateDay.Avg) 0.0414
               valid loss 0.040590  MAE  0.0750  rmse  0.1106  df(ActivateDay.Avg) 0.0234
     train: epoch 20 loss 0.121318  MAE  0.0727  rmse  0.1106  df(ActivateDay.Avg) 0.0358
               valid loss 0.041225  MAE  0.0696  rmse  0.1120  df(ActivateDay.Avg) 0.1982
     train: epoch 21 loss 0.121122  MAE  0.0726  rmse  0.1105  df(ActivateDay.Avg) 0.0384
               valid loss 0.040717  MAE  0.0718  rmse  0.1107  df(ActivateDay.Avg) 0.0585
     train: epoch 22 loss 0.120941  MAE  0.0725  rmse  0.1104  df(ActivateDay.Avg) 0.0386
               valid loss 0.040687  MAE  0.0755  rmse  0.1106  df(ActivateDay.Avg) 0.0481
                test loss 0.060983  MAE  0.1414  rmse  0.1964  df(ActivateDay.Avg) 0.5178
     train: epoch 23 loss 0.120877  MAE  0.0725  rmse  0.1104  df(ActivateDay.Avg) 0.0388
               valid loss 0.040427  MAE  0.0735  rmse  0.1104  df(ActivateDay.Avg) 0.0194
                test loss 0.063136  MAE  0.1442  rmse  0.1998  df(ActivateDay.Avg) 0.5432
     train: epoch 24 loss 0.120663  MAE  0.0725  rmse  0.1102  df(ActivateDay.Avg) 0.0362
               valid loss 0.040539  MAE  0.0728  rmse  0.1108  df(ActivateDay.Avg) 0.0628
     train: epoch 25 loss 0.120774  MAE  0.0726  rmse  0.1103  df(ActivateDay.Avg) 0.0382
               valid loss 0.040974  MAE  0.0748  rmse  0.1107  df(ActivateDay.Avg) 0.0495
     train: epoch 26 loss 0.120772  MAE  0.0725  rmse  0.1103  df(ActivateDay.Avg) 0.0364
               valid loss 0.040379  MAE  0.0724  rmse  0.1105  df(ActivateDay.Avg) 0.0554
     train: epoch 27 loss 0.120430  MAE  0.0724  rmse  0.1102  df(ActivateDay.Avg) 0.0363
               valid loss 0.040480  MAE  0.0734  rmse  0.1107  df(ActivateDay.Avg) 0.0484
     train: epoch 28 loss 0.120792  MAE  0.0724  rmse  0.1103  df(ActivateDay.Avg) 0.0413
               valid loss 0.040582  MAE  0.0709  rmse  0.1108  df(ActivateDay.Avg) 0.1097
