{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 0, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 4, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 4, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=4), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23219,  6088,  3385,  2428,  1947,  1622,  1333,  1032,   853,
         626,   502,   369,   296,   207,   138,    92,    74,    64,
          34,    26,    23,    14,     8,    16])}
      train: epoch 0 loss 0.153864  MAE  0.0820  rmse  0.1235  df(ActivateDay.Avg) 0.0430
               valid loss 0.041814  MAE  0.0769  rmse  0.1117  df(ActivateDay.Avg) 0.0992
                test loss 0.063606  MAE  0.1450  rmse  0.2004  df(ActivateDay.Avg) 0.5318
      train: epoch 1 loss 0.124828  MAE  0.0747  rmse  0.1121  df(ActivateDay.Avg) 0.0269
               valid loss 0.040847  MAE  0.0773  rmse  0.1109  df(ActivateDay.Avg) 0.0812
                test loss 0.063757  MAE  0.1447  rmse  0.2009  df(ActivateDay.Avg) 0.5432
      train: epoch 2 loss 0.123786  MAE  0.0740  rmse  0.1116  df(ActivateDay.Avg) 0.0303
               valid loss 0.040482  MAE  0.0714  rmse  0.1109  df(ActivateDay.Avg) 0.1092
      train: epoch 3 loss 0.123326  MAE  0.0737  rmse  0.1114  df(ActivateDay.Avg) 0.0362
               valid loss 0.040737  MAE  0.0744  rmse  0.1111  df(ActivateDay.Avg) 0.0150
      train: epoch 4 loss 0.122845  MAE  0.0736  rmse  0.1112  df(ActivateDay.Avg) 0.0345
               valid loss 0.040267  MAE  0.0721  rmse  0.1103  df(ActivateDay.Avg) 0.0456
                test loss 0.066034  MAE  0.1478  rmse  0.2042  df(ActivateDay.Avg) 0.5730
      train: epoch 5 loss 0.122700  MAE  0.0734  rmse  0.1112  df(ActivateDay.Avg) 0.0383
               valid loss 0.040940  MAE  0.0769  rmse  0.1113  df(ActivateDay.Avg) 0.0358
      train: epoch 6 loss 0.122571  MAE  0.0734  rmse  0.1111  df(ActivateDay.Avg) 0.0364
               valid loss 0.040405  MAE  0.0735  rmse  0.1103  df(ActivateDay.Avg) 0.0005
      train: epoch 7 loss 0.122156  MAE  0.0732  rmse  0.1109  df(ActivateDay.Avg) 0.0349
               valid loss 0.041771  MAE  0.0684  rmse  0.1129  df(ActivateDay.Avg) 0.2634
      train: epoch 8 loss 0.122249  MAE  0.0732  rmse  0.1110  df(ActivateDay.Avg) 0.0383
               valid loss 0.040597  MAE  0.0740  rmse  0.1104  df(ActivateDay.Avg) 0.0254
      train: epoch 9 loss 0.122103  MAE  0.0731  rmse  0.1109  df(ActivateDay.Avg) 0.0377
               valid loss 0.040089  MAE  0.0731  rmse  0.1101  df(ActivateDay.Avg) 0.0187
                test loss 0.063074  MAE  0.1440  rmse  0.1998  df(ActivateDay.Avg) 0.5429
     train: epoch 10 loss 0.122083  MAE  0.0732  rmse  0.1109  df(ActivateDay.Avg) 0.0360
               valid loss 0.040506  MAE  0.0719  rmse  0.1103  df(ActivateDay.Avg) 0.0200
     train: epoch 11 loss 0.121604  MAE  0.0730  rmse  0.1107  df(ActivateDay.Avg) 0.0379
               valid loss 0.040759  MAE  0.0753  rmse  0.1107  df(ActivateDay.Avg) 0.0584
     train: epoch 12 loss 0.121406  MAE  0.0729  rmse  0.1106  df(ActivateDay.Avg) 0.0365
               valid loss 0.040171  MAE  0.0707  rmse  0.1103  df(ActivateDay.Avg) 0.0899
     train: epoch 13 loss 0.121443  MAE  0.0728  rmse  0.1106  df(ActivateDay.Avg) 0.0383
               valid loss 0.040251  MAE  0.0711  rmse  0.1106  df(ActivateDay.Avg) 0.1052
