{'model_name': 'FLTADP', 'week_embedding_size': 30, 'week_num': 7, 'time_interval_embedding_size': 30, 'u_embedding_size': 64, 'embedding_size': 64, 'hidden_size': 20, 'num_attention_head': 1, 'batch_norm_decay': 0.095, 'dimension_1': 60, 'deep_layers': [100, 50], 'context_size': 32, 'dropout_p': 0.1, 'multi_task_enable': 0, 'imbalance_stratage_enable': 0, 'imbalance_stratage': {'label_smooth_kernel': 'gaussian', 'label_smooth_size': 3, 'label_smooth_sigma': 2, 'feature_smooth_kernel': 'gaussian', 'feature_smooth_size': 15, 'feature_smooth_sigma': 5}, 'seed': 3, 'batch_size': 64, 'learning_rate': 0.001, 'weight_decay': 1e-05, 'max_iter': 100, 'DataSet': 'KDD', 'day': 7, 'future_day': 23, 'seq_length': 7, 'is_pre_process': False, 'miniData': False, 'data_dilution_ratio': 1.0, 'LossFun': 'MSE', 'cuda': 3, 'bce_weight': 1.0, 'fine_grained': 1, 'device': device(type='cuda', index=3), 'u_feat_size': 2, 'u_field_size': 2, 'a_feat_size': 7, 'a_field_size': 7, 'input_size': 7, 'day_numpy_train': array([23273,  6098,  3348,  2442,  1930,  1635,  1322,  1028,   842,
         639,   485,   370,   288,   199,   134,   100,    81,    57,
          37,    27,    24,    16,    10,    11])}
      train: epoch 0 loss 0.151210  MAE  0.0815  rmse  0.1225  df(ActivateDay.Avg) 0.0376
               valid loss 0.041357  MAE  0.0768  rmse  0.1117  df(ActivateDay.Avg) 0.0301
                test loss 0.066582  MAE  0.1484  rmse  0.2051  df(ActivateDay.Avg) 0.5693
      train: epoch 1 loss 0.125139  MAE  0.0748  rmse  0.1123  df(ActivateDay.Avg) 0.0259
               valid loss 0.041436  MAE  0.0760  rmse  0.1123  df(ActivateDay.Avg) 0.0482
      train: epoch 2 loss 0.123968  MAE  0.0742  rmse  0.1117  df(ActivateDay.Avg) 0.0316
               valid loss 0.041772  MAE  0.0756  rmse  0.1128  df(ActivateDay.Avg) 0.0647
      train: epoch 3 loss 0.123879  MAE  0.0739  rmse  0.1117  df(ActivateDay.Avg) 0.0345
               valid loss 0.040974  MAE  0.0713  rmse  0.1116  df(ActivateDay.Avg) 0.1415
                test loss 0.070096  MAE  0.1529  rmse  0.2103  df(ActivateDay.Avg) 0.6130
      train: epoch 4 loss 0.123085  MAE  0.0736  rmse  0.1113  df(ActivateDay.Avg) 0.0335
               valid loss 0.041108  MAE  0.0700  rmse  0.1118  df(ActivateDay.Avg) 0.1769
