enrollment_id,username,course_id,1#num,2#num,3#num,4#num,5#num,6#num,7#num,all#num,user_feature_1,user_feature_2
1,9Uee7oEuuMmgPx2IzPfFkWgkHZyPbWr0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.08882080368927511,-0.06160714884596371,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,0.19435312283311934,-0.17402283709858204,0,0
4,FIHlppZyoq8muPbdVxS44gfvceX9zvU7,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.15560529558210592,-0.09407915339004674,-0.21193022631533726,-0.23492520734284905,-0.6727108429926505,-0.38901936293077277,0,0
9,J1oRHoSJOInehnrxVdh32dK7QnDuCJWo,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.16008414846325741,-0.5047373120976455,0.1263891446263207,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.15252318451536298,0,0
12,9tsGjrRgtMZ6V7yrAOyfOQPZHaltDHAp,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,-0.21827072673953404,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,-0.3258852566623425,-0.41051901551399184,0,0
14,XOhIczT5nEeO52jMq1vN7QziDk8L2jnI,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.21827072673953404,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.6727108429926505,-0.45351832068042996,0,0
16,mPSPvu82Gr17tV9GJ95bDC7exvsVnwDE,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,2.034683605263016,-0.10903190157303173,0.9410397496728865,-0.09407915339004674,-0.21193022631533726,0.4561396802950661,-0.3258852566623425,1.1589556230610003,0,0
18,b0Hk5D3sJulvyuC4JEm5kvAvOLAxswgQ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.286673508951582,0.47104901599217547,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,-0.1524724634971886,0.148471951649704,0,0
20,BoK7CAUaCFqnLgmWLxeOHg8YkXUSeCtc,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.2496034423182481,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.45351832068042996,0,0
26,vcAiZWU2sfUKO0mnfjDwm0iTzACrKr78,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.16008414846325741,1.8694951510500368,1.2856996210387412,-0.09407915339004674,-0.08545301665016554,1.4927370117519387,2.9689578134755825,1.4814504118092862,0,0
31,6mzGZyDGSLMvgMQyFwXmz47ojS1kH3j6,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.286673508951582,0.15772186020503476,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,0.7145915023285812,0.040973688733608654,0,0
35,oX0xmFM00RD2zpxC8x8yI57WZl7jF3OW,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.18693801116081998,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.3258852566623425,-0.38901936293077277,0,0
39,pIaiksmmvVAc0JI20ybkYLRLoGiY1oa0,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.06160714884596371,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,0.19435312283311934,-0.26002144743145833,0,0
53,W2zRYlzk0ei7cx2ruEYRDHanjAoUayvK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.008720855102824747,3.452316793148492,0.8157088873580302,-0.09407915339004674,-0.21193022631533726,0.4561396802950661,3.6626089861361986,1.373952148893191,0,0
65,RC5QsgGp5CEBoTIVkfYtUyhSaeGU1kpt,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.6823789194761957,-0.12427258000339184,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,0.3677659159982733,-0.15252318451536298,0,0
67,H4EpzfhBZTBMvIrjQViqhdqLon30wgHK,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.10903190157303173,-0.15560529558210592,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,0.02094032966796537,-0.2815211000146774,0,0
69,TX9kR82HceJr4Au9oXOB8xgM5CWqEcLn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,-0.09293986442467778,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,-0.49929804982749654,-0.3460200577643346,0,0
71,Zl8ThqnwtmFsX5mPsLsbut5BCVNIbE7S,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.2496034423182481,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.45351832068042996,0,0
74,eoY58NwX7OVcm2sOG1AAgydEA1V5TiLJ,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,1.0780843300008096,0.9097070340941724,-0.09407915339004674,-0.21193022631533726,-0.23492520734284905,2.9689578134755825,0.9654587498120286,0,0
75,gCJybHwzj5IG8eLcBM00cu3kCiCSwLYH,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,-0.03027443326724964,-0.09407915339004674,-0.21193022631533726,1.1472045679329812,0.02094032966796537,-0.10952387934892484,0,0
83,lZHURZFwFLamXhQUkI9XRx59K6BW6H3O,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.10903190157303173,-0.12427258000339184,-0.09407915339004674,-0.21193022631533726,0.4561396802950661,-0.3258852566623425,-0.23852179484823927,0,0
86,Iy4fBLaa3xsWUPPZMj2gyn2I4d6V8xZn,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,-0.09293986442467778,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.3245204051811155,0,0
88,K4dJPTvUBeOjhny7K2XNlybqij95W1yF,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.10903190157303173,0.18905457578374885,-0.09407915339004674,0.1675014026801779,-0.5804576511618066,1.5816554681543509,0.21297090939936122,0,0
90,21Rlji7FpcAaXHEbcI1vwwwes6aWu1wD,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.3122688734756762,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.6727108429926505,-0.5180172784300872,0,0
94,WhRteuCWesuA83hGdKEVK0Gmm6qSlyiu,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.008720855102824747,-0.5047373120976455,-0.03027443326724964,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,0.8880042954937352,-0.0665245741824867,0,0
98,E7Frt6tr6owhsgLSRkD2PqDaTSKmNLId,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.18693801116081998,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.41051901551399184,0,0
103,cWJEa21luHAXTQsSfZfHYGAv2c7trrsw,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,0.0010582823114644294,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.49929804982749654,-0.26002144743145833,0,0
104,0K6JPqiivQzicxY4EV4nqMLCL3a08A97,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.08440250178304108,0.8802316247385027,0.06372371346889256,1.5643883844349407,0.29397861234534967,3.220399230846726,1.234829881824043,0.5999646558973045,0,0
106,Kr06RpLFIZX8jjsvbrPgQie93Bb2lOp3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.08882080368927511,-0.06160714884596371,-0.09407915339004674,-0.21193022631533726,-0.23492520734284905,0.19435312283311934,-0.15252318451536298,0,0
113,C6OkpqYGxZDK55uJrTXLk64MO2W2kN6e,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0.6724139650191222,2.067347856312344,0.3143854380986051,-0.09407915339004674,0.1675014026801779,-0.9259900949807641,2.6221322271452747,0.9224594446455905,0,0
120,YE1rovPZph43LumR0tvbOJ2qHlGYgJD3,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,0.44536902497847325,2.067347856312344,0.6277125938857457,-0.09407915339004674,-0.21193022631533726,0.11060723647610851,3.3157833998058908,1.1589556230610003,0,0
133,RfyK0Tm3WTR8rqmbFCNfh40gdMMylakA,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.16008414846325741,1.2759370352631163,0.18905457578374885,-0.09407915339004674,-0.21193022631533726,-0.23492520734284905,1.5816554681543509,0.3634684774818947,0,0
140,BgWUkLowKG2xEyapznJ6d26papyyKqEi,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.2496034423182481,-0.09407915339004674,-0.21193022631533726,-0.9259900949807641,-0.6727108429926505,-0.4965176258468681,0,0
142,k2JSp3bkSnFCXfzGP6sNaxUIyLpM06TA,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.5047373120976455,-0.3122688734756762,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.6727108429926505,-0.5180172784300872,0,0
146,vOozpZBIkUfFRn2kOnlBmTcG6g8L7czm,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.08882080368927511,-0.03027443326724964,-0.09407915339004674,-0.21193022631533726,-0.23492520734284905,0.02094032966796537,-0.15252318451536298,0,0
148,kMN5uYNaj23K9PVTrdyiL9iDB1lCye57,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,-0.3068846068353386,-0.18693801116081998,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,-0.3258852566623425,-0.36751971034755365,0,0
152,LKw0tUrGkcBUm2fRvkof0usWYFoFxemx,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,-0.31144744182369005,0.08882080368927511,0.09505642904760664,-0.09407915339004674,-0.21193022631533726,-0.5804576511618066,0.02094032966796537,-0.08802422676570577,0,0
159,FX39OUMp2fc5cOhN2hgQkfpLfm3Fwtwz,DPnLzkJJqOOPRJfBxIHbQEERiYHu5ila,1.2021854917806365,4.243727614197719,1.7556903547194522,-0.09407915339004674,-0.21193022631533726,2.1838018993898536,4.703085745127122,2.685430956469554,0,0
