user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
176,27,-0.3529565655620312,-0.3336227053675515,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,8
225,27,-0.6058444052995867,-0.5951995773264536,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,582
250,27,-0.5169919210674726,-0.5032941898814339,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,10
341,27,-0.6331836312171604,-0.6234781580787673,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,30
420,27,-0.7015316960110942,-0.6941746099595516,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,9
555,27,3.2079776102019264,3.2718963405524497,0.38180323169770464,0.5944606271017537,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,10
581,27,-0.11373833878326248,-0.1498119304775122,-0.30813619805980574,1.6279928016954128,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,0
662,27,-0.5853399858614066,-0.5739906417622183,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,712
973,27,0.05029701672217894,-0.022558317092100405,1.071742661455215,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,35
975,27,0.5834119221148636,0.44403826532107626,2.3530587452905913,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,147
1025,27,-0.7220361154492745,-0.7153835455237869,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,14
1036,27,-0.6741924700935207,-0.6729656743953164,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,5101
1039,27,-0.6195140182583735,-0.6093388677026105,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,13
1340,27,-0.7220361154492745,-0.7153835455237869,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,5,10
1427,27,-0.3119477266856709,-0.2912048342390809,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,35
1506,27,0.6107511480324371,0.6561276209634292,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,213
1612,27,-0.08639911286568891,-0.07911547859672788,-0.2095734223801614,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,0
1673,27,-0.6468532441759471,-0.6446870936430026,-0.30813619805980574,-0.23236511257317347,0.565737232633118,-0.01702937546477258,-0.03256484017447179,0,5
1773,27,-0.5921747923408,-0.5810602869502967,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,21
1995,27,0.2758456305421609,0.30264536155950755,-0.30813619805980574,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,23
2066,27,0.009288177845818589,0.03399884441252707,-0.30813619805980574,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,2
2083,27,-0.6058444052995867,-0.5951995773264536,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,0
2247,27,-0.7083665024904876,-0.7012442551476301,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,159
2252,27,-0.5716703729026198,-0.5739906417622183,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,17
2302,27,-0.32561733964445766,-0.4113888024364143,0.18467768033841594,-0.02565867765444166,6.199068038262074,-0.01702937546477258,-0.03256484017447179,0,12
2426,27,1.6154677005032658,1.5539725598493903,1.367430988494148,0.5944606271017537,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,14
2526,27,-0.6605228571347339,-0.6729656743953164,-0.2095734223801614,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,56
2736,27,-0.45547866275293214,-0.44673702837680646,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,5946
2783,27,0.07080143616035912,0.10469529629331141,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,212
2811,27,-0.626348824737767,-0.6164085128906889,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,31
2914,27,-0.7015316960110942,-0.6941746099595516,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,23
2941,27,0.08447104911914591,-0.41845844762449275,7.08407197791352,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,35
3178,27,-0.7288709219286679,-0.7224531907118654,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,6
3181,27,-0.4623134692323255,-0.4538066735648849,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,8
3197,27,0.7679516970584852,0.8257991054773117,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,5
3473,27,0.43988098604760234,0.4298989749449194,0.18467768033841594,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,5
3475,27,1.2737273765335961,1.3489528493951157,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,138
3650,27,-0.5921747923408,-0.5881299321383752,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,275
3668,27,-0.2709388878093105,-0.2558566082986887,-0.30813619805980574,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,16
3886,27,-0.5101571145880792,-0.4962245446933555,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,353
3952,27,-0.7015316960110942,-0.7083139003357085,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,553
3993,27,-0.6126792117789801,-0.6093388677026105,-0.30813619805980574,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,0
3998,27,-0.558000759943833,-0.5598513513860615,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,15
4278,27,-0.558000759943833,-0.5457120610099045,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,119
4287,27,-0.6741924700935207,-0.6729656743953164,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,7
4328,27,0.6790992128263711,0.7338937180322921,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,103
4476,27,3.125959932449206,3.257757050176293,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,575
4527,27,-0.626348824737767,-0.6234781580787673,-0.30813619805980574,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,206
4727,27,-0.17525159709780302,-0.15688157566559066,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,418
4965,27,1.1233616339869417,1.1934206552573903,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,158
4980,27,-0.05905988694811534,-0.06497618822057101,-0.11101064670051707,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,17
5056,27,-0.6536880506553405,-0.6446870936430026,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,70
5104,27,-0.6468532441759471,-0.6376174484549242,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,1383
5498,27,-0.7015316960110942,-0.7083139003357085,-0.30813619805980574,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,2
5527,27,2.8594024797528634,2.960831952276999,-0.012447871020872721,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,377
5789,27,-0.14791237118022946,-0.13567264010135535,-0.30813619805980574,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,305
5841,27,-0.6605228571347339,-0.6517567388310811,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,218
5861,27,-0.6741924700935207,-0.6941746099595516,0.08611490465877161,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,4,2413
6110,27,-0.5101571145880792,-0.5032941898814339,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,17
6238,27,-0.715201308969881,-0.7153835455237869,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,9
6329,27,-0.4691482757117189,-0.4538066735648849,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,220
6376,27,-0.05222508046872194,-0.02962796228017884,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,261
6558,27,-0.48965269514989906,-0.4750156091291202,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,6
6622,27,-0.5033223081086858,-0.4891548995052771,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,32
6712,27,-0.20942562949476998,-0.1851601564179044,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,3
6826,27,-0.7220361154492745,-0.7153835455237869,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,8
6850,27,2.545001381700767,2.4164692727949593,2.845872623688813,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,1124
6919,27,-0.1000687258244757,-0.12153334972519848,0.18467768033841594,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,80
7120,27,-0.6605228571347339,-0.6517567388310811,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,3
7151,27,-0.6605228571347339,-0.6517567388310811,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,0
7348,27,1.512945603312365,1.596390430977861,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,21
7467,27,0.6927688257851579,0.7338937180322921,-0.30813619805980574,-0.23236511257317347,1.2699035833367376,-0.01702937546477258,-0.03256484017447179,0,163
7661,27,-0.7288709219286679,-0.7224531907118654,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,28
7722,27,-0.3187825331650643,-0.29827447942715934,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,7
7732,27,-0.4828178886705057,-0.46794596394104176,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,42
7795,27,-0.49648750162929245,-0.4962245446933555,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,0
7819,27,-0.30511292020627745,-0.34069235055562996,0.48036600737734897,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,176
7982,27,0.5150638573209296,0.5571525883303312,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,523
8057,27,-0.30511292020627745,-0.2841351890510025,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,2185
8145,27,-0.5169919210674726,-0.5032941898814339,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,28
8255,27,-0.6673576636141273,-0.6658960292072379,-0.30813619805980574,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,16
8339,27,2.5108273493038005,2.4164692727949593,2.55018429664988,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,5
8677,27,-0.7083665024904876,-0.7012442551476301,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,14
9012,27,0.55607269619729,0.5288740075780175,-0.30813619805980574,2.041405671532876,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,16
9327,27,-0.33245214612385104,-0.32655306017947305,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,152
9395,27,-0.7083665024904876,-0.7012442551476301,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,500
9463,27,0.41254176013002875,0.4157596845687625,0.08611490465877161,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,6
9533,27,1.027674343275434,1.009609880367351,0.48036600737734897,0.38775419218302193,0.565737232633118,-0.01702937546477258,-0.03256484017447179,0,446
9587,27,-0.07272949990690213,-0.04376725265633571,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,236
9759,27,-0.6195140182583735,-0.6093388677026105,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,250
9784,27,-0.5306615340262595,-0.5174334802575908,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,0
9845,27,0.55607269619729,0.5854311690826449,-0.30813619805980574,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,2099
9902,27,-0.5853399858614066,-0.5739906417622183,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,9
9994,27,0.15965392039247323,0.18246139336217418,-0.2095734223801614,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,298
10075,27,-0.7288709219286679,-0.7224531907118654,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,90
10237,27,-0.6468532441759471,-0.6446870936430026,-0.2095734223801614,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,85
10282,27,1.0003351173578605,1.0520277514958214,-0.2095734223801614,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,2,68
10300,27,0.364698114774275,0.4086900393806841,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,16
10493,27,0.016122984325211982,0.0198595540363702,-0.11101064670051707,0.18104775726429015,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,129
10573,27,-0.715201308969881,-0.7083139003357085,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,2
10688,27,-0.7083665024904876,-0.7012442551476301,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,65
11003,27,-0.1889212100565898,-0.1639512208536691,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,31
11077,27,-0.7220361154492745,-0.7153835455237869,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,8
11080,27,-0.5785051793820132,-0.5810602869502967,-0.11101064670051707,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,8
11239,27,-0.40080021091778495,-0.42552809281257115,-0.30813619805980574,-0.02565867765444166,3.3824026354475962,-0.01702937546477258,-0.03256484017447179,1,968
11251,27,-0.2504344683711303,-0.34069235055562996,0.9731798857755707,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,1,145
11331,27,-0.6195140182583735,-0.6093388677026105,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,14
11344,27,-0.4828178886705057,-0.4891548995052771,-0.11101064670051707,-0.23236511257317347,0.565737232633118,-0.01702937546477258,-0.03256484017447179,1,1058
11385,27,1.9913820568699026,2.0771263037671943,-0.2095734223801614,-0.02565867765444166,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,24
11447,27,-0.05222508046872194,-0.05083689784441414,-0.2095734223801614,0.38775419218302193,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,59
11616,27,-0.6195140182583735,-0.6093388677026105,-0.30813619805980574,-0.23236511257317347,-0.13842911807050143,-0.01702937546477258,-0.03256484017447179,0,41
