user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,8,-0.2563898305535195,-0.25145422040740184,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,283
1270299,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,259
571220,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,2
1308501,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,23
745554,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,0
1031012,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,650
913297,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,593
266500,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,403
475120,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,135
547944,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,9
916655,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,5,10
719262,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,7
1026175,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,10
1140342,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,145
688100,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,214
1342459,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,24
926263,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,96
40710,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,55
246954,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,2
153579,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,21
161418,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,113
649526,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,3,1359
376694,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,46
1265894,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,8
290029,8,0.36343262319822117,0.3883913085627585,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,17
926952,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,480
70931,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,11
319938,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,50
711107,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,28
872383,8,0.0018695251763724532,-0.024842262230470053,0.5578653843972494,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,162
324085,8,0.36343262319822117,0.3750611933758802,0.08398181818209167,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,41
720967,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,0
895912,8,3.8628468933382565,3.974192293833032,0.3209236012896705,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,8
396421,8,-0.1918249916210465,-0.19813375965988847,-0.1529599649254872,0.3710060814188088,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,122
605799,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,1040
374225,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,9
188120,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,63
4416,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,9
245385,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,20
1244564,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,353
321610,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,96
998568,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,19
362447,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,55
508312,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,17
828824,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,693
604296,8,1.0219939803094455,1.068227183093554,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,31
1040779,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,59
104515,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,32
909345,8,0.5571271399956401,0.5350225756184203,0.08398181818209167,1.400367216688439,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,41
584573,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,1754
809615,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,15
705594,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,196
544673,8,0.11808623525482383,0.13511912001207002,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,546
1353252,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,397
1228936,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,465
130304,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,483
636433,8,1.293166303825832,1.2415186805229723,1.0317489506124071,1.400367216688439,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,54
649913,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,7,2540
300198,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,35
958588,8,0.7895605601525428,0.7216441882347171,-0.1529599649254872,3.4590894872277,1.4140710034039792,-0.019280747181992474,-0.021557532445309883,0,1043
365947,8,-0.1530860882615627,-0.15814341409925345,0.08398181818209167,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,990
546663,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,22
358836,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,428
572651,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,408
200677,8,-0.02395641039661674,-0.03817237741734839,0.3209236012896705,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,256
121072,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,16
283372,8,2.649027921407765,2.6145205447714415,0.08398181818209167,4.488450622497331,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,13
1046808,8,1.9904665642965405,1.1348777590279455,12.404954539776192,8.605895163575852,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,33
286389,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,3
785752,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,5768
65439,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,34
1070734,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,9
409296,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,2
507130,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,0
46089,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,11
363195,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,0
826213,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,5
1095380,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,7,671
742578,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,13
278433,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,5,1394
129695,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,197
1344791,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,1,3
1096813,8,2.1841610810939596,2.174626743604456,0.08398181818209167,0.885686649053624,5.954960108606972,-0.019280747181992474,-0.021557532445309883,0,124
848341,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,124
1068843,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,502
419912,8,-0.28221576612650867,-0.27811445078115854,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,12
823586,8,-0.3209546694859925,-0.31810479634179356,-0.1529599649254872,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,0,88
296386,8,1.5772515951287132,1.6280920209424443,0.08398181818209167,-0.14367448621600637,-0.09955869833035175,-0.019280747181992474,-0.021557532445309883,2,2
