user_id,day_id,all#num,0#num,1#num,2#num,3#num,4#num,5#num,register_type,device_type
744025,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,283
1270299,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,259
571220,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,2
1308501,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,23
745554,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,2,0
1031012,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,650
913297,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,2,593
266500,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,403
475120,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,135
547944,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,9
916655,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,5,10
719262,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,7
1026175,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,10
1140342,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,145
688100,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,214
1342459,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,24
926263,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,1,96
40710,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,55
246954,10,-0.347439436427401,-0.34514943762764994,-0.1515468095536806,-0.15255027441547472,-0.08302941950414407,-0.008621330384271757,-0.021121785525346097,0,2
